model,scenario,N,r,M,bursts,LR,ll0,ll1,it0,it1,tr0_maxgap,tr1_max,tr1_argmax,tr1_first,LL0_th1,P0,P1,L1step0,nev0,nev1,th0_mu0,th1_mu0,th0_mu1,th1_mu1,th0_s0,th1_s0,th0_s1,th1_s1,th0_A00,th1_A00,th0_A11,th1_A11,alt_onset0,alt_onset1,alt_persistence0,alt_persistence1,seconds
hmc_dn,markov-null,500,91,80,14,2.864688485763736,-611.1086080790269,-609.676263836145,61,66,0.193150586278648,1.432344242881868,65,-5.684341886080801e-13,-611.1450797247658,-609.9489059360458,-609.6674628625259,-610.4643895932154,12,14,-0.7463129574328264,-0.7586465193842209,1.1002677667209477,1.055774959785992,1.1575808334838913,1.1701199660736512,0.7925386343376906,0.7965024786846188,0.9251382192656341,0.9161984980618468,0.846797489257912,0.8590531394859046,0.0312027491577417,0.03549630753836415,0.7106467902556562,0.9347147013536474,5.62807297706604
hmc_dn,markov-null,500,92,31,8,2.178990321012634,-592.4098879900271,-591.3203928295208,39,34,0.04037406053225823,1.1019979998569625,6,0.0,-592.578366429083,-591.2360885930292,-591.291494881222,-591.5334916737402,13,28,-0.8045990302365933,-0.7663765924000259,1.2941268573608473,1.3233171822537844,1.003249022244595,1.0215042579342561,0.8747491487703954,0.8648599254913053,0.8993714945427352,0.9028438914537189,0.8829650571536025,0.8744774559340832,0.01374213791270135,0.021173711349631318,0.908184668210709,0.6214066930506664,3.5673158168792725
hmc_dn,markov-null,500,93,41,9,5.304819091483296,-586.3214938400029,-583.6690842942612,118,84,0.08505009441728362,2.696830988324905,10,2.2737367544323206e-13,-586.4530290109997,-583.5934874609999,-583.5356488971837,-585.4114345940031,17,19,-0.763705095178678,-0.7295159565022695,0.9919630125882184,1.061513131930401,0.9267457573418967,0.9322582346166872,0.9781122765588015,0.9468510685515511,0.89937306414528,0.9124170121232118,0.8859376822623144,0.8804182796882397,0.017281458761044536,0.02247178362582217,0.8933840942662032,0.3555632473602966,8.014111995697021
hmc_dn,markov-null,500,94,35,9,0.8717151904384082,-624.6882524188879,-624.2523948236687,36,77,0.009140200782780994,0.4358575952192041,76,-3.410605131648481e-13,-624.749529935375,-623.5448409433725,-623.4991849992037,-624.5537971958528,48,49,-1.2040657349541726,-1.2031069569930288,0.9784700643651161,0.9758824879459762,0.8595816501824226,0.8606935248324802,0.9387703076808275,0.9418073630649922,0.8842415162531607,0.8886715523960858,0.8852584199119229,0.8825944165329784,0.017225609981775285,0.02138296547114626,0.8419837273562976,0.5213694911467581,6.069314956665039
hmc_dn,markov-null,500,95,32,8,5.617624320856294,-591.9000380831495,-589.0912259227214,42,24,0.0,2.808812160428147,23,4.547473508864641e-13,-591.9723811247201,-588.5100164270264,-588.4782199233344,-590.6379674873087,44,34,-0.8878579544067935,-0.8972339861628321,1.234871599737839,1.2348965039877444,0.9594145926913432,0.9521231254625424,0.8314573571824568,0.8276972037634356,0.9046335821088489,0.9093578462329935,0.8787919694135641,0.8789221043449946,0.019634492257790577,0.01382728703866385,0.8991423772967132,0.27748437561367517,4.112200021743774
hmc_dn,markov-null,500,96,40,7,0.11431628554691997,-591.3174737176307,-591.2603155748573,37,38,0.0,0.057158142773459986,37,0.0,-591.3288236714911,-591.2568851200128,-591.2594462929239,-591.2856464348954,19,38,-1.116911711116956,-1.1161096477871268,1.1457220344240417,1.146142995112541,0.8517026475911411,0.8524159658571947,0.9001561101468457,0.8999902058152998,0.8947479168493422,0.8967278482307153,0.8904980916055352,0.89050724284035,0.01693706595466273,0.013284489493915055,0.8469525890603282,0.7857779568269984,4.001332998275757
hmc_dn,markov-null,500,97,29,8,1.5283658557898434,-584.3679226961725,-583.6037397682776,21,40,0.0,0.7647065964503099,19,-2.2737367544323206e-13,-584.4412239470112,-583.6925388715877,-583.5588701856831,-584.0051119526572,13,13,-1.2545996733473386,-1.286283576918854,0.8370941540048682,0.7825151196754234,0.734456478487719,0.7264565625544852,0.871543751394834,0.9026881121115816,0.8857591072397212,0.879708285818142,0.8975456483025475,0.8996693608754698,0.009026721267619595,0.023481349884431478,0.900476933339518,0.6622226407475589,2.797791004180908
hmc_dn,markov-null,500,98,23,6,0.9608626429023843,-612.4646309017659,-611.9841995803147,149,37,1.265277568769534,0.8391130199546524,1,6.821210263296962e-13,-613.0142582932075,-611.5540739164193,-611.9838624737276,-611.6255140113225,11,10,-0.8272585321833839,-0.779807683298762,1.2927791138339306,1.3466968050466177,0.9026635270909372,0.9263825263738913,0.8496891342455943,0.8326846842572281,0.9159480232774467,0.9207693588416098,0.8728437258149,0.8698224532452885,0.006025199639296991,0.023626662296037763,0.7192788392458098,0.7539104494226848,6.9687371253967285
hmc_dn,markov-null,500,99,116,14,0.30686850446682,-542.6748053331283,-542.5213710808949,45,44,0.0,0.15343425223341,43,2.2737367544323206e-13,-542.7219203492806,-542.5347449763002,-542.5209691516736,-542.5829814849657,20,10,-1.4579622916409383,-1.4600696706927179,0.8703416212376149,0.8630740662796055,1.0227627881073593,1.024805322549545,1.0433701671126094,1.0469853148486847,0.9132372235522492,0.9087228538510024,0.9122415661548968,0.9152941575229026,0.03025766663810924,0.04192963984421265,0.8492809220574811,0.8997026995826187,4.481036901473999
hmc_dn,markov-null,500,100,45,13,0.14877802938076456,-613.3354708992862,-613.2610818845958,40,46,0.0010192000887627728,0.07438901469038228,45,3.410605131648481e-13,-613.3506339561483,-613.2522981825897,-613.2609078513993,-613.2705479396733,19,11,-1.0673567130224915,-1.0521847129000195,0.8141442123729984,0.8233137926240996,1.1318502161531652,1.1374401253397257,0.9531769068170856,0.9510244395017842,0.8994152477450977,0.9002692912333627,0.8835187699565481,0.8817217308456496,0.024614637961175335,0.033002674848675,0.7210753512819743,0.6955230499274386,3.793041944503784
hmc_dn,markov-null,500,101,59,10,0.6993161167754351,-575.7570349355107,-575.4073768771229,89,40,0.0,0.37761288456135844,4,4.547473508864641e-13,-575.8818304884531,-575.3621777866954,-575.402092364748,-575.4288350093739,17,12,-1.251955300608927,-1.185684543719113,0.8699333753612688,0.9156987667709426,0.8217171390965708,0.8398416010669478,1.1532448435904705,1.1358724063278776,0.8667608639451776,0.8785767239934231,0.9615301886676353,0.9613529388587471,0.010264831191782384,0.026949422757332628,0.7762973362425983,0.834856633865104,5.927235126495361
hmc_dn,markov-null,500,102,16,4,0.42315497316030815,-599.7923145451956,-599.5807370586155,19,28,0.0,0.21157748658015407,27,-4.547473508864641e-13,-599.7974054554345,-599.5750119502696,-599.5712429389766,-599.686882538978,16,12,-1.0748697421559168,-1.067673432642152,1.2250025067555579,1.225270101445017,1.2354523017168304,1.2395174157211004,0.8881186544186772,0.8905741231588066,0.9350721075386295,0.9347001014476809,0.919831884214731,0.9207375537459057,0.004771828310075277,0.012456098408702876,0.6945751199349169,0.8135090077839247,2.505963087081909
hmc_dn,markov-null,500,103,54,9,4.3750328681792325,-601.6287727693988,-599.4412563353092,219,102,0.05127159822984595,2.1875164340896163,101,3.410605131648481e-13,-601.6663418817704,-599.5515304112483,-599.3863473034129,-600.7074857350891,14,12,-0.7196718262087518,-0.7629155249651844,1.078280426308285,1.0246172667795514,1.0317880155961356,1.0113245904862835,0.9793579278897403,1.0063931350045208,0.8937447792973517,0.8953169577794847,0.857743716032173,0.8606658332628209,0.015180774699662862,0.025537774649987688,0.9400054940828556,0.5588375657079631,14.040027856826782
hmc_dn,markov-null,500,104,39,8,1.5035495585880199,-555.856565127941,-555.104790348647,72,73,0.06017821461472295,0.8718361765584177,7,-2.2737367544323206e-13,-556.1907612011336,-554.8987125811989,-555.0860409441259,-555.4837177813603,51,44,-0.7988892909517826,-0.768351064355124,1.0785116601988092,1.2126558855547143,1.1008426760960819,1.0934824917245085,1.0135194580288935,0.9679863793567932,0.931812661192651,0.9390439630500216,0.8365039532277599,0.823359435547957,0.023172986172070552,0.0003265143426451202,0.8005042460338264,0.7648066339573031,7.917303085327148
hmc_dn,markov-null,500,105,43,7,2.9893450932991072,-583.1383639344182,-581.6436913877686,120,67,0.08252498506169559,1.5045180968353407,12,3.410605131648481e-13,-583.2027841031987,-581.6461003756168,-581.6164847267761,-582.3980391521051,12,11,-0.9682923381241066,-0.9708005140496954,0.8261484363025002,0.8340620741165732,1.0302289009215317,1.0242840621806721,1.0211014660791393,1.0156256520880103,0.8066231320620302,0.7965194593301582,0.9166720075269537,0.9160612543610758,0.02348979318684971,0.01181720832461162,0.6428515812962323,0.940709729485047,8.723006963729858
hmc_dn,markov-null,500,106,53,7,0.5817465876543793,-563.562710411,-563.2718371171728,48,29,0.0,0.3305146517735693,2,-4.547473508864641e-13,-563.6755135478342,-563.1988782220031,-563.2699121717405,-563.2723812280882,11,10,-0.9151401656849326,-0.9442127429220284,0.7080802657166407,0.7049533957226931,1.1186217662937423,1.1047553677336044,0.9575671352382228,0.9480468534401055,0.9502758604879852,0.9501333569517686,0.8866835549284171,0.8919698621229012,0.013445290354627387,0.019527264569235585,0.911387983875671,0.8133153067214437,3.4446418285369873
hmc_dn,markov-null,500,107,46,10,2.6439732579333395,-617.1655009410131,-615.8435143120464,222,75,0.2829820227966593,1.3219866289666697,74,4.547473508864641e-13,-616.75073809626,-616.6347779368815,-615.8387807848072,-616.9272042497513,20,11,-0.8252958479755823,-0.8920949212481422,0.612869274592948,0.9425704408843669,1.2089809548190151,1.1337800985220428,1.2284272671044745,1.0480017220199704,0.903963443665459,0.9177340932361242,0.826030304502093,0.8238883478743445,0.01413575421785856,0.03885767692240754,0.8447747008582527,0.6788419958704529,13.621367931365967
hmc_dn,markov-null,500,108,46,8,6.2862671465959465,-583.6959786131221,-580.5528450398241,149,71,0.7020285757740794,3.1431335732979733,70,-3.410605131648481e-13,-582.3408123971742,-582.1663964359333,-580.5378740092228,-582.5896955261238,16,22,-0.9813412082510644,-1.0172024344212565,1.2411719058648418,0.9850280650844452,0.8936060430876783,0.8900487052373595,1.070328856404098,1.2339180446367737,0.9410118708626452,0.9314952948475053,0.9187103997649467,0.9259512696935978,0.008698847904574885,0.0270685053970702,0.9380768284960787,0.7141972358833125,11.189349889755249
hmc_dn,markov-null,500,109,36,10,0.797471094437924,-641.0390760339815,-640.6403404867625,38,35,0.0,0.398735547218962,34,1.1368683772161603e-13,-640.9219216257185,-640.7700725618873,-640.6394226404542,-640.847540412554,11,10,-1.3364604433607883,-1.3535660107199665,1.1012645125199183,1.0786493104055819,0.8640739193304418,0.857632154045613,1.1266687780663684,1.1386253981680587,0.8963621448594521,0.8953051894426847,0.9273548422882498,0.9277203242178196,0.028928796683606924,0.01655795801881924,0.7608729109373698,0.6755089917065294,4.240240097045898
hmc_dn,markov-null,500,110,28,7,2.2776783861445438,-584.2377439075785,-583.0989047145063,41,47,0.0,1.139816610014691,16,-1.1368683772161603e-13,-584.2208368273192,-583.118253759674,-583.0812156412304,-583.5722598514448,18,17,-0.9927871547671221,-0.9972203522147036,0.9469737215431306,0.9483042052512038,0.9606985576447291,0.9559266932657036,0.7217758506764536,0.7210051744080425,0.9047028471718712,0.9059141972188565,0.8789696410672437,0.8770848528808473,0.02517920202922565,0.0021860055086632127,0.7737275537003133,0.6352934528808684,4.468277931213379
hmc_dn,markov-null,500,111,38,11,-1.4201295688733353,-603.4665188333595,-604.1765836177962,40,130,0.04622372037522382,2.2873934707835133,17,-4.547473508864641e-13,-606.402339653754,-601.500912719033,-604.0278552259857,-602.8647039923814,45,49,-0.9207847484354205,0.06756254745307105,1.0787370128588607,0.8690130869484038,1.1133229772505948,1.5715458419994857,1.1710074376115904,1.0105843634600817,0.8950860375092174,0.9282400117545336,0.9207255988116746,0.754659799323533,0.005345692174449322,0.09383634384451232,0.5249783389825442,0.8981210266429308,9.377031087875366
hmc_dn,markov-null,500,112,55,12,0.38778871053045805,-633.8075245446432,-633.613630189378,72,64,0.13133631087282538,0.19389435526522902,63,-2.2737367544323206e-13,-633.8122503243442,-633.6418126916386,-633.6102621808305,-633.73940549224,11,38,-0.952114148712225,-0.9499647549639579,1.0069112524840622,1.0025000764640368,1.143593913266698,1.146149412520423,0.9399877178312733,0.9434305034839612,0.8789961275774315,0.8770188572066442,0.825669809759072,0.831451510558163,0.02194764660444452,0.0334478770894518,0.7389286481704155,0.8417648086245341,6.702693939208984
hmc_dn,markov-null,500,113,51,10,0.5951510607724231,-631.3958550651291,-631.0982795347429,16,48,0.013457784839602027,0.29757553038621154,47,-2.2737367544323206e-13,-631.4285856808917,-631.1724291639612,-631.0977585711283,-631.2690740596161,13,12,-1.0166950897253433,-0.9770440457702592,1.2169215427332483,1.2582902110060066,0.9053323841455059,0.9251151490902751,0.9737504397404522,0.9581737814024864,0.8652521648292935,0.8726766755999785,0.8533143892150455,0.8453889668341701,0.030194327644187238,0.012671998342790246,0.8193452783929973,0.7780487468815249,3.574096202850342
hmc_dn,markov-null,500,114,68,11,0.6726716639088863,-586.9556891699607,-586.6193533380062,37,35,0.0,0.33633583195444317,34,5.684341886080801e-13,-586.9965787110832,-586.6427627493189,-586.6160178862517,-586.7910779679096,12,24,-0.8212092271757885,-0.807514574197771,1.4134422241623485,1.4325824582111135,1.1871813694193498,1.189355676466928,0.9999195802543369,0.9938898269929268,0.9295964855755442,0.9338786927540498,0.8922055016580868,0.889675949857307,0.02961389190781879,0.018215181903233353,0.8676481974438811,0.7477763029285602,3.9743590354919434
hmc_dn,markov-null,500,115,58,8,1.185896319967469,-594.8998996277325,-594.3069514677487,28,50,0.0002058282875623263,0.5929481599837345,49,-3.410605131648481e-13,-594.9787948524332,-594.3528566310898,-594.2167790161328,-594.7578820704147,44,42,-1.275431365522316,-1.289265431423566,0.937043797206703,0.9318155276874984,0.8638273789698013,0.8615045730013527,1.3219880961330481,1.3200347987169494,0.8337671994114693,0.8321425184672888,0.9277123195064149,0.9343498108993794,0.01940207193709018,0.017133482980283898,0.6148264617161608,0.9013714118016415,5.761237859725952
hmc_dn,markov-null,500,116,34,8,3.8291379363508895,-575.9543669916505,-574.0397980234751,43,65,0.0,1.9145689681754448,64,-2.2737367544323206e-13,-576.0751530416558,-573.8276024999643,-573.7710386053584,-575.355870954389,42,42,-0.6529335006551567,-0.6699619456618887,0.9755276527353349,0.9550873917579487,1.140079434188419,1.1416571648357823,0.8018743589324269,0.8122230835755021,0.895295225566048,0.898431456267094,0.8895680022192718,0.8886405767523476,0.03311404732524329,0.00016083729599291802,0.8575718030571036,0.5408260477039779,6.463099002838135
hmc_dn,markov-null,500,117,46,11,1.5501521106807559,-590.2781229131385,-589.5030468577982,49,33,0.046743542932745186,0.7750760553403779,32,7.958078640513122e-13,-590.2610463681798,-589.5562705836853,-589.4941914945822,-589.8337586506892,12,10,-1.0281991494870035,-1.0220689701638457,0.9963751295188824,1.0015767503135957,1.1689091474076831,1.16943669965912,0.7451441644526421,0.7426176028115646,0.8940665677303792,0.8989772792233381,0.8923959088050839,0.8922514023907262,0.01932263766309801,0.02888247593926375,0.8381409795972083,0.6270484220671616,3.9420430660247803
hmc_dn,markov-null,500,118,32,8,7.53654158889799,-582.5993207012624,-578.8310499068134,52,36,0.0,3.768270794448995,35,-2.2737367544323206e-13,-582.4510104145882,-579.096620382477,-578.5816820382825,-580.9458181989571,59,36,-1.2462874037335263,-1.2242409115795265,1.4697400411786832,1.530380800444058,0.9875282692746769,0.9960961760763154,0.8442732141659864,0.8011580204137224,0.9473620879043326,0.9472634697003128,0.8795448099268145,0.8884194649066413,0.00010121771352517582,0.05839011961194204,0.5014938006068893,0.8391143103584124,6.0260491371154785
hmc_dn,markov-null,500,119,45,11,8.602106321349765,-598.2399233931956,-593.9388702325207,56,50,0.0,4.301053160674883,49,2.2737367544323206e-13,-598.2298802794867,-594.3854548661411,-593.8173210716025,-596.2610620959978,14,13,-0.9607618648572297,-1.0802659579252012,0.9686232449124594,0.8851283987592262,0.819633531868086,0.7791112895346125,0.9976829038012318,1.027000899189052,0.8521914612254419,0.8427035063211757,0.9222240918729057,0.9220379665021867,0.057385912093943656,0.009740418056919418,0.9399445002948418,0.4389121787672903,5.30338191986084
hmc_dn,markov-null,500,120,43,10,1.8016229767836194,-583.4453909761833,-582.5445794877915,44,24,0.0,0.9039384293182593,5,-5.684341886080801e-13,-583.4764763376412,-582.5366006408717,-582.5389452531117,-582.6789548470435,15,12,-1.5421107707267798,-1.52971141643212,0.5902844014571633,0.5955971634339388,0.709780225703276,0.7222343202707859,1.2559907146446103,1.2542774708166808,0.8947842715396045,0.8995791975594036,0.9685889654444335,0.9688049726710598,0.009979134017025049,0.025277693493284542,0.8699373027845828,0.712766568964061,3.64632511138916
hmc_dn,markov-null,500,121,48,11,2.0422447321257096,-633.3456623498257,-632.3245399837629,21,46,0.0,1.0211223660628548,45,-1.1368683772161603e-13,-633.4018646397062,-632.050395937619,-631.88672037959,-632.6645736688299,63,42,-0.9403939598541766,-0.9115962621199243,1.3961266212396963,1.4238956325319962,1.0181669229299846,1.0347262406150912,0.6847773405769372,0.6712448084952691,0.9273815498997299,0.9288742086033733,0.8466160426744385,0.8412292090586718,0.030581299662521634,0.010505734639573277,0.7492329477809916,0.9188991512106758,6.492491960525513
hmc_dn,markov-null,500,122,30,6,3.0229887065654566,-594.5274492133494,-593.0159548600667,63,49,0.0,1.5114943532827283,48,0.0,-594.2985546222303,-593.4184146807125,-593.0149510247804,-593.4878275538185,13,12,-0.8066715377354372,-0.8996467392228482,1.2448153592595395,1.1867345184715283,1.0234059713533772,0.9793084013132733,0.828722489830841,0.8429716030289031,0.9101024068854046,0.9042696144606713,0.8829256204718273,0.8917300337354194,0.021016959360807386,0.003738485531153331,0.7832883256839753,0.8292577464479229,6.43555212020874
hmc_dn,markov-null,500,123,57,11,0.5347209134317836,-569.7820799242437,-569.5147194675278,25,23,0.00010476947051074603,0.2673604567158918,22,4.547473508864641e-13,-569.7776228749314,-569.5313241207116,-569.5114614053315,-569.6130146416226,12,11,-1.2489359170794083,-1.2478646742527815,0.9716647148676346,0.9711551130790192,0.7675261239420418,0.7688824192271897,0.8944120019729711,0.8951206090158614,0.8739191940214837,0.8711948924445971,0.9404049580330899,0.9412037133223218,0.02447502013414246,0.02465585522865198,0.7211462554042704,0.8399858921454625,3.347762107849121
hmc_dn,markov-null,500,124,30,6,2.913885642902187,-606.643353633462,-605.1864108120109,53,54,0.6429310978031708,1.4569428214510936,53,-1.0231815394945443e-12,-606.7937657560503,-605.0119763166839,-604.9363293314975,-606.2858930759041,50,43,-0.5891619018098796,-0.5822544412269668,1.5613565190196872,1.5927583646900694,1.1296219676788952,1.127643737088433,0.8596317695037783,0.8371299841256093,0.9233369064227377,0.9185297651246208,0.8346945154468266,0.8368663738617237,0.008986689041370139,0.020646514324030085,0.6037319978676537,0.9829886653439396,8.466445207595825
hmc_dn,markov-null,500,125,27,4,1.6027637603247058,-577.4839107246746,-576.6825288445123,299,104,2.3309257616053856,0.8790638022853727,5,-9.094947017729282e-13,-577.6407551702113,-576.5407295208121,-576.667228774413,-576.9233662439381,43,48,-1.530262343005973,-1.5476584601644507,0.6143614825715452,0.6104461983498322,0.7799520818403085,0.7714560651880763,1.1634859919721257,1.1598270039689365,0.8747258497099429,0.8723715649645685,0.9377814896414369,0.9386682495950825,9.953427192016556e-05,0.012529828763446446,0.8742638067230639,0.8447269852721205,21.427794933319092
hmc_dn,markov-null,500,126,41,8,8.041946225666152,-547.9542747697014,-543.9333016568684,33,28,0.0721165678946818,4.031724326099493,12,5.684341886080801e-13,-548.4557229037963,-544.354435538518,-543.7748699427824,-547.5356716255809,17,11,-0.6179492259073414,-0.5842012847850004,0.7719725715936709,0.835903621154672,1.1788858287916257,1.1897994964265608,1.0258920278592996,0.9895813864611024,0.9533531692485999,0.9631299895556357,0.8831638760567326,0.9132802746608253,0.01370417285768223,0.028071834700124264,0.26960036688095534,0.9306450204966286,4.2209320068359375
hmc_dn,markov-null,500,127,22,8,1.0643873165588502,-625.9721005455743,-625.4399068872949,174,134,0.7943942583649459,0.5321936582794251,133,-1.1368683772161603e-13,-625.7170127193459,-625.5469885605734,-625.2555456801555,-625.8424684912726,56,46,-0.6287323464939403,-0.6699404074529145,1.4557149375212417,1.3936906981303347,1.0447205390455276,1.0232700559325159,0.8775262744782217,0.8998885853326,0.9275221190748083,0.9256825609652122,0.7850298366661659,0.8012255414900106,0.018135640178592354,0.01293190386540477,0.6633169889604202,0.4308847115254557,17.02691102027893
hmc_dn,markov-null,500,128,35,10,1.223368789381766,-638.4931341197176,-637.8814497250268,85,112,0.0,0.611684394690883,111,1.1368683772161603e-12,-638.522193529384,-637.9194195664086,-637.8762054673057,-638.3188465595296,19,16,-0.4647097378189292,-0.5576084467685952,0.7050501154244708,0.7407462897130863,1.402048303918714,1.367909401862694,1.121376353681929,1.1071930607971496,0.8194646156618136,0.8208361989828528,0.8017804007411797,0.8138007621586161,0.03813288472116347,0.004608316538954721,0.6869706892925035,0.755814631686027,10.54324722290039
hmc_dn,markov-null,500,129,27,5,1.7823630820300878,-600.7183684711573,-599.8271869301423,47,38,0.023372745896267588,0.8930927300725671,14,-7.958078640513122e-13,-600.8123230910431,-599.7587532205233,-599.7838223595559,-600.4086475519615,13,12,-1.1523952395746297,-1.173792811055642,0.9577740485835262,0.9478723673952012,1.133062106338214,1.1236888705048624,0.8066285606962945,0.8102651068222925,0.900149219395607,0.8972861860622063,0.8962203076771439,0.9009055402903318,0.01583046499845878,0.005264870559784523,0.6344751568558713,0.9357766768513436,5.042926788330078
hmc_dn,markov-null,500,130,38,9,1.0668360329957522,-606.7028516629364,-606.1694336464385,37,25,0.03303852121257478,0.5334180164978761,24,1.1368683772161603e-13,-606.6717337794012,-606.201905544729,-606.1607534314628,-606.4091875650039,12,12,-0.6998080754299902,-0.715752874632225,1.4073927378520394,1.3965034256877444,1.0872762281856767,1.079519472007989,0.9390141737586806,0.940254107001603,0.9229060037021892,0.9213952376682124,0.8784808940408866,0.8820385539018362,0.022238749700526778,0.014976661385482893,0.6965838510891725,0.8708659228490542,3.8743417263031006
hmc_dn,markov-null,500,131,29,9,2.2785856658194916,-614.1252326799932,-612.9859398470835,72,35,0.9466531002690317,1.2274543291413238,2,-5.684341886080801e-13,-614.3179180405126,-612.8314394624006,-612.9855680375246,-612.9663744288247,11,20,-1.4208559938306529,-1.447206535333062,0.7014553922253162,0.6837774083946706,0.8114817354329674,0.797943337531289,0.9149550815164571,0.9249091075071942,0.853072959395489,0.8535767760995024,0.925033038613142,0.9270435910056362,0.03747589712820273,0.010091578607971542,0.6989731655485003,0.7213795427866769,5.564746856689453
hmc_dn,markov-null,500,132,89,13,1.4765011366716863,-596.6986063700209,-595.9603558016851,41,34,0.013626689661634828,0.7979409564071602,3,-4.547473508864641e-13,-596.8271895028321,-595.8923755853342,-595.9597795817217,-596.0001165277205,12,12,-0.9703232487775136,-0.9218384657288067,1.0447323952748757,1.0726446845160005,0.9883326899942722,1.0129801224870647,1.014769904348046,1.0102535874337113,0.9056997933426766,0.9124728536835277,0.9102156357427693,0.9093872518520902,0.02087822480989193,0.041596102634851057,0.8863213535989695,0.8074459742720439,4.213860034942627
hmc_dn,markov-null,500,133,40,8,1.7811414886386956,-597.6240366695256,-596.7334659252062,458,85,0.6655815570329651,0.8932932472808943,18,-3.410605131648481e-13,-597.6819457229637,-596.7290566515312,-596.7039477730672,-597.2617217292774,12,14,-1.2047129410321693,-1.1788880431162343,0.6941628539986351,0.7166625980519812,0.9785173378073923,0.9935137999211562,1.1644182388684796,1.157963338815921,0.8909682626279235,0.8926527054711203,0.9009226274455422,0.9044031248993603,0.012096844920318638,0.02216523428029512,0.5886245583414865,0.8787519662272979,22.218710899353027
hmc_dn,markov-null,500,134,20,6,1.764349283390402,-599.5970990062066,-598.7149243645114,72,52,0.0077391939209974225,0.882174641695201,51,-2.2737367544323206e-13,-599.6482994441343,-598.6942229978107,-598.6972567380295,-599.0183269961649,55,84,-1.2300444905524164,-1.2423609608862167,1.0044375044750895,0.9876592182750952,0.9175158651840254,0.914523518311665,1.0158971308389384,1.0268085662589015,0.8768765277981853,0.8729785712972477,0.9284250644468679,0.9297430683505291,0.0005628976748936757,0.01931445666513608,0.7378518896133249,0.6899887976170768,9.645895957946777
hmc_dn,markov-null,500,135,47,10,2.4222725840843395,-618.2743768467179,-617.0632405546758,26,53,0.0,1.2111362920421698,52,0.0,-618.3372996825195,-617.0642309339548,-617.0503049977996,-617.617103601727,56,19,-0.8033892567839136,-0.815295137862334,1.1647159772061015,1.1921291423767855,1.168146191277815,1.155970993918286,0.9782557473956137,0.9523706812141695,0.8927212276616695,0.8989428992611606,0.8370923543828752,0.8369163535449475,0.034711291835664015,0.0030411624388193633,0.8014066273968005,0.71572541836567,5.913936138153076
hmc_dn,markov-null,500,136,20,9,4.113967694160465,-576.5265039869082,-574.469520139828,45,41,0.010928894642006526,2.0569838470802324,40,-2.2737367544323206e-13,-576.5392740307045,-574.7503091055742,-574.2931010151676,-576.0707977103265,40,43,-1.1299627511792931,-1.1803037250089097,0.5795074703241064,0.6893483121920223,1.2065576836524416,1.123640001121767,1.1044067277219112,1.0483924851446838,0.8638498343596096,0.8730871000362129,0.8963503613017206,0.8998258006023496,0.00017766458904090764,0.03427665125192531,0.4230305054096054,0.5741785518034106,7.020857810974121
hmc_dn,markov-null,500,137,59,9,2.176271874228405,-568.343886945863,-567.2557510087488,114,65,0.06475258856454502,1.0881359371142025,64,5.684341886080801e-13,-568.2334581763547,-567.4579380641858,-567.2547384710887,-567.7476592082514,11,11,-0.7285204382722481,-0.7595965236616016,0.9063971332482552,0.8168619208711861,0.80718144491698,0.8028353049100133,1.0063500912895937,1.0484258258023296,0.8781082526338976,0.8666127388548422,0.9057305340930517,0.9063621596274627,0.03738117142896081,0.009479128808397927,0.8752925036429074,0.8060854198316504,7.561953067779541
hmc_dn,markov-null,500,138,69,13,-0.0030392008748094668,-582.656526737786,-582.6580463382234,41,21,0.09582840810838889,0.0002230851921467547,1,1.1368683772161603e-13,-582.6583046794561,-582.6562668756507,-582.6580442345846,-582.6563003043238,9,41,-1.1238009818087444,-1.1239835052034235,1.1650674444367435,1.1647107357498743,0.909259711688466,0.9092168054803578,1.0039716614455214,1.0042242671043873,0.9165172152854577,0.9164668689054714,0.9314771783631828,0.9314876952059228,0.030144022985595334,0.029765595721186866,0.8092021382481315,0.8106829935532401,5.746658086776733
hmc_dn,markov-null,500,139,38,9,4.125565307999295,-621.7137326050463,-619.6509499510466,105,97,0.2797053359278152,2.0627826539996477,96,-1.7053025658242404e-12,-621.500793918805,-620.1553818583628,-619.3664222217338,-621.0964066881629,53,44,-1.29913958378777,-1.125132329875589,0.6937831604042621,0.8652348070545973,0.9135508572174362,0.9442673672036521,1.2495282642553391,1.178708568026591,0.8149436653734734,0.8666006781367438,0.9521823824578904,0.948534598235866,0.007117404803681633,0.024392550685624858,0.3792854805979935,0.8145619669318365,21.614331007003784
hmc_dn,markov-null,500,140,127,14,1.9400807956665176,-548.8158350200913,-547.845794622258,78,99,0.6475169633757787,0.9700403978332588,98,-1.1368683772161603e-13,-548.3803203617435,-548.3548885199327,-547.8454973642082,-548.5018904248715,23,11,-1.1018310159760065,-1.176187844864793,1.2361234482552288,1.1531647108719307,1.1925063015987205,1.1712911624839097,0.9643811435193693,0.998888386273393,0.9240963913863696,0.9197708947366866,0.8938805134802094,0.893053891766472,0.049780046071898315,0.0213798061792172,0.8997688354790361,0.8695187848710217,19.553990125656128
