case,N,r,M,rates0_c0,rates1_c0,rates0_c0.1,rates1_c0.1,rates0_c1,rates1_c1,rates0_c10,rates1_c10,onset0_c0,onset1_c0,persistence0_c0,persistence1_c0,onset0_c0.1,onset1_c0.1,persistence0_c0.1,persistence1_c0.1,onset0_c1,onset1_c1,persistence0_c1,persistence1_c1,onset0_c10,onset1_c10,persistence0_c10,persistence1_c10
"state-(0.02,0.3)",2000,21,318,0.021473925184383055,0.30949034971047396,0.02149516824691953,0.30947156718650254,0.021678530197595133,0.30930077978366266,0.023524278463764363,0.30763642652423295,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,22,311,0.018485236869018592,0.3160234639420044,0.018503373980657323,0.31600373017830286,0.018659828769747675,0.31582558400417465,0.02025048780081215,0.31407185924193837,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,23,333,0.029176373197119496,0.30682068903652104,0.029196450809539826,0.3068033662104265,0.02936609469178782,0.3066479470262183,0.031130912499676974,0.3051118774949598,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,24,304,0.014864277371049702,0.2713684068846177,0.01487738522556881,0.27135285184107144,0.015067491657786213,0.2712234578254779,0.01693231463182906,0.26995993475223157,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,25,324,0.014093225376558723,0.31219913026761353,0.014114959281028986,0.3121811789352516,0.014304707808587027,0.312018689114804,0.01619749079447503,0.3104329337884414,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,26,310,0.022371620517097034,0.27712124048808073,0.022391664213789804,0.27710595366397656,0.02256914870725756,0.27697232201264904,0.024322521696896825,0.27562614382174583,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,27,299,0.021631041529845203,0.27494704116117474,0.021648747925700457,0.274932100568359,0.02180223252128404,0.27479993142556375,0.023365135409759857,0.27347349528601284,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,28,301,0.022808829009610114,0.30587797492452284,0.022823377827226106,0.3058584647851974,0.02295218739569215,0.3056840443237532,0.024238927237014332,0.30395377232874293,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,29,309,0.017785884055926487,0.3069640395474926,0.01780051508479249,0.3069506834618488,0.017964701650855168,0.30677217670362655,0.01957876091652602,0.30498560160856397,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,30,295,0.020068713606745708,0.2908505482453407,0.020087542410910465,0.29083193579045014,0.02025497432872633,0.2906643092888965,0.021898442446196775,0.28901799760260727,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,31,338,0.016861761481177826,0.291599838011409,0.016890288370281965,0.2915842454202303,0.017139653705482896,0.29144730549503994,0.01956901065252191,0.29008971233627767,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,32,358,0.025740588202479004,0.3094118225184568,0.025762719842099206,0.3093979413926872,0.02596137351012153,0.3092732038106332,0.027898278260607368,0.3080429542037251,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,33,296,0.018739339435668204,0.2848176472079517,0.018768113486582715,0.2848008435519538,0.018923609431654602,0.2846391241640353,0.02056531414252956,0.28306497802870006,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,34,297,0.016448767158008335,0.29416032253000035,0.01646953128494257,0.29414205395909904,0.0166540156122742,0.29397580119042316,0.018442742213230112,0.2923584653212917,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,35,336,0.028817212297309148,0.29642151379251047,0.028838172235173317,0.29640596163614197,0.029023489926995636,0.29626706429176514,0.03085792707166327,0.2948912891073445,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,36,299,0.01641871362127036,0.28527130808906814,0.01643628707152124,0.28525536657600153,0.016591377218477827,0.28511045095942994,0.018130883959472804,0.2836995906057971,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,37,309,0.020380723916167347,0.29380690228579176,0.02039776628935623,0.29379037588612683,0.02054635316640499,0.2936419039156857,0.022048267239207758,0.2921763869750164,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,38,330,0.01988437757593857,0.3050694148306507,0.01991745588034312,0.30505955807066737,0.020080161297767546,0.30491164047490354,0.021805717989922275,0.3035073359117119,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,39,290,0.013895817692284988,0.30946907299092347,0.013912890389414151,0.309447173477912,0.01406041301226226,0.3092537056768107,0.015546325058498395,0.3073202377508888,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,40,250,0.01635483365546513,0.27864180015870216,0.016368238041688837,0.27861961789925654,0.01648626883723938,0.27842158849634646,0.017661248566451588,0.2764644490926554,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,41,293,0.023936692178058133,0.2966040210622277,0.02394327168022341,0.29658529067811984,0.02408264435361391,0.2964124669191762,0.02548157487406602,0.29470535069413706,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,42,295,0.023262756865590452,0.3064584219388018,0.023276311207793554,0.3064374484734513,0.023433766348267722,0.30623281552659687,0.0249838666846353,0.3042146206689821,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,43,328,0.011665908891040992,0.2964235791553129,0.011691648248873154,0.29640730027428097,0.011912132368279106,0.29626355998352655,0.014120157770328092,0.29483903745565476,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,44,366,0.02999651032106149,0.2930513388106239,0.030024673625014955,0.2930382891419304,0.030272160414749137,0.29292360770649617,0.03271463344956963,0.2917753928103451,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,45,378,0.02811194230846873,0.34239061777863045,0.02813423958954633,0.3423726711294375,0.028331775545458435,0.34221219047871515,0.030293668663896288,0.3406205406362232,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,46,320,0.008810282650327732,0.3030603578979486,0.008830104579925984,0.30304089356630426,0.00906159167550634,0.30288003066740765,0.011266572814374536,0.3013351208460426,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,47,318,0.018358448273540322,0.2923281229644495,0.01837729972897941,0.2923127600838816,0.01854438458423509,0.29217707993281705,0.020199087957908354,0.2908169458872712,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,48,277,0.019057217323837895,0.3187686758904461,0.019072137465220237,0.318742232360462,0.019202780005254723,0.31850405188057956,0.020504015066613597,0.3161641838169386,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,49,331,0.02252065296849301,0.3165823219089749,0.02254298649928328,0.31656315332957397,0.02274084329047544,0.3163910898149274,0.024682723671193608,0.31469620781845126,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,50,278,0.020200305881401374,0.2897996179366496,0.020216768796120412,0.28977776792362075,0.020360748382919652,0.28958619905824123,0.021794142844949724,0.2876648444137337,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,51,308,0.018792348139493282,0.2948654627311751,0.01880165641716422,0.2948460724407927,0.018959054171825925,0.2946950646053885,0.02052462509165923,0.29321515868550274,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,52,294,0.015432748076007167,0.2842636260915629,0.015448757503738482,0.28424741841904033,0.015592513505072821,0.2841017688236275,0.01700025942843398,0.28266372251600874,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,53,304,0.017096782855101755,0.3174829410541522,0.01711010048671934,0.3174533728694233,0.017275380665109186,0.31725781138497344,0.01890513373814866,0.31536570805888176,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,54,350,0.011570851189079974,0.2889055233177397,0.011612875043074705,0.2888898430704441,0.011978952112852027,0.28875020180208105,0.01535585529528289,0.28742464844086213,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,55,323,0.01879667418870942,0.2933865864221208,0.01881722078864324,0.29337102858752284,0.019001593626602083,0.29323128782414826,0.020794356644651308,0.29185743205068565,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,56,290,0.014437915365964697,0.33032852475144847,0.01445360885027973,0.3303014827231053,0.014587078716398274,0.33006073877789327,0.015961398215139765,0.3276738462209111,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,57,330,0.020747433677368945,0.29883822011282457,0.020763886002340328,0.29882328634104843,0.020945847280744265,0.29868647252209785,0.02273911065524819,0.2973360803454069,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,58,356,0.016981574395721552,0.29436413989262583,0.017013847507062623,0.2943481161597984,0.017294042414617492,0.2942102538388878,0.020066127419922034,0.29281500327816484,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,59,322,0.013410211184003871,0.29376410058771074,0.013435383371515628,0.29374859404961484,0.013648570348249817,0.29360851000654575,0.01578118098746095,0.29224839380221396,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,60,337,0.014571579950641423,0.3182494383211001,0.01459897912189047,0.3182293267029776,0.014830468241088482,0.3180551019313578,0.017161852730706476,0.3163007326345733,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,61,376,0.02942413591330739,0.3049862576729477,0.029449322558222572,0.30497380756101644,0.029675352684279403,0.3048619263512359,0.03187590767869279,0.30375909969142884,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,62,338,0.028288567658712075,0.3132928592161223,0.02830916837793488,0.3132756471220335,0.028483474149230942,0.3131217755904502,0.030281129646705103,0.3115971673047662,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,63,282,0.014327519819155022,0.2865842731688913,0.01434707338776001,0.28656382912830997,0.014519655984292166,0.2863809218974254,0.016208426446325613,0.28458849009315323,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,64,335,0.022923920159352875,0.29415861330539333,0.022948053915478685,0.29414376298850003,0.023159434671086828,0.29400899509606704,0.025249581489321053,0.2926940356525948,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,65,284,0.016662715983606517,0.29647358822097925,0.016680698341022857,0.29645232935659277,0.016840111140023217,0.29626100623571056,0.018404369963191516,0.29438346908035035,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,66,307,0.02103818895745127,0.29873473717310417,0.021042552982778462,0.29872013775988426,0.02120248469902369,0.29855848888703546,0.022811125987935884,0.2969533690137804,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,67,284,0.024426053460175227,0.27118592611222986,0.02443688316736666,0.2711728824569194,0.024576109881484964,0.2710228734101936,0.025937454252744123,0.2695485835384572,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,68,324,0.018790344052733762,0.30622139037696594,0.01881267097340725,0.3062034088688241,0.01900937363760465,0.30604388156868084,0.020947445728704786,0.3044548448236969,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,69,289,0.018818182386059434,0.31680166798295134,0.01883606445107907,0.3167759372712547,0.018988241596083335,0.31654708934765724,0.020551756016787923,0.3142726355319219,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,70,359,0.02351878103035467,0.314791156950285,0.023540689986768507,0.3147760924559217,0.02373740330340558,0.31464069524734306,0.0256607568530408,0.31330340449282335,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,71,362,0.014789501050153859,0.2880903917999737,0.01481659674935987,0.28807712149532033,0.015099383226564803,0.2879764424127751,0.017823900010807966,0.2869992227666074,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,72,317,0.021257766080251494,0.27925730949457234,0.02127902678232417,0.2792426694117636,0.021460771341933964,0.2791110400527108,0.023321499500306774,0.2778166590250458,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,73,354,0.01667417122979342,0.3061561427462457,0.016697393211218586,0.30614002537500834,0.01691736651957047,0.30601438092550287,0.019059162227435623,0.304776906411598,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,74,368,0.02105238539905475,0.31215171417390936,0.021073279745082503,0.3121397105361171,0.021295878635691226,0.3120156446307054,0.023478586376218018,0.31078543730217556,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,75,261,0.022343222288236878,0.27758637919292184,0.02235554459445833,0.27756657120004535,0.022466224794347754,0.27738856949738455,0.02355514698484472,0.27561953778434023,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,76,341,0.008517423406883124,0.30343758324007025,0.008543530071899515,0.3034223867946827,0.008815284864987198,0.30327143643628535,0.011353045071296225,0.3018147280846879,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,77,267,0.018060694856964366,0.29864962569591424,0.018074212255444307,0.298626850282847,0.01819286828045787,0.29842134912713525,0.01938161816388428,0.29640211506105296,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,78,356,0.023105013518619034,0.3085426943620048,0.02313561705054299,0.30852619393243896,0.02340243093828536,0.30837966916190407,0.026026591928441114,0.3069297519010874,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,79,304,0.02505942819319208,0.2811190040092635,0.02505024032584228,0.28106664604288156,0.025210270248802805,0.28094343576235176,0.026684403876957325,0.2795677451949349,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,80,329,0.012256632309311257,0.28658068858454305,0.012278572971169714,0.2865667851388421,0.012502797815537148,0.28644457796531897,0.014662739330246827,0.28524759297433133,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,81,302,0.01282481500142875,0.2959765193226747,0.012847113433050698,0.29595766114712063,0.013038304574173917,0.2957901600965583,0.014934882062594097,0.29413694051751227,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,82,326,0.017452696443108057,0.2918239944323468,0.017479218756728074,0.291806983423422,0.01771017008654722,0.29165737586698864,0.019997319008519893,0.29016322604109956,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,83,335,0.020697831175768688,0.297829967279236,0.020719018417137795,0.29781487230865017,0.020902407196098947,0.29768291897362714,0.022756477762138336,0.296349690123418,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,84,272,0.022370691164108347,0.2881129003321313,0.02238472076449729,0.28809180208538754,0.02250705323461204,0.28790025981173356,0.023742737489316927,0.2860298192054121,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,85,295,0.017823952781331684,0.27152493739621053,0.01784207224324221,0.27151024357731723,0.01800249605270536,0.2713755233005757,0.019586819644620966,0.2700759695582444,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,86,329,0.02517247644911031,0.3006544475649383,0.025192115805145736,0.3006378043355543,0.02536440753720388,0.3004908150440221,0.027087129070413742,0.2990190722827879,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,87,352,0.019229651108153733,0.3027262212724635,0.019258041530810035,0.3027117870019813,0.01949490639929018,0.30258828634780277,0.021939607317934828,0.30130979045109346,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,88,320,0.00571590824925939,0.3011155576428702,0.005743051566830717,0.30109709116832567,0.005981304848037227,0.30093353733420874,0.00817210623067289,0.29938027765815606,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,89,286,0.027637735435896888,0.3070823647046074,0.027651292071807086,0.30705904037394544,0.027768040447253596,0.30685314422757504,0.02896413252119406,0.30479017000908026,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,90,271,0.02295938977853654,0.2867308794045029,0.02297194215686238,0.2867108733464356,0.023084721208570975,0.28653107269898503,0.024192646054264234,0.28475772527630616,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,91,332,0.014548751787104804,0.308533143391099,0.014571570251610853,0.3085166456631176,0.01476598023613603,0.3083675996516454,0.016743997191368806,0.306910831082345,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,92,351,0.01393400713320471,0.296492672165918,0.013964527208590247,0.29647713372043466,0.014233189301164243,0.2963408443853814,0.016854450531915418,0.29498654736412544,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,93,266,0.02247675045619881,0.2916488613932059,0.02249220733576107,0.2916248702169771,0.022625448833855876,0.2914109672603907,0.023976765385082175,0.28929533874926955,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,94,305,0.019426780976957807,0.2734180868376988,0.01944918160541204,0.27340219246770386,0.01964173043145874,0.27326341817483973,0.021569366514973425,0.27187813307002767,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,95,352,0.029616286311196328,0.30871150023430505,0.02962841772950317,0.3086921923438801,0.029827543899038102,0.308556616391256,0.03181490691913809,0.3072335509084688,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,96,358,0.03688977760816916,0.2911638809840348,0.03691123030080023,0.29115136597946206,0.03710390388000993,0.2910388908423231,0.038992241593257315,0.28992894668741026,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,97,311,0.02056583883145483,0.3135606338674781,0.020582247664505633,0.31354192401543624,0.020724397446685555,0.3133656444804651,0.022165750114163545,0.3117022036078802,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,98,318,0.0190080021658457,0.31439156605856644,0.019029566105904786,0.31437181211426546,0.019195897809547877,0.31419192611370217,0.021084716881482665,0.31243998712025034,,,,,,,,,,,,,,,,
"state-(0.02,0.3)",2000,99,336,0.02502317576637738,0.30741577897426914,0.025045536424703727,0.30739809069853014,0.025241198953368762,0.3072402630727864,0.027178053668731023,0.3056861551094062,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,0,68,1.4485368449923153e-08,0.22454021639162008,0.00010209180932633365,0.22450544749895643,0.0010047942461653345,0.22419475882013418,0.008884442706817614,0.22125752437382623,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,1,43,1.007475975668682e-08,0.20010547801809142,4.191115317344654e-05,0.2000428001609358,0.0004157991149670107,0.1994825329643789,0.003880534638297193,0.1942223431931969,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,2,57,1.231984531402161e-08,0.20561801578024666,6.570537701879441e-05,0.20557935636895652,0.0006556284623755322,0.2052319661290997,0.006419565168306305,0.2018062961281451,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,3,68,3.119719041053612e-08,0.21447662236188003,0.00011111829665556424,0.2144362517825823,0.0011936038610097085,0.21403325038266507,0.01789220686903211,0.20694909817381327,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,4,45,0.0029711573941100028,0.20533488172102332,0.0030151248140764452,0.205265466409509,0.0033914693353070662,0.2046715687431275,0.006613701909959595,0.1993600178509174,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,5,62,1.5740394698407468e-09,0.2514867835789504,5.886863946271552e-05,0.25143405752429854,0.0005846665451101695,0.2509604243807621,0.005499160516493189,0.24633333362673243,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,6,71,8.586021266596781e-09,0.21084869838564893,0.00011745661361215904,0.21081873921627287,0.0011640877611539943,0.2105508369921339,0.010713266329908544,0.2080274022716455,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,7,71,4.123540634640836e-08,0.22275028031550959,0.0001266758217476241,0.22271206163671534,0.0012394827051321602,0.22237271206110984,0.010624203186047024,0.2192856396866261,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,8,49,4.08052117717195e-09,0.203272453162001,4.871523655355781e-05,0.2032213662356829,0.000484507353428834,0.20276398371920157,0.004604538856821593,0.19841296010469237,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,9,57,0.006097775396016744,0.20445591425119422,0.006185347966597152,0.20440471339917063,0.007190666656705205,0.20389931931017904,0.01391953450840216,0.19987144273239063,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,10,55,5.031943335027326e-11,0.19731772103617812,6.041130210192304e-05,0.19728092483381088,0.0006009100254077155,0.19695119560234114,0.005709089433656993,0.1937946165407595,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,11,41,2.096262868123527e-08,0.2049105613440025,5.148863258399027e-05,0.20483073254647974,0.0005088045124354412,0.20411753607856478,0.004597943392502234,0.19745876772135953,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,12,30,0.0040776469211095045,0.1853118978618611,0.004108454969083945,0.1852112306988858,0.004390771217193884,0.18431664152160965,0.006806077557161144,0.1762534388307695,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,13,38,0.0081543061497174,0.14827014940187244,0.008186603485260808,0.1482359190239328,0.00847356914661546,0.14793199624145992,0.011169519643468871,0.14505360744935367,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,14,33,5.599481906730819e-11,0.18535673362852415,2.5030155373503762e-05,0.18528204338182805,0.0002495621786970499,0.18461378425442185,0.002423993696514615,0.17830118292222366,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,15,69,1.3713244119673351e-08,0.208955623351854,0.00011123367312571979,0.20892352940071043,0.0011036206076235253,0.20863622894569253,0.010243974287019019,0.2059090402224708,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,16,47,3.573595242972464e-09,0.19343783650369845,4.249169778979825e-05,0.19339224352985745,0.00042485822858882855,0.19298280954834526,0.00423988824318751,0.18897548952295873,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,17,49,1.642192092192213e-09,0.1732794003911497,5.469841670753541e-05,0.1732471070856714,0.0005440843647406444,0.1729578267061772,0.005170396431636441,0.17019054862150668,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,18,57,0.00025134056890545407,0.20525891195325224,0.0008993104151438721,0.20503754501549828,0.002833576369887672,0.20424757499397378,0.010570448732166945,0.19998326436609234,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,19,60,0.004922073563953492,0.22349664341101286,0.0050382732901599475,0.22342675652531513,0.005992595401431068,0.2228356577642313,0.012652111942275095,0.2180940082321529,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,20,33,4.239381831961645e-08,0.19711101000622877,3.958760012986174e-05,0.19701809064256107,0.0003854425027450556,0.19619046887179847,0.0032436774463951165,0.18858688662014342,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,21,44,1.663683318926909e-09,0.22725915520990408,3.777134999334079e-05,0.22717450104182468,0.000376045267520468,0.22641715026781586,0.0036054981773702786,0.21926793914944068,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,22,62,3.844230792775923e-06,0.20289186780454602,0.0004343798299080524,0.2028013209346371,0.0022555853805487918,0.20232230563788653,0.01051968068723758,0.19923106912698071,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,23,43,1.1407073435075676e-06,0.20103310306207509,0.00018731993456657625,0.20087244266247362,0.0011925931204525412,0.19988293027357287,0.005761153876605244,0.19386743903656972,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,24,44,2.5770872050625854e-08,0.22507520257109812,3.4041328766316886e-05,0.22499766910669916,0.0003391233411581483,0.2243036800527818,0.003288676561521583,0.2177284877279843,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,25,43,2.610680506749621e-09,0.15458993185187225,4.403703656820929e-05,0.15456221257199376,0.0004382540737566773,0.15431451247748945,0.004185539329309649,0.15193150697423588,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,26,45,2.3781689255412562e-08,0.18806459805795495,6.177278441250163e-05,0.18801120061151746,0.0006032972188739146,0.1875363655832366,0.005156662518756554,0.18318569916698332,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,27,53,1.0156012862791064e-08,0.19593660212738798,6.942808890495167e-05,0.19589053970258766,0.00068563193712699,0.19547916392113973,0.006229462981898996,0.1916431545358033,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,28,58,1.7566144307408873e-08,0.2619795381595884,7.349824430692366e-05,0.26190135907334644,0.0007228150402472374,0.2612004600908783,0.006538622417074296,0.25439756026097665,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,29,24,3.1129802925982744e-09,0.1435296759193225,1.7172057031089182e-05,0.1434692646244996,0.0001710405166414465,0.1429287102870154,0.0016503566435742262,0.13784439690167652,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,30,47,0.002107269743754494,0.17283381605530415,0.002248350594850434,0.17276147576515913,0.003334042599906372,0.17218162673674534,0.009478607462295867,0.16825373281667524,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,31,33,4.5600685799590056e-09,0.2262076077997492,2.3920038729558638e-05,0.22608221769278114,0.00023837324330233501,0.22496219669313275,0.0023089615673581687,0.21456633252700297,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,32,55,3.2931899916298213e-09,0.23021530628553694,4.9057003951752365e-05,0.23015946961123904,0.0004886176215025665,0.22965920019476027,0.004702038401497988,0.2248707820093238,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,33,58,0.000945057668070291,0.20816842435726954,0.001197561232931242,0.20802563117624295,0.002505421736398822,0.20724777684897355,0.008779460121190958,0.20312821998960437,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,34,48,1.5669811574195877e-05,0.216622649919962,0.0004399819827742588,0.21639138466922525,0.0018281389326157604,0.21538686024843992,0.0073853928037348375,0.20922234882529717,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,35,55,4.884725593378528e-09,0.21388191475582619,5.215100172833878e-05,0.2138366856472296,0.0005189581224165886,0.21343236148259806,0.004954943599516538,0.20955790159965806,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,36,41,4.4345282439090543e-10,0.19182725881866486,3.2531077646466545e-05,0.1917720664185188,0.0003242298075552281,0.19127772679693983,0.0031395156102264794,0.1865596915798036,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,37,43,1.9339820837136126e-09,0.2037535954395894,3.358978549209632e-05,0.20369335019900478,0.0003347469080288245,0.203153840885188,0.003238102334098157,0.19801325080569696,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,38,43,0.00029396959730561024,0.2009266516958274,0.0006871468657840216,0.20065522521482826,0.0020061592997003426,0.1995283730811565,0.007282795397569526,0.19309488171040093,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,39,63,2.96044725750317e-09,0.23136568612586836,6.86889935986376e-05,0.2313214588428217,0.0006844505133779606,0.23091105326286446,0.006615749545701261,0.22705633673826983,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,40,41,1.77125203913986e-08,0.22402384252385205,4.3926801359398563e-05,0.22393609028443837,0.0004337110227730585,0.22315116285466377,0.0039157375346032565,0.21574593017875404,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,41,46,8.053917749953038e-09,0.20976767588411366,3.921259099481038e-05,0.20970873695746753,0.0003904894622123839,0.2091804454124748,0.003757703869480494,0.2041372021928321,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,42,67,6.729197799377029e-09,0.21377975782191216,8.46900935431639e-05,0.21374889230101127,0.0008418456745710951,0.21347231147079715,0.007951933913576513,0.21082007663967198,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,43,45,0.0008557758259329481,0.20980285277342958,0.0010256967172636508,0.2096189466585948,0.002034676621449219,0.20841734201926965,0.006788135796616158,0.20140140056313197,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,44,50,0.007376898033645715,0.18449944096555895,0.0074891706887452066,0.18441256783103888,0.008680237240129281,0.18348674470722248,0.015357998297253034,0.17814328561963938,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,45,42,6.878366543619525e-08,0.21152245810001857,6.655199536804656e-05,0.21143178203257107,0.0007451912919077074,0.21058355652817656,0.007488571716349506,0.2026188688443185,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,46,46,6.800209198776663e-12,0.16600329128405936,5.047464134374736e-05,0.16597077929412432,0.0005028035657117447,0.1656791765118488,0.004838947582049075,0.16285562346613355,,,,,,,,,,,,,,,,
"state-(0,0.2)",500,47,45,1.8236174806175727e-09,0.1664982922167222,4.787351252274457e-05,0.16646569576040585,0.00047571801445198673,0.1661738518824318,0.004486344831090039,0.1633950976268734,,,,,,,,,,,,,,,,
