study,rate,variant,method,h,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmm_default|raw,22,89,1.1921,1.4212,0.99358,0.68477,0.68477,0.41573,0.80899,0.97753,4.7904
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmm_default|raw,23,88,1.1696,1.3681,0.99729,0.67663,0.67663,0.44318,0.76136,0.98864,4.8046
aotizhongxin,0.01,spikes_r0.01_k6_s0,pmm_default|raw,24,90,1.22,1.4885,1.0206,0.6986,0.6986,0.41111,0.81111,0.96667,4.8173
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,1,90,0.53664,0.28799,0.39745,0.31502,0.31502,0.73333,0.94444,0.97778,3.2006
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,2,89,0.64493,0.41593,0.49465,0.36956,0.36956,0.67416,0.92135,0.98876,3.3977
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,3,89,0.74941,0.56162,0.60069,0.42669,0.42669,0.60674,0.8764,0.98876,3.569
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,4,90,0.86319,0.74511,0.70862,0.48991,0.48991,0.53333,0.84444,0.95556,3.7201
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,5,88,0.98587,0.97195,0.8201,0.55969,0.55969,0.43182,0.79545,0.94318,3.8459
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,6,90,1.0483,1.0989,0.85312,0.59011,0.59011,0.47778,0.8,0.92222,3.9549
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,7,91,1.0657,1.1357,0.88327,0.608,0.608,0.46154,0.78022,0.94505,4.0499
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,8,90,1.1024,1.2153,0.91099,0.62667,0.62667,0.43333,0.8,0.92222,4.1303
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,9,90,1.0903,1.1888,0.9193,0.62414,0.62414,0.43333,0.81111,0.94444,4.2036
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,10,89,1.1,1.2101,0.9402,0.63184,0.63184,0.38202,0.8427,0.95506,4.2681
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,11,90,1.0841,1.1752,0.90308,0.61809,0.61809,0.43333,0.82222,0.95556,4.325
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,12,90,1.1004,1.2109,0.91598,0.6215,0.6215,0.44444,0.84444,0.94444,4.3752
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,13,91,1.0246,1.0498,0.86494,0.58513,0.58513,0.51648,0.84615,0.96703,4.4211
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,14,90,1.05,1.1024,0.87031,0.59802,0.59802,0.5,0.84444,0.96667,4.459
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,15,91,1.0357,1.0726,0.87081,0.59032,0.59032,0.50549,0.87912,0.96703,4.4951
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,16,91,1.075,1.1557,0.88087,0.60832,0.60832,0.54945,0.85714,0.95604,4.526
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,17,90,1.0298,1.0605,0.83981,0.58179,0.58179,0.5,0.88889,0.95556,4.5535
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,18,90,1.0414,1.0845,0.85665,0.59274,0.59274,0.53333,0.85556,0.96667,4.5779
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,19,90,1.0654,1.135,0.88843,0.61179,0.61179,0.45556,0.81111,0.98889,4.5996
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,20,91,1.1171,1.248,0.9294,0.64064,0.64064,0.48352,0.8022,0.97802,4.6189
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,21,90,1.0457,1.0934,0.89436,0.60598,0.60598,0.45556,0.85556,1,4.6361
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,22,89,1.1773,1.386,0.9809,0.67713,0.67713,0.42697,0.82022,0.96629,4.6515
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,23,88,1.1558,1.3358,0.98583,0.66855,0.66855,0.43182,0.77273,0.98864,4.6652
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm|raw,24,90,1.202,1.4448,1.0014,0.68766,0.68766,0.42222,0.78889,0.96667,4.6774
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,1,90,0.53664,0.28798,0.39744,0.31501,0.31501,0.73333,0.94444,0.97778,3.2005
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,2,89,0.64493,0.41593,0.49465,0.36955,0.36955,0.67416,0.92135,0.98876,3.3976
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,3,89,0.74941,0.56162,0.60069,0.42669,0.42669,0.60674,0.8764,0.98876,3.5689
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,4,90,0.86319,0.7451,0.70861,0.48991,0.48991,0.53333,0.84444,0.95556,3.7201
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,5,88,0.98587,0.97194,0.8201,0.55969,0.55969,0.43182,0.79545,0.94318,3.8459
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,6,90,1.0483,1.0988,0.85312,0.59011,0.59011,0.47778,0.8,0.92222,3.9549
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,7,91,1.0657,1.1357,0.88327,0.608,0.608,0.46154,0.78022,0.94505,4.0499
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,8,90,1.1024,1.2153,0.91099,0.62667,0.62667,0.43333,0.8,0.92222,4.1303
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,9,90,1.0903,1.1888,0.91929,0.62414,0.62414,0.43333,0.81111,0.94444,4.2036
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,10,89,1.1,1.2101,0.9402,0.63184,0.63184,0.38202,0.8427,0.95506,4.2681
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,11,90,1.0841,1.1752,0.90308,0.61809,0.61809,0.43333,0.82222,0.95556,4.325
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,12,90,1.1004,1.2109,0.91598,0.6215,0.6215,0.44444,0.84444,0.94444,4.3752
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,13,91,1.0246,1.0498,0.86494,0.58513,0.58513,0.51648,0.84615,0.96703,4.4211
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,14,90,1.05,1.1024,0.87031,0.59802,0.59802,0.5,0.84444,0.96667,4.4591
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,15,91,1.0357,1.0726,0.87081,0.59032,0.59032,0.50549,0.87912,0.96703,4.4951
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,16,91,1.075,1.1557,0.88087,0.60832,0.60832,0.54945,0.85714,0.95604,4.526
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,17,90,1.0298,1.0605,0.83981,0.58179,0.58179,0.5,0.88889,0.95556,4.5535
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,18,90,1.0414,1.0845,0.85665,0.59274,0.59274,0.53333,0.85556,0.96667,4.5779
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,19,90,1.0654,1.135,0.88843,0.61179,0.61179,0.45556,0.81111,0.98889,4.5996
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,20,91,1.1171,1.248,0.9294,0.64064,0.64064,0.48352,0.8022,0.97802,4.6189
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,21,90,1.0457,1.0934,0.89436,0.60598,0.60598,0.45556,0.85556,1,4.6362
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,22,89,1.1773,1.386,0.9809,0.67713,0.67713,0.42697,0.82022,0.96629,4.6515
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,23,88,1.1558,1.3358,0.98583,0.66855,0.66855,0.43182,0.77273,0.98864,4.6652
aotizhongxin,0.01,spikes_r0.01_k6_s1,pmm_default|raw,24,90,1.202,1.4448,1.0014,0.68766,0.68766,0.42222,0.78889,0.96667,4.6774
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,1,90,0.54842,0.30076,0.40101,0.31733,0.31733,0.75556,0.94444,0.96667,3.1849
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,2,89,0.64925,0.42152,0.50296,0.37248,0.37248,0.65169,0.91011,0.98876,3.3969
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,3,89,0.73882,0.54586,0.58727,0.42152,0.42152,0.59551,0.88764,0.98876,3.579
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,4,90,0.84936,0.72141,0.69714,0.48248,0.48248,0.53333,0.86667,0.95556,3.7382
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,5,88,0.97197,0.94473,0.80898,0.55109,0.55109,0.44318,0.80682,0.94318,3.8698
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,6,90,1.0299,1.0608,0.83879,0.57822,0.57822,0.5,0.82222,0.92222,3.983
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,7,91,1.0473,1.0969,0.8707,0.59668,0.59668,0.48352,0.79121,0.94505,4.081
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,8,90,1.0903,1.1888,0.90756,0.62004,0.62004,0.43333,0.81111,0.92222,4.1635
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,9,90,1.0842,1.1754,0.92501,0.62119,0.62119,0.37778,0.82222,0.94444,4.2381
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,10,89,1.0895,1.187,0.93911,0.62649,0.62649,0.34831,0.83146,0.95506,4.3035
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,11,90,1.0732,1.1518,0.89593,0.61237,0.61237,0.43333,0.82222,0.95556,4.3607
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,12,90,1.0996,1.2092,0.92252,0.62271,0.62271,0.45556,0.84444,0.94444,4.411
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,13,91,1.0269,1.0546,0.87634,0.58773,0.58773,0.49451,0.85714,0.97802,4.4566
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,14,90,1.0538,1.1105,0.8836,0.60157,0.60157,0.51111,0.83333,0.96667,4.4941
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,15,91,1.0445,1.091,0.8798,0.59655,0.59655,0.48352,0.89011,0.96703,4.5296
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,16,91,1.0834,1.1738,0.89057,0.61413,0.61413,0.51648,0.84615,0.96703,4.5598
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,17,90,1.0328,1.0666,0.84405,0.58414,0.58414,0.51111,0.88889,0.95556,4.5864
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,18,90,1.0417,1.0851,0.8632,0.59381,0.59381,0.54444,0.85556,0.96667,4.61
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,19,90,1.0689,1.1424,0.90741,0.61543,0.61543,0.42222,0.83333,0.98889,4.6309
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,20,91,1.12,1.2543,0.94766,0.64379,0.64379,0.45055,0.82418,0.97802,4.6494
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,21,90,1.0461,1.0942,0.90113,0.60697,0.60697,0.43333,0.85556,1,4.6657
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,22,89,1.1745,1.3796,0.98357,0.67647,0.67647,0.39326,0.82022,0.96629,4.6802
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,23,88,1.1573,1.3392,0.98673,0.66979,0.66979,0.40909,0.77273,0.98864,4.6931
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm|raw,24,90,1.2083,1.46,1.0168,0.69255,0.69255,0.4,0.78889,0.96667,4.7045
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,1,90,0.54842,0.30076,0.40101,0.31733,0.31733,0.75556,0.94444,0.96667,3.185
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,2,89,0.64925,0.42152,0.50296,0.37248,0.37248,0.65169,0.91011,0.98876,3.3969
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,3,89,0.73882,0.54586,0.58727,0.42152,0.42152,0.59551,0.88764,0.98876,3.579
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,4,90,0.84936,0.7214,0.69714,0.48248,0.48248,0.53333,0.86667,0.95556,3.7382
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,5,88,0.97197,0.94473,0.80898,0.55108,0.55108,0.44318,0.80682,0.94318,3.8698
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,6,90,1.0299,1.0608,0.83879,0.57822,0.57822,0.5,0.82222,0.92222,3.983
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,7,91,1.0473,1.0969,0.8707,0.59668,0.59668,0.48352,0.79121,0.94505,4.081
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,8,90,1.0903,1.1888,0.90756,0.62004,0.62004,0.43333,0.81111,0.92222,4.1635
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,9,90,1.0842,1.1754,0.92501,0.62119,0.62119,0.37778,0.82222,0.94444,4.2382
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,10,89,1.0895,1.187,0.93911,0.62649,0.62649,0.34831,0.83146,0.95506,4.3035
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,11,90,1.0732,1.1518,0.89593,0.61237,0.61237,0.43333,0.82222,0.95556,4.3607
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,12,90,1.0996,1.2092,0.92252,0.62271,0.62271,0.45556,0.84444,0.94444,4.411
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,13,91,1.0269,1.0546,0.87634,0.58773,0.58773,0.49451,0.85714,0.97802,4.4566
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,14,90,1.0538,1.1105,0.8836,0.60157,0.60157,0.51111,0.83333,0.96667,4.4941
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,15,91,1.0445,1.091,0.8798,0.59655,0.59655,0.48352,0.89011,0.96703,4.5296
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,16,91,1.0834,1.1738,0.89057,0.61413,0.61413,0.51648,0.84615,0.96703,4.5598
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,17,90,1.0328,1.0666,0.84405,0.58414,0.58414,0.51111,0.88889,0.95556,4.5865
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,18,90,1.0417,1.0851,0.8632,0.59381,0.59381,0.54444,0.85556,0.96667,4.61
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,19,90,1.0689,1.1424,0.90741,0.61543,0.61543,0.42222,0.83333,0.98889,4.6309
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,20,91,1.12,1.2543,0.94766,0.64379,0.64379,0.45055,0.82418,0.97802,4.6494
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,21,90,1.0461,1.0942,0.90113,0.60697,0.60697,0.43333,0.85556,1,4.6657
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,22,89,1.1746,1.3796,0.98357,0.67647,0.67647,0.39326,0.82022,0.96629,4.6802
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,23,88,1.1573,1.3392,0.98673,0.66979,0.66979,0.40909,0.77273,0.98864,4.6931
aotizhongxin,0.01,spikes_r0.01_k6_s2,pmm_default|raw,24,90,1.2083,1.46,1.0168,0.69255,0.69255,0.4,0.78889,0.96667,4.7045
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,1,90,0.74069,0.54862,0.55079,0.49626,0.49626,0.84444,0.97778,1,6.136
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,2,89,0.69487,0.48284,0.52055,0.48473,0.48473,0.86517,1,1,6.1895
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,3,89,0.74622,0.55685,0.57119,0.50497,0.50497,0.8427,1,1,6.2667
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,4,90,0.82744,0.68466,0.65524,0.53711,0.53711,0.81111,0.98889,1,6.3364
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,5,88,0.94356,0.89031,0.72592,0.58179,0.58179,0.77273,0.94318,1,6.3962
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,6,90,1.02,1.0404,0.75663,0.60942,0.60942,0.8,0.92222,1,6.4494
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,7,91,1.0697,1.1443,0.82739,0.63553,0.63553,0.75824,0.92308,1,6.4969
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,8,90,1.1216,1.258,0.86078,0.66,0.66,0.72222,0.91111,1,6.5379
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,9,90,1.1088,1.2295,0.87213,0.65636,0.65636,0.72222,0.92222,1,6.576
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,10,89,1.1201,1.2546,0.90033,0.66556,0.66556,0.68539,0.94382,1,6.6101
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,11,90,1.1311,1.2794,0.90381,0.67028,0.67028,0.67778,0.94444,1,6.6406
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,12,90,1.1717,1.3729,0.93572,0.68723,0.68723,0.68889,0.94444,0.98889,6.6679
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,13,91,1.1041,1.219,0.88846,0.65992,0.65992,0.69231,0.94505,1,6.6931
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,14,90,1.1519,1.327,0.92736,0.68087,0.68087,0.7,0.92222,1,6.7142
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,15,91,1.146,1.3133,0.91559,0.67847,0.67847,0.69231,0.91209,1,6.7345
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,16,91,1.1768,1.3849,0.92881,0.69133,0.69133,0.71429,0.9011,1,6.7521
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,17,90,1.1245,1.2645,0.90008,0.66767,0.66767,0.73333,0.94444,1,6.7678
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,18,90,1.1287,1.2739,0.90456,0.67178,0.67178,0.72222,0.95556,1,6.7819
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,19,90,1.1637,1.3541,0.9556,0.69177,0.69177,0.66667,0.95556,1,6.7946
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,20,91,1.2207,1.49,0.99011,0.71768,0.71768,0.62637,0.94505,1,6.806
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,21,90,1.1418,1.3037,0.95569,0.68489,0.68489,0.63333,1,1,6.8162
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,22,89,1.2843,1.6495,1.0509,0.75008,0.75008,0.59551,0.94382,1,6.8254
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,23,88,1.2451,1.5504,1.0235,0.73237,0.73237,0.60227,0.96591,1,6.8336
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm|raw,24,90,1.2886,1.6605,1.0315,0.74867,0.74867,0.64444,0.92222,1,6.841
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,1,90,0.74069,0.54862,0.55079,0.49626,0.49626,0.84444,0.97778,1,6.136
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,2,89,0.69487,0.48284,0.52055,0.48473,0.48473,0.86517,1,1,6.1895
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,3,89,0.74622,0.55685,0.57119,0.50497,0.50497,0.8427,1,1,6.2667
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,4,90,0.82744,0.68466,0.65524,0.53711,0.53711,0.81111,0.98889,1,6.3364
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,5,88,0.94356,0.89031,0.72592,0.58179,0.58179,0.77273,0.94318,1,6.3962
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,6,90,1.02,1.0404,0.75663,0.60942,0.60942,0.8,0.92222,1,6.4494
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,7,91,1.0697,1.1443,0.82739,0.63553,0.63553,0.75824,0.92308,1,6.4969
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,8,90,1.1216,1.258,0.86078,0.66,0.66,0.72222,0.91111,1,6.5379
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,9,90,1.1088,1.2295,0.87213,0.65636,0.65636,0.72222,0.92222,1,6.576
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,10,89,1.1201,1.2546,0.90033,0.66556,0.66556,0.68539,0.94382,1,6.6101
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,11,90,1.1311,1.2794,0.90381,0.67028,0.67028,0.67778,0.94444,1,6.6406
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,12,90,1.1717,1.3729,0.93572,0.68723,0.68723,0.68889,0.94444,0.98889,6.6679
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,13,91,1.1041,1.219,0.88846,0.65992,0.65992,0.69231,0.94505,1,6.6931
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,14,90,1.1519,1.327,0.92736,0.68087,0.68087,0.7,0.92222,1,6.7142
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,15,91,1.146,1.3133,0.91559,0.67847,0.67847,0.69231,0.91209,1,6.7345
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,16,91,1.1768,1.3849,0.92881,0.69133,0.69133,0.71429,0.9011,1,6.7521
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,17,90,1.1245,1.2645,0.90008,0.66767,0.66767,0.73333,0.94444,1,6.7678
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,18,90,1.1287,1.2739,0.90456,0.67178,0.67178,0.72222,0.95556,1,6.7819
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,19,90,1.1637,1.3541,0.9556,0.69177,0.69177,0.66667,0.95556,1,6.7946
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,20,91,1.2207,1.49,0.99011,0.71768,0.71768,0.62637,0.94505,1,6.806
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,21,90,1.1418,1.3037,0.95569,0.68489,0.68489,0.63333,1,1,6.8162
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,22,89,1.2843,1.6495,1.0509,0.75008,0.75008,0.59551,0.94382,1,6.8254
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,23,88,1.2451,1.5504,1.0235,0.73237,0.73237,0.60227,0.96591,1,6.8336
aotizhongxin,0.05,spikes_r0.05_k6_s0,pmm_default|raw,24,90,1.2886,1.6605,1.0315,0.74867,0.74867,0.64444,0.92222,1,6.841
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,1,90,0.77693,0.60362,0.58329,0.51314,0.51314,0.87778,0.95556,1,6.2707
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,2,89,0.72545,0.52628,0.56134,0.49966,0.49966,0.91011,0.98876,1,6.3239
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,3,89,0.75986,0.57739,0.58416,0.51353,0.51353,0.8764,0.97753,1,6.3995
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,4,90,0.84164,0.70836,0.67063,0.54562,0.54562,0.83333,0.97778,1,6.4676
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,5,88,0.93568,0.8755,0.72832,0.58063,0.58063,0.80682,0.95455,1,6.5259
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,6,90,1.0025,1.0051,0.75894,0.60469,0.60469,0.83333,0.93333,0.98889,6.5777
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,7,91,1.0696,1.1441,0.80856,0.63521,0.63521,0.78022,0.92308,0.98901,6.6238
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,8,90,1.1145,1.242,0.85392,0.65698,0.65698,0.76667,0.92222,0.98889,6.6634
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,9,90,1.0948,1.1986,0.86684,0.6518,0.6518,0.76667,0.92222,0.98889,6.7002
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,10,89,1.0949,1.1989,0.88112,0.65536,0.65536,0.75281,0.93258,1,6.7329
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,11,90,1.1091,1.2302,0.88173,0.66144,0.66144,0.78889,0.92222,1,6.7622
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,12,90,1.1583,1.3417,0.91058,0.6817,0.6817,0.73333,0.92222,0.98889,6.7882
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,13,91,1.0856,1.1786,0.86623,0.65378,0.65378,0.75824,0.94505,1,6.8123
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,14,90,1.129,1.2746,0.89733,0.67321,0.67321,0.73333,0.94444,1,6.8324
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,15,91,1.1193,1.2528,0.88364,0.66812,0.66812,0.74725,0.93407,1,6.8516
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,16,91,1.1599,1.3453,0.88248,0.68359,0.68359,0.75824,0.9011,1,6.8682
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,17,90,1.1072,1.2258,0.8453,0.66038,0.66038,0.74444,0.95556,1,6.883
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,18,90,1.1129,1.2386,0.86599,0.66578,0.66578,0.74444,0.94444,1,6.8963
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,19,90,1.1505,1.3236,0.93446,0.68767,0.68767,0.71111,0.97778,1,6.9081
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,20,91,1.2114,1.4676,0.98327,0.71405,0.71405,0.68132,0.94505,1,6.9188
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,21,90,1.1351,1.2885,0.94184,0.68398,0.68398,0.71111,0.98889,1,6.9283
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,22,89,1.2678,1.6072,1.027,0.74262,0.74262,0.64045,0.93258,1,6.9368
aotizhongxin,0.05,spikes_r0.05_k6_s1,pmm|raw,23,88,1.2262,1.5036,1.0026,0.72415,0.72415,0.61364,0.96591,1,6.9444
