study,method,h,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
aotizhongxin,pmc_pair_K3|raw+gate,22,89,1.16977,1.36836,0.982768,0.68801,0.683089,0.348315,0.662921,0.898876,3.66773
aotizhongxin,pmc_pair_K3|raw+gate,23,88,1.16406,1.35503,0.996181,0.684828,0.684696,0.363636,0.670455,0.909091,3.68666
aotizhongxin,pmc_pair_K3|raw+gate,24,90,1.21363,1.4729,1.01996,0.708926,0.709917,0.366667,0.611111,0.9,3.7032
aotizhongxin,pmc_pair_K3|raw,1,90,0.395999,0.156815,0.261715,0.19889,0.200012,0.433333,0.688889,0.9,1.328
aotizhongxin,pmc_pair_K3|raw,2,89,0.606029,0.367271,0.423775,0.320141,0.320617,0.382022,0.629213,0.876404,1.78834
aotizhongxin,pmc_pair_K3|raw,3,89,0.723431,0.523353,0.523338,0.38571,0.389151,0.370787,0.640449,0.865169,2.10965
aotizhongxin,pmc_pair_K3|raw,4,90,0.852844,0.727342,0.633845,0.461302,0.464846,0.311111,0.622222,0.8,2.34341
aotizhongxin,pmc_pair_K3|raw,5,88,0.962709,0.926809,0.752234,0.532194,0.536761,0.227273,0.545455,0.829545,2.54732
aotizhongxin,pmc_pair_K3|raw,6,90,1.04019,1.08199,0.808866,0.571981,0.579084,0.244444,0.555556,0.811111,2.70391
aotizhongxin,pmc_pair_K3|raw,7,91,1.04592,1.09395,0.83697,0.5932,0.60246,0.274725,0.516484,0.813187,2.84044
aotizhongxin,pmc_pair_K3|raw,8,90,1.08836,1.18453,0.879545,0.615823,0.624961,0.255556,0.555556,0.766667,2.95535
aotizhongxin,pmc_pair_K3|raw,9,90,1.09025,1.18864,0.887263,0.614109,0.626128,0.255556,0.555556,0.833333,3.05298
aotizhongxin,pmc_pair_K3|raw,10,89,1.10121,1.21266,0.906029,0.62005,0.633124,0.269663,0.573034,0.820225,3.13918
aotizhongxin,pmc_pair_K3|raw,11,90,1.07952,1.16536,0.847163,0.598096,0.609711,0.322222,0.622222,0.888889,3.21153
aotizhongxin,pmc_pair_K3|raw,12,90,1.08428,1.17567,0.854418,0.594096,0.605165,0.366667,0.7,0.9,3.27862
aotizhongxin,pmc_pair_K3|raw,13,91,0.997047,0.994102,0.799806,0.548268,0.557381,0.373626,0.747253,0.934066,3.33598
aotizhongxin,pmc_pair_K3|raw,14,90,1.02288,1.04628,0.819786,0.568672,0.573904,0.366667,0.766667,0.9,3.39316
aotizhongxin,pmc_pair_K3|raw,15,91,0.994891,0.989809,0.809403,0.555147,0.560331,0.351648,0.791209,0.923077,3.43819
aotizhongxin,pmc_pair_K3|raw,16,91,1.03726,1.07592,0.831088,0.576106,0.581193,0.395604,0.78022,0.89011,3.47987
aotizhongxin,pmc_pair_K3|raw,17,90,0.997561,0.995128,0.783026,0.550212,0.552633,0.411111,0.822222,0.911111,3.52214
aotizhongxin,pmc_pair_K3|raw,18,90,1.00874,1.01756,0.811875,0.565462,0.569274,0.411111,0.744444,0.922222,3.55937
aotizhongxin,pmc_pair_K3|raw,19,90,1.03779,1.07701,0.833891,0.58722,0.589231,0.444444,0.733333,0.933333,3.58478
aotizhongxin,pmc_pair_K3|raw,20,91,1.07876,1.16373,0.891032,0.622577,0.623419,0.373626,0.703297,0.934066,3.6146
aotizhongxin,pmc_pair_K3|raw,21,90,1.02835,1.0575,0.86889,0.60006,0.596984,0.388889,0.733333,0.955556,3.64299
aotizhongxin,pmc_pair_K3|raw,22,89,1.17012,1.36919,0.982996,0.688307,0.683397,0.348315,0.662921,0.898876,3.66712
aotizhongxin,pmc_pair_K3|raw,23,88,1.16438,1.35578,0.996405,0.685104,0.684983,0.363636,0.670455,0.909091,3.68608
aotizhongxin,pmc_pair_K3|raw,24,90,1.21389,1.47353,1.02017,0.709169,0.710169,0.366667,0.611111,0.9,3.70269
aotizhongxin,pmc_pair_K3|robust+gate,1,90,0.396224,0.156994,0.263871,0.199804,0.20186,0.455556,0.722222,0.911111,1.34478
aotizhongxin,pmc_pair_K3|robust+gate,2,89,0.610327,0.372499,0.424619,0.321338,0.324092,0.382022,0.651685,0.876404,1.78244
aotizhongxin,pmc_pair_K3|robust+gate,3,89,0.727447,0.529179,0.529606,0.389785,0.394855,0.393258,0.640449,0.853933,2.10622
aotizhongxin,pmc_pair_K3|robust+gate,4,90,0.859529,0.738791,0.641109,0.468532,0.473149,0.311111,0.6,0.811111,2.34689
aotizhongxin,pmc_pair_K3|robust+gate,5,88,0.965368,0.931936,0.75759,0.536995,0.541099,0.227273,0.522727,0.818182,2.5502
aotizhongxin,pmc_pair_K3|robust+gate,6,90,1.05073,1.10404,0.816828,0.581516,0.587977,0.244444,0.544444,0.811111,2.70016
aotizhongxin,pmc_pair_K3|robust+gate,7,91,1.0528,1.10839,0.844128,0.60209,0.609997,0.274725,0.494505,0.813187,2.83198
aotizhongxin,pmc_pair_K3|robust+gate,8,90,1.09447,1.19785,0.889091,0.624194,0.631778,0.266667,0.544444,0.788889,2.94797
aotizhongxin,pmc_pair_K3|robust+gate,9,90,1.09546,1.20002,0.893862,0.622175,0.631942,0.244444,0.544444,0.833333,3.04759
aotizhongxin,pmc_pair_K3|robust+gate,10,89,1.10717,1.22583,0.910729,0.627223,0.638249,0.235955,0.606742,0.820225,3.14053
aotizhongxin,pmc_pair_K3|robust+gate,11,90,1.08577,1.1789,0.852762,0.605932,0.615326,0.311111,0.622222,0.866667,3.21214
aotizhongxin,pmc_pair_K3|robust+gate,12,90,1.09288,1.19439,0.857193,0.600571,0.609895,0.344444,0.688889,0.911111,3.2804
aotizhongxin,pmc_pair_K3|robust+gate,13,91,1.00814,1.01635,0.803957,0.556479,0.564585,0.351648,0.725275,0.923077,3.3393
aotizhongxin,pmc_pair_K3|robust+gate,14,90,1.03131,1.06359,0.82493,0.576528,0.580158,0.344444,0.755556,0.888889,3.39612
aotizhongxin,pmc_pair_K3|robust+gate,15,91,1.00832,1.01672,0.819364,0.564712,0.568473,0.362637,0.769231,0.923077,3.44333
aotizhongxin,pmc_pair_K3|robust+gate,16,91,1.05109,1.10479,0.84072,0.585852,0.589625,0.373626,0.78022,0.912088,3.48835
aotizhongxin,pmc_pair_K3|robust+gate,17,90,1.01406,1.02831,0.794553,0.5606,0.562116,0.388889,0.811111,0.911111,3.53267
aotizhongxin,pmc_pair_K3|robust+gate,18,90,1.02596,1.0526,0.827445,0.577392,0.580086,0.388889,0.744444,0.922222,3.56908
aotizhongxin,pmc_pair_K3|robust+gate,19,90,1.05676,1.11674,0.849075,0.599108,0.600959,0.422222,0.733333,0.922222,3.59583
aotizhongxin,pmc_pair_K3|robust+gate,20,91,1.09317,1.19503,0.905092,0.633651,0.634243,0.362637,0.681319,0.912088,3.62891
aotizhongxin,pmc_pair_K3|robust+gate,21,90,1.04251,1.08683,0.88148,0.610175,0.607255,0.377778,0.711111,0.933333,3.65622
aotizhongxin,pmc_pair_K3|robust+gate,22,89,1.17598,1.38292,0.987537,0.69255,0.687683,0.325843,0.629213,0.88764,3.68557
aotizhongxin,pmc_pair_K3|robust+gate,23,88,1.17325,1.37651,1.00638,0.692017,0.691043,0.318182,0.670455,0.909091,3.70895
aotizhongxin,pmc_pair_K3|robust+gate,24,90,1.22087,1.49053,1.02962,0.715613,0.715794,0.355556,0.611111,0.9,3.72642
aotizhongxin,pmc_pair_K3|robust,1,90,0.396224,0.156994,0.263871,0.199804,0.20186,0.455556,0.722222,0.911111,1.34478
aotizhongxin,pmc_pair_K3|robust,2,89,0.610327,0.372499,0.424619,0.321338,0.324092,0.382022,0.651685,0.876404,1.78244
aotizhongxin,pmc_pair_K3|robust,3,89,0.727447,0.529179,0.529606,0.389785,0.394855,0.393258,0.640449,0.853933,2.10622
aotizhongxin,pmc_pair_K3|robust,4,90,0.859529,0.738791,0.641109,0.468532,0.473149,0.311111,0.6,0.811111,2.34689
aotizhongxin,pmc_pair_K3|robust,5,88,0.965368,0.931936,0.75759,0.536995,0.541099,0.227273,0.522727,0.818182,2.5502
aotizhongxin,pmc_pair_K3|robust,6,90,1.05073,1.10404,0.816828,0.581516,0.587977,0.244444,0.544444,0.811111,2.70016
aotizhongxin,pmc_pair_K3|robust,7,91,1.0528,1.10839,0.844128,0.60209,0.609997,0.274725,0.494505,0.813187,2.83198
aotizhongxin,pmc_pair_K3|robust,8,90,1.09447,1.19785,0.889091,0.624194,0.631778,0.266667,0.544444,0.788889,2.94797
aotizhongxin,pmc_pair_K3|robust,9,90,1.09546,1.20002,0.893862,0.622175,0.631942,0.244444,0.544444,0.833333,3.04759
aotizhongxin,pmc_pair_K3|robust,10,89,1.10717,1.22583,0.910729,0.627223,0.638249,0.235955,0.606742,0.820225,3.14053
aotizhongxin,pmc_pair_K3|robust,11,90,1.08577,1.1789,0.852762,0.605932,0.615326,0.311111,0.622222,0.866667,3.21214
aotizhongxin,pmc_pair_K3|robust,12,90,1.09288,1.19439,0.857193,0.600571,0.609895,0.344444,0.688889,0.911111,3.2804
aotizhongxin,pmc_pair_K3|robust,13,91,1.00814,1.01635,0.803957,0.556479,0.564585,0.351648,0.725275,0.923077,3.3393
aotizhongxin,pmc_pair_K3|robust,14,90,1.03131,1.06359,0.82493,0.576528,0.580158,0.344444,0.755556,0.888889,3.39612
aotizhongxin,pmc_pair_K3|robust,15,91,1.00832,1.01672,0.819364,0.564712,0.568473,0.362637,0.769231,0.923077,3.44333
aotizhongxin,pmc_pair_K3|robust,16,91,1.05109,1.10479,0.84072,0.585852,0.589625,0.373626,0.78022,0.912088,3.48835
aotizhongxin,pmc_pair_K3|robust,17,90,1.01406,1.02831,0.794553,0.5606,0.562116,0.388889,0.811111,0.911111,3.53267
aotizhongxin,pmc_pair_K3|robust,18,90,1.02596,1.0526,0.827445,0.577392,0.580086,0.388889,0.744444,0.922222,3.56908
aotizhongxin,pmc_pair_K3|robust,19,90,1.05676,1.11674,0.849075,0.599108,0.600959,0.422222,0.733333,0.922222,3.59583
aotizhongxin,pmc_pair_K3|robust,20,91,1.09317,1.19503,0.905092,0.633651,0.634243,0.362637,0.681319,0.912088,3.62891
aotizhongxin,pmc_pair_K3|robust,21,90,1.04251,1.08683,0.88148,0.610175,0.607255,0.377778,0.711111,0.933333,3.65622
aotizhongxin,pmc_pair_K3|robust,22,89,1.17598,1.38292,0.987537,0.69255,0.687683,0.325843,0.629213,0.88764,3.68557
aotizhongxin,pmc_pair_K3|robust,23,88,1.17325,1.37651,1.00638,0.692017,0.691043,0.318182,0.670455,0.909091,3.70895
aotizhongxin,pmc_pair_K3|robust,24,90,1.22087,1.49053,1.02962,0.715613,0.715794,0.355556,0.611111,0.9,3.72642
mote20,ar1|raw,1,106,0.0209496,0.000438888,0.0144397,0.0153512,0.0153512,0.915094,0.971698,1,0.203553
mote20,ar1|raw,2,109,0.0301508,0.000909071,0.0200434,0.0213459,0.0213459,0.899083,0.972477,1,0.277748
mote20,ar1|raw,3,105,0.0437622,0.00191513,0.0276274,0.0278842,0.0278842,0.885714,0.952381,0.980952,0.3381
mote20,ar1|raw,4,108,0.0587014,0.00344585,0.034125,0.0343257,0.0343257,0.861111,0.944444,0.972222,0.386539
mote20,ar1|raw,5,98,0.0683953,0.00467792,0.0405664,0.039167,0.039167,0.897959,0.94898,0.969388,0.431609
mote20,ar1|raw,7,106,0.120764,0.014584,0.0603263,0.0556565,0.0556565,0.820755,0.924528,0.95283,0.506758
mote20,ar1|raw,9,105,0.215313,0.0463597,0.080189,0.0719001,0.0719001,0.838095,0.933333,0.961905,0.573396
mote20,ar1|raw,10,109,0.250227,0.0626135,0.0946969,0.0828971,0.0828971,0.825688,0.926606,0.954128,0.604085
mote20,ar1|raw,11,106,0.281195,0.0790705,0.104068,0.092141,0.092141,0.801887,0.896226,0.943396,0.632661
mote20,ar1|raw,12,97,0.311081,0.0967712,0.110635,0.098721,0.098721,0.814433,0.917526,0.948454,0.659401
mote20,ar1|raw,13,107,0.302459,0.0914815,0.109918,0.0954257,0.0954257,0.841121,0.915888,0.962617,0.687017
mote20,ar1|raw,14,105,0.333121,0.11097,0.129782,0.111588,0.111588,0.809524,0.885714,0.942857,0.711958
mote20,ar1|raw,15,103,0.351721,0.123708,0.138235,0.117449,0.117449,0.776699,0.893204,0.932039,0.73692
mote20,ar1|raw,16,109,0.353029,0.12463,0.140861,0.119667,0.119667,0.761468,0.899083,0.93578,0.760956
mote20,ar1|raw,17,104,0.369037,0.136189,0.147493,0.126319,0.126319,0.759615,0.894231,0.932692,0.783421
mote20,ar1|raw,18,108,0.195075,0.0380544,0.116512,0.0957739,0.0957739,0.777778,0.898148,0.953704,0.806758
mote20,ar1|raw,19,99,0.393722,0.155017,0.166012,0.140659,0.140659,0.737374,0.868687,0.939394,0.828336
mote20,ar1|raw,20,97,0.413231,0.170759,0.182776,0.15099,0.15099,0.701031,0.876289,0.927835,0.849466
mote20,ar1|raw,22,103,0.409888,0.168008,0.177395,0.14738,0.14738,0.728155,0.864078,0.941748,0.890263
mote20,ar1|raw,23,107,0.432039,0.186657,0.192596,0.15881,0.15881,0.728972,0.869159,0.915888,0.910669
mote20,ar1|raw,24,111,0.426291,0.181724,0.188182,0.154638,0.154638,0.738739,0.873874,0.927928,0.929899
mote20,ar1|raw,6,102,0.0800331,0.0064053,0.0477502,0.0447848,0.0447848,0.852941,0.921569,0.960784,0.469943
mote20,ar1|raw,8,104,0.181286,0.0328647,0.0725575,0.066486,0.066486,0.826923,0.932692,0.961538,0.541302
mote20,ar1|raw,21,100,0.42181,0.177924,0.182368,0.152757,0.152757,0.75,0.87,0.93,0.870304
mote20,ar1|raw+gate,1,106,3.38438,11.454,1.67741,1.52691,1.52691,0.707547,0.745283,0.745283,1.20899
mote20,ar1|raw+gate,2,109,3.41998,11.6963,1.73633,1.58134,1.58134,0.697248,0.724771,0.733945,1.29893
mote20,ar1|raw+gate,3,105,3.4552,11.9384,1.78734,1.63004,1.63004,0.67619,0.72381,0.72381,1.35592
mote20,ar1|raw+gate,4,108,3.46842,12.03,1.74965,1.60663,1.60663,0.675926,0.731481,0.740741,1.30332
mote20,ar1|raw+gate,5,98,3.46674,12.0183,1.80063,1.64864,1.64864,0.693878,0.714286,0.72449,1.38575
mote20,ar1|raw+gate,7,106,3.49901,12.2431,1.82333,1.67256,1.67256,0.641509,0.707547,0.716981,1.41862
mote20,ar1|raw+gate,9,105,3.35537,11.2585,1.72646,1.57535,1.57535,0.657143,0.714286,0.733333,1.46226
mote20,ar1|raw+gate,10,109,3.4664,12.0159,1.83541,1.66966,1.66966,0.642202,0.697248,0.715596,1.56202
mote20,ar1|raw+gate,11,106,3.41322,11.6501,1.78021,1.62435,1.62435,0.632075,0.688679,0.716981,1.51992
mote20,ar1|raw+gate,12,97,3.39465,11.5237,1.75377,1.59759,1.59759,0.659794,0.71134,0.721649,1.55578
mote20,ar1|raw+gate,13,107,3.45904,11.965,1.78734,1.6234,1.6234,0.672897,0.700935,0.728972,1.6087
mote20,ar1|raw+gate,14,105,3.48042,12.1133,1.86865,1.70096,1.70096,0.628571,0.67619,0.695238,1.62645
mote20,ar1|raw+gate,15,103,3.53728,12.5124,1.89465,1.72145,1.72145,0.601942,0.679612,0.699029,1.67318
mote20,ar1|raw+gate,16,109,3.39321,11.5139,1.76823,1.60846,1.60846,0.623853,0.706422,0.715596,1.60971
mote20,ar1|raw+gate,17,104,3.23278,10.4509,1.63816,1.48634,1.48634,0.634615,0.721154,0.730769,1.57686
mote20,ar1|raw+gate,18,108,3.30141,10.8993,1.66479,1.51375,1.51375,0.648148,0.712963,0.740741,1.58867
mote20,ar1|raw+gate,19,99,3.30691,10.9356,1.69274,1.54396,1.54396,0.626263,0.707071,0.727273,1.58265
mote20,ar1|raw+gate,20,97,3.36504,11.3235,1.75279,1.59091,1.59091,0.587629,0.71134,0.721649,1.65163
mote20,ar1|raw+gate,22,103,3.39814,11.5473,1.79276,1.6327,1.6327,0.61165,0.699029,0.718447,1.67851
mote20,ar1|raw+gate,23,107,3.46497,12.006,1.87758,1.69912,1.69912,0.588785,0.682243,0.700935,1.78577
mote20,ar1|raw+gate,24,111,3.49314,12.202,1.88854,1.71377,1.71377,0.612613,0.693694,0.711712,1.7835
mote20,ar1|raw+gate,6,102,3.32307,11.0428,1.66011,1.51293,1.51293,0.666667,0.72549,0.745098,1.38318
mote20,ar1|raw+gate,8,104,3.57032,12.7472,1.89064,1.72956,1.72956,0.634615,0.701923,0.711538,1.50888
mote20,ar1|raw+gate,21,100,3.31977,11.0209,1.73354,1.57404,1.57404,0.63,0.71,0.72,1.66625
mote20,ar1|robust+gate,1,106,5.8733,34.4957,5.23201,4.97881,4.97881,0.0660377,0.0849057,0.0849057,1.76255
mote20,ar1|robust+gate,2,109,5.92939,35.1576,5.2743,5.02407,5.02407,0.0458716,0.0733945,0.0825688,1.74197
mote20,ar1|robust+gate,3,105,5.9802,35.7628,5.28857,5.04256,5.04256,0.0571429,0.0952381,0.104762,1.7141
mote20,ar1|robust+gate,4,108,5.88544,34.6384,5.15575,4.91054,4.91054,0.0648148,0.0925926,0.101852,1.70957
mote20,ar1|robust+gate,5,98,5.82073,33.881,5.1124,4.86904,4.86904,0.0612245,0.102041,0.102041,1.69821
mote20,ar1|robust+gate,7,106,5.97373,35.6855,5.3082,5.05575,5.05575,0.0471698,0.0660377,0.0754717,1.75926
mote20,ar1|robust+gate,9,105,5.85983,34.3376,5.18108,4.92912,4.92912,0.0380952,0.0857143,0.0857143,1.75729
mote20,ar1|robust+gate,10,109,5.85787,34.3146,5.18001,4.93071,4.93071,0.0275229,0.0733945,0.0825688,1.73698
mote20,ar1|robust+gate,11,106,5.87555,34.5221,5.17177,4.92899,4.92899,0.0377358,0.0849057,0.0943396,1.69468
mote20,ar1|robust+gate,12,97,5.8686,34.4404,5.132,4.88066,4.88066,0.0309278,0.0927835,0.103093,1.75399
mote20,ar1|robust+gate,13,107,5.93595,35.2355,5.27398,5.01881,5.01881,0.00934579,0.0654206,0.0747664,1.77636
mote20,ar1|robust+gate,14,105,5.89753,34.7808,5.22776,4.97637,4.97637,0.0380952,0.0761905,0.0857143,1.75372
mote20,ar1|robust+gate,15,103,5.91707,35.0117,5.20614,4.96189,4.96189,0.0582524,0.0679612,0.0970874,1.7044
mote20,ar1|robust+gate,16,109,5.89983,34.808,5.24192,4.99323,4.99323,0.0275229,0.0550459,0.0825688,1.73343
mote20,ar1|robust+gate,17,104,5.71371,32.6465,5.0177,4.76909,4.76909,0.0384615,0.0673077,0.0961538,1.73487
mote20,ar1|robust+gate,18,108,5.86487,34.3968,5.21246,4.95783,4.95783,0.0277778,0.0555556,0.0833333,1.77495
mote20,ar1|robust+gate,19,99,5.77704,33.3741,5.03555,4.78619,4.78619,0.010101,0.0707071,0.10101,1.73944
mote20,ar1|robust+gate,20,97,5.87698,34.5389,5.19208,4.94728,4.94728,0.0206186,0.0618557,0.0927835,1.70746
mote20,ar1|robust+gate,22,103,5.93928,35.2751,5.30874,5.04942,5.04942,0.0291262,0.0582524,0.0679612,1.80786
mote20,ar1|robust+gate,23,107,5.9119,34.9506,5.25176,4.99675,4.99675,0.0186916,0.0560748,0.0654206,1.77687
mote20,ar1|robust+gate,24,111,5.91153,34.9462,5.24309,4.99276,4.99276,0.027027,0.0720721,0.0900901,1.74659
mote20,ar1|robust+gate,6,102,5.79418,33.5725,5.08882,4.83732,4.83732,0.0686275,0.0784314,0.0882353,1.75448
mote20,ar1|robust+gate,8,104,5.92866,35.1491,5.24811,4.99523,4.99523,0.0480769,0.0769231,0.0865385,1.76434
mote20,ar1|robust+gate,21,100,5.6389,31.7971,4.94168,4.68868,4.68868,0.04,0.07,0.1,1.76605
mote20,persistence|raw,1,106,0.0210484,0.000443034,0.0145227,0.0108939,,0.584906,0.830189,0.962264,0.134772
mote20,persistence|raw,2,109,0.0303375,0.000920367,0.0202163,0.015382,,0.59633,0.834862,0.981651,0.201981
mote20,persistence|raw,3,105,0.0440311,0.00193874,0.0278268,0.0211683,,0.533333,0.847619,0.961905,0.260034
mote20,persistence|raw,4,108,0.0590203,0.00348339,0.0344355,0.0267513,,0.601852,0.861111,0.944444,0.320835
mote20,persistence|raw,5,98,0.0685918,0.00470484,0.0407333,0.0311981,,0.520408,0.887755,0.959184,0.374825
mote20,persistence|raw,7,106,0.121107,0.014667,0.0606816,0.0476255,,0.603774,0.820755,0.943396,0.477123
mote20,persistence|raw,9,105,0.215625,0.0464941,0.0803649,0.0627686,,0.590476,0.847619,0.961905,0.580173
mote20,persistence|raw,10,109,0.250756,0.0628786,0.0954493,0.0729992,,0.568807,0.834862,0.944954,0.629578
mote20,persistence|raw,11,106,0.281662,0.0793333,0.104728,0.0824298,,0.622642,0.820755,0.95283,0.689228
mote20,persistence|raw,12,97,0.311527,0.0970491,0.111244,0.0891187,,0.587629,0.845361,0.927835,0.732727
mote20,persistence|raw,13,107,0.303029,0.0918268,0.110813,0.0842437,,0.607477,0.869159,0.953271,0.790948
mote20,persistence|raw,14,105,0.333456,0.111193,0.130659,0.102371,,0.533333,0.838095,0.952381,0.846812
mote20,persistence|raw,15,103,0.352121,0.123989,0.138909,0.10796,,0.533981,0.84466,0.951456,0.897659
mote20,persistence|raw,16,109,0.353479,0.124947,0.141777,0.10918,,0.541284,0.844037,0.954128,0.945328
mote20,persistence|raw,17,104,0.369499,0.13653,0.148252,0.115116,,0.596154,0.836538,0.951923,1.00156
mote20,persistence|raw,18,108,0.196229,0.0385058,0.117855,0.0833245,,0.583333,0.833333,0.972222,1.06155
mote20,persistence|raw,19,99,0.394319,0.155487,0.16641,0.129484,,0.565657,0.838384,0.949495,1.11292
mote20,persistence|raw,20,97,0.413965,0.171367,0.183871,0.13979,,0.515464,0.845361,0.948454,1.18147
mote20,persistence|raw,22,103,0.410524,0.16853,0.178084,0.136979,,0.524272,0.815534,0.951456,1.26044
mote20,persistence|raw,23,107,0.432666,0.1872,0.193501,0.147007,,0.53271,0.82243,0.943925,1.33217
mote20,persistence|raw,24,111,0.426766,0.182129,0.189442,0.141566,,0.522523,0.837838,0.963964,1.37973
mote20,persistence|raw,6,102,0.0805138,0.00648247,0.0482513,0.0362419,,0.627451,0.843137,0.960784,0.425297
mote20,persistence|raw,8,104,0.181581,0.0329715,0.0728159,0.0573718,,0.615385,0.826923,0.961538,0.528449
mote20,persistence|raw,21,100,0.422594,0.178585,0.18355,0.140589,,0.54,0.86,0.94,1.22296
aotizhongxin,ar1|raw,1,90,0.396546,0.157249,0.263513,0.206181,0.206181,0.644444,0.8,0.9,1.33743
aotizhongxin,ar1|raw,2,89,0.594697,0.353664,0.425153,0.318435,0.318435,0.52809,0.764045,0.898876,1.841
aotizhongxin,ar1|raw,3,89,0.710703,0.505098,0.52143,0.38935,0.38935,0.494382,0.741573,0.865169,2.19578
aotizhongxin,ar1|raw,4,90,0.845808,0.715391,0.65249,0.473333,0.473333,0.455556,0.733333,0.833333,2.47814
aotizhongxin,ar1|raw,5,88,0.953133,0.908462,0.767147,0.543162,0.543162,0.318182,0.693182,0.852273,2.6992
aotizhongxin,ar1|raw,6,90,1.01075,1.02161,0.81415,0.57636,0.57636,0.322222,0.7,0.855556,2.88234
aotizhongxin,ar1|raw,7,91,1.01108,1.02229,0.844978,0.589265,0.589265,0.307692,0.67033,0.868132,3.03691
aotizhongxin,ar1|raw,8,90,1.06057,1.12481,0.88674,0.616681,0.616681,0.288889,0.688889,0.877778,3.16475
aotizhongxin,ar1|raw,9,90,1.06026,1.12415,0.891658,0.618539,0.618539,0.288889,0.7,0.888889,3.27884
aotizhongxin,ar1|raw,10,89,1.07051,1.14598,0.911418,0.625022,0.625022,0.303371,0.685393,0.921348,3.37766
aotizhongxin,ar1|raw,11,90,1.05407,1.11107,0.871589,0.606398,0.606398,0.333333,0.744444,0.911111,3.4637
aotizhongxin,ar1|raw,12,90,1.07016,1.14523,0.888427,0.608828,0.608828,0.355556,0.744444,0.911111,3.53892
aotizhongxin,ar1|raw,13,91,0.996344,0.992702,0.838041,0.570109,0.570109,0.362637,0.769231,0.945055,3.60703
aotizhongxin,ar1|raw,14,90,1.01604,1.03234,0.84677,0.58008,0.58008,0.366667,0.788889,0.911111,3.66292
aotizhongxin,ar1|raw,15,91,1.0035,1.00702,0.842734,0.57359,0.57359,0.362637,0.791209,0.934066,3.71575
aotizhongxin,ar1|raw,16,91,1.04732,1.09688,0.865471,0.594676,0.594676,0.395604,0.813187,0.901099,3.76074
aotizhongxin,ar1|raw,17,90,0.998141,0.996285,0.807444,0.560748,0.560748,0.411111,0.855556,0.933333,3.80056
aotizhongxin,ar1|raw,18,90,1.0139,1.02798,0.841757,0.578405,0.578405,0.377778,0.8,0.933333,3.83583
aotizhongxin,ar1|raw,19,90,1.03738,1.07615,0.869032,0.597384,0.597384,0.388889,0.788889,0.955556,3.86712
aotizhongxin,ar1|raw,20,91,1.0842,1.17549,0.913051,0.627684,0.627684,0.362637,0.769231,0.945055,3.89489
aotizhongxin,ar1|raw,21,90,1.02246,1.04543,0.877655,0.594235,0.594235,0.377778,0.755556,0.977778,3.91959
aotizhongxin,ar1|raw,22,89,1.14451,1.3099,0.967778,0.66793,0.66793,0.359551,0.707865,0.932584,3.94156
aotizhongxin,ar1|raw,23,88,1.13832,1.29578,0.978467,0.666963,0.666963,0.340909,0.693182,0.943182,3.96112
aotizhongxin,ar1|raw,24,90,1.18669,1.40824,1.00314,0.688696,0.688696,0.366667,0.711111,0.922222,3.97851
aotizhongxin,ar1|raw+gate,1,90,0.568649,0.323362,0.342041,0.271792,0.271792,0.6,0.755556,0.855556,1.38079
aotizhongxin,ar1|raw+gate,2,89,0.646384,0.417812,0.455352,0.341348,0.341348,0.52809,0.741573,0.88764,1.87369
aotizhongxin,ar1|raw+gate,3,89,0.762963,0.582113,0.557961,0.416126,0.416126,0.483146,0.719101,0.853933,2.22183
aotizhongxin,ar1|raw+gate,4,90,0.879725,0.773916,0.685454,0.49626,0.49626,0.444444,0.7,0.822222,2.49933
aotizhongxin,ar1|raw+gate,5,88,0.994579,0.989188,0.800461,0.57045,0.57045,0.306818,0.670455,0.829545,2.71739
aotizhongxin,ar1|raw+gate,6,90,1.07563,1.15699,0.844963,0.604232,0.604232,0.322222,0.688889,0.844444,2.89747
aotizhongxin,ar1|raw+gate,7,91,1.09432,1.19754,0.878072,0.624495,0.624495,0.318681,0.67033,0.846154,3.04975
aotizhongxin,ar1|raw+gate,8,90,1.13757,1.29406,0.936888,0.65586,0.65586,0.266667,0.688889,0.866667,3.17598
aotizhongxin,ar1|raw+gate,9,90,1.1372,1.29323,0.942942,0.656739,0.656739,0.266667,0.688889,0.877778,3.28861
aotizhongxin,ar1|raw+gate,10,89,1.13125,1.27973,0.96114,0.66295,0.66295,0.280899,0.662921,0.898876,3.38629
aotizhongxin,ar1|raw+gate,11,90,1.11837,1.25074,0.918101,0.644174,0.644174,0.322222,0.711111,0.9,3.47118
aotizhongxin,ar1|raw+gate,12,90,1.13256,1.2827,0.932425,0.644074,0.644074,0.333333,0.722222,0.9,3.54549
aotizhongxin,ar1|raw+gate,13,91,1.05708,1.11742,0.879203,0.602554,0.602554,0.340659,0.758242,0.923077,3.61276
aotizhongxin,ar1|raw+gate,14,90,1.06927,1.14333,0.88614,0.610438,0.610438,0.355556,0.766667,0.888889,3.66803
aotizhongxin,ar1|raw+gate,15,91,1.06262,1.12917,0.875846,0.600645,0.600645,0.351648,0.78022,0.923077,3.72022
aotizhongxin,ar1|raw+gate,16,91,1.09998,1.20995,0.892763,0.618051,0.618051,0.384615,0.813187,0.901099,3.7647
aotizhongxin,ar1|raw+gate,17,90,1.0466,1.09537,0.83224,0.582483,0.582483,0.4,0.855556,0.922222,3.80412
