study,variant,method,h,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
pmc_gauss_k2,r0.05_k6_rep5,ar1|robust+gate,1,99,0.98565,0.9715,0.70613,0.51989,0.51989,0.46465,0.78788,0.89899,3.0865
pmc_gauss_k2,r0.05_k6_rep5,ar1|robust+gate,2,99,1.2063,1.4551,0.89685,0.65419,0.65419,0.48485,0.75758,0.91919,3.9306
pmc_gauss_k2,r0.05_k6_rep5,ar1|robust+gate,3,99,1.3871,1.9241,1.0687,0.77404,0.77404,0.42424,0.69697,0.88889,4.4048
pmc_gauss_k2,r0.05_k6_rep5,ar1|robust+gate,4,99,1.4749,2.1753,1.1882,0.84524,0.84524,0.35354,0.65657,0.90909,4.6955
pmc_gauss_k2,r0.05_k6_rep5,ar1|robust+gate,5,99,1.5498,2.4018,1.2967,0.90653,0.90653,0.31313,0.64646,0.87879,4.8807
pmc_gauss_k2,r0.05_k6_rep5,ar1|robust+gate,6,99,1.6278,2.6498,1.3509,0.9418,0.9418,0.34343,0.63636,0.89899,5.001
pmc_gauss_k2,r0.05_k6_rep5,ar1|robust+gate,7,99,1.5389,2.3682,1.2829,0.88733,0.88733,0.35354,0.71717,0.92929,5.08
pmc_gauss_k2,r0.05_k6_rep5,ar1|robust+gate,8,99,1.3856,1.9199,1.1618,0.79506,0.79506,0.35354,0.79798,0.91919,5.1324
pmc_gauss_k2,r0.05_k6_rep5,ar1|robust+gate,9,99,1.3638,1.86,1.1455,0.7799,0.7799,0.42424,0.80808,0.94949,5.1671
pmc_gauss_k2,r0.05_k6_rep5,ar1|robust+gate,10,99,1.3667,1.8679,1.1373,0.78164,0.78164,0.39394,0.77778,0.93939,5.1903
pmc_gauss_k2,r0.05_k6_rep5,persistence|raw,1,99,1.9419,3.7711,0.96641,0.79623,,0.49495,0.84848,0.9798,16.86
pmc_gauss_k2,r0.05_k6_rep5,persistence|raw,2,99,2.147,4.6097,1.2011,0.97083,,0.54545,0.83838,0.9798,16.508
pmc_gauss_k2,r0.05_k6_rep5,persistence|raw,3,99,2.271,5.1574,1.4469,1.1083,,0.50505,0.84848,0.9798,16.642
pmc_gauss_k2,r0.05_k6_rep5,persistence|raw,4,99,2.3373,5.4632,1.6077,1.1994,,0.48485,0.83838,0.9798,16.787
pmc_gauss_k2,r0.05_k6_rep5,persistence|raw,5,99,2.3803,5.6658,1.714,1.2493,,0.44444,0.83838,0.9899,16.886
pmc_gauss_k2,r0.05_k6_rep5,persistence|raw,6,99,2.5785,6.6486,1.8538,1.3643,,0.46465,0.76768,0.9798,16.485
pmc_gauss_k2,r0.05_k6_rep5,persistence|raw,7,99,2.5979,6.7489,1.8735,1.3778,,0.51515,0.77778,0.9798,16.43
pmc_gauss_k2,r0.05_k6_rep5,persistence|raw,8,99,2.626,6.8958,1.8569,1.3678,,0.43434,0.84848,0.9697,16.098
pmc_gauss_k2,r0.05_k6_rep5,persistence|raw,9,99,2.5672,6.5906,1.7989,1.3289,,0.48485,0.86869,0.9697,16.421
pmc_gauss_k2,r0.05_k6_rep5,persistence|raw,10,99,2.4633,6.068,1.7357,1.2771,,0.57576,0.83838,0.9798,16.192
pmc_gauss_k2,r0.05_k6_rep5,ar1|clean,1,99,0.99703,0.99408,0.66683,0.49575,0.49575,0.57576,0.86869,0.94949,3.5036
pmc_gauss_k2,r0.05_k6_rep5,ar1|clean,2,99,1.1996,1.4391,0.87737,0.64287,0.64287,0.52525,0.80808,0.9596,4.4003
pmc_gauss_k2,r0.05_k6_rep5,ar1|clean,3,99,1.3584,1.8454,1.0475,0.75385,0.75385,0.49495,0.75758,0.94949,4.8431
pmc_gauss_k2,r0.05_k6_rep5,ar1|clean,4,99,1.4817,2.1953,1.1853,0.83628,0.83628,0.42424,0.73737,0.93939,5.0813
pmc_gauss_k2,r0.05_k6_rep5,ar1|clean,5,99,1.5007,2.252,1.2503,0.86714,0.86714,0.40404,0.71717,0.91919,5.2138
pmc_gauss_k2,r0.05_k6_rep5,ar1|clean,6,99,1.5864,2.5167,1.3026,0.90849,0.90849,0.37374,0.68687,0.92929,5.2889
pmc_gauss_k2,r0.05_k6_rep5,ar1|clean,7,99,1.5006,2.2518,1.2392,0.85958,0.85958,0.37374,0.74747,0.92929,5.3317
pmc_gauss_k2,r0.05_k6_rep5,ar1|clean,8,99,1.358,1.8442,1.1386,0.7773,0.7773,0.41414,0.81818,0.92929,5.3563
pmc_gauss_k2,r0.05_k6_rep5,ar1|clean,9,99,1.3557,1.8378,1.1415,0.77541,0.77541,0.43434,0.83838,0.9596,5.3704
pmc_gauss_k2,r0.05_k6_rep5,ar1|clean,10,99,1.368,1.8714,1.1453,0.78303,0.78303,0.44444,0.79798,0.94949,5.3786
pmc_gauss_k2,r0.05_k6_rep5,persistence|clean,1,99,1.0438,1.0896,0.65594,0.49509,,0.46465,0.78788,0.9596,3.8551
pmc_gauss_k2,r0.05_k6_rep5,persistence|clean,2,99,1.3367,1.7867,0.8901,0.67601,,0.53535,0.82828,0.94949,5.5286
pmc_gauss_k2,r0.05_k6_rep5,persistence|clean,3,99,1.5485,2.398,1.1424,0.82848,,0.45455,0.77778,0.9596,6.205
pmc_gauss_k2,r0.05_k6_rep5,persistence|clean,4,99,1.7783,3.1623,1.3621,0.97523,,0.44444,0.76768,0.91919,6.4899
pmc_gauss_k2,r0.05_k6_rep5,persistence|clean,5,99,1.8705,3.4989,1.5044,1.0575,,0.38384,0.74747,0.94949,6.9463
pmc_gauss_k2,r0.05_k6_rep5,persistence|clean,6,99,2.033,4.1332,1.6059,1.1442,,0.44444,0.74747,0.89899,6.9265
pmc_gauss_k2,r0.05_k6_rep5,persistence|clean,7,99,2.0196,4.0788,1.6175,1.1483,,0.45455,0.68687,0.91919,7.0955
pmc_gauss_k2,r0.05_k6_rep5,persistence|clean,8,99,1.9362,3.7489,1.5699,1.1049,,0.43434,0.72727,0.9596,7.2168
pmc_gauss_k2,r0.05_k6_rep5,persistence|clean,9,99,1.8972,3.5993,1.5153,1.0684,,0.49495,0.75758,0.94949,7.2571
pmc_gauss_k2,r0.05_k6_rep5,persistence|clean,10,99,1.845,3.404,1.47,1.0335,,0.48485,0.81818,0.94949,7.0855
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true+gate,1,99,1.1193,1.2529,0.79574,0.59017,0.59505,0.40404,0.72727,0.91919,4.0263
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true+gate,2,99,1.1727,1.3751,0.86859,0.62677,0.64077,0.54545,0.83838,0.93939,4.6851
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true+gate,3,99,1.3332,1.7774,1.0675,0.75072,0.75068,0.45455,0.79798,0.9596,4.9753
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true+gate,4,99,1.2866,1.6554,1.0554,0.72317,0.72878,0.53535,0.80808,0.9596,5.1262
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true+gate,5,99,1.4424,2.0804,1.1363,0.81145,0.81477,0.49495,0.79798,0.93939,5.207
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true+gate,6,99,1.3797,1.9036,1.1052,0.77648,0.77683,0.59596,0.81818,0.92929,5.2539
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true+gate,7,99,1.4125,1.9953,1.0917,0.7979,0.79402,0.57576,0.80808,0.91919,5.2778
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true+gate,8,99,1.4564,2.1211,1.1928,0.83191,0.83353,0.48485,0.80808,0.93939,5.2888
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true+gate,9,99,1.5232,2.3201,1.2452,0.86747,0.86941,0.45455,0.74747,0.94949,5.2945
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true+gate,10,99,1.5494,2.4005,1.3513,0.89411,0.90167,0.38384,0.76768,0.94949,5.2982
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true,1,99,1.951,3.8063,1.0769,0.85161,0.82843,0.39394,0.68687,0.89899,4.1642
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true,2,99,1.7517,3.0683,1.0904,0.81711,0.81154,0.51515,0.80808,0.93939,4.8044
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true,3,99,1.58,2.4964,1.1999,0.85402,0.83948,0.42424,0.79798,0.9596,5.0768
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true,4,99,1.4416,2.0783,1.1441,0.79118,0.78939,0.54545,0.79798,0.94949,5.2104
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true,5,99,1.5197,2.3095,1.194,0.85547,0.85452,0.50505,0.78788,0.93939,5.2764
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true,6,99,1.4477,2.0959,1.1533,0.81075,0.81114,0.57576,0.81818,0.92929,5.309
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true,7,99,1.4692,2.1587,1.1188,0.81881,0.81573,0.58586,0.79798,0.91919,5.3215
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true,8,99,1.5031,2.2593,1.229,0.85239,0.85508,0.48485,0.80808,0.93939,5.3229
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true,9,99,1.5381,2.3658,1.2585,0.87569,0.87789,0.46465,0.73737,0.94949,5.3204
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|true,10,99,1.5524,2.41,1.3458,0.89384,0.9014,0.40404,0.76768,0.94949,5.3175
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|clean,1,99,1.1207,1.2559,0.78719,0.58651,0.58982,0.37374,0.71717,0.90909,3.9893
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|clean,2,99,1.173,1.376,0.86019,0.62401,0.63714,0.53535,0.83838,0.93939,4.6858
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|clean,3,99,1.3433,1.8043,1.0678,0.75604,0.75334,0.45455,0.80808,0.9596,4.9974
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|clean,4,99,1.2887,1.6608,1.043,0.72505,0.72851,0.54545,0.80808,0.9899,5.164
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|clean,5,99,1.4453,2.0888,1.1259,0.81402,0.81518,0.51515,0.78788,0.94949,5.2586
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|clean,6,99,1.3831,1.9129,1.1031,0.77745,0.77809,0.59596,0.81818,0.91919,5.3134
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|clean,7,99,1.4252,2.0312,1.0966,0.80503,0.79972,0.57576,0.78788,0.91919,5.3459
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|clean,8,99,1.4638,2.1428,1.1943,0.83538,0.83584,0.51515,0.81818,0.93939,5.3633
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|clean,9,99,1.5277,2.334,1.2446,0.87002,0.87112,0.47475,0.75758,0.94949,5.3725
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|clean,10,99,1.552,2.4088,1.3513,0.8934,0.90114,0.40404,0.79798,0.94949,5.3783
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw+gate,1,99,1.2411,1.5403,0.8968,0.62452,0.73634,0.41414,0.80808,0.93939,8.9221
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw+gate,2,99,1.3109,1.7185,0.95941,0.67052,0.78972,0.52525,0.81818,0.9798,9.6886
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw+gate,3,99,1.4419,2.0791,1.1456,0.78469,0.86194,0.52525,0.81818,0.9798,9.9314
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw+gate,4,99,1.4364,2.0633,1.1434,0.76674,0.86451,0.52525,0.83838,0.9697,10.068
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw+gate,5,99,1.5493,2.4004,1.2268,0.84286,0.91765,0.48485,0.82828,0.9596,10.152
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw+gate,6,99,1.4419,2.079,1.1059,0.79929,0.86908,0.52525,0.87879,0.9697,10.206
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw+gate,7,99,1.4624,2.1385,1.1475,0.81907,0.88174,0.59596,0.83838,0.9798,10.242
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw+gate,8,99,1.4998,2.2493,1.2345,0.85297,0.90448,0.45455,0.82828,0.9899,10.266
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw+gate,9,99,1.563,2.4429,1.2905,0.88517,0.93187,0.46465,0.82828,0.9899,10.282
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw+gate,10,99,1.5961,2.5476,1.3453,0.90779,0.95097,0.38384,0.83838,0.9899,10.292
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw,1,99,1.2411,1.5403,0.8968,0.62452,0.73634,0.41414,0.80808,0.93939,8.9221
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw,2,99,1.3109,1.7185,0.95941,0.67052,0.78972,0.52525,0.81818,0.9798,9.6886
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw,3,99,1.4419,2.0791,1.1456,0.78469,0.86194,0.52525,0.81818,0.9798,9.9314
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw,4,99,1.4364,2.0633,1.1434,0.76674,0.86451,0.52525,0.83838,0.9697,10.068
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw,5,99,1.5493,2.4004,1.2268,0.84286,0.91765,0.48485,0.82828,0.9596,10.152
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw,6,99,1.4419,2.079,1.1059,0.79929,0.86908,0.52525,0.87879,0.9697,10.206
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw,7,99,1.4624,2.1385,1.1475,0.81907,0.88174,0.59596,0.83838,0.9798,10.242
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw,8,99,1.4998,2.2493,1.2345,0.85297,0.90448,0.45455,0.82828,0.9899,10.266
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw,9,99,1.563,2.4429,1.2905,0.88517,0.93187,0.46465,0.82828,0.9899,10.282
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|raw,10,99,1.5961,2.5476,1.3453,0.90779,0.95097,0.38384,0.83838,0.9899,10.292
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust+gate,1,99,1.2411,1.5403,0.8968,0.62452,0.73634,0.41414,0.80808,0.93939,8.9221
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust+gate,2,99,1.3109,1.7185,0.95941,0.67052,0.78972,0.52525,0.81818,0.9798,9.6886
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust+gate,3,99,1.4419,2.0791,1.1456,0.78469,0.86194,0.52525,0.81818,0.9798,9.9314
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust+gate,4,99,1.4364,2.0633,1.1434,0.76674,0.86451,0.52525,0.83838,0.9697,10.068
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust+gate,5,99,1.5493,2.4004,1.2268,0.84286,0.91765,0.48485,0.82828,0.9596,10.152
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust+gate,6,99,1.4419,2.079,1.1059,0.79929,0.86908,0.52525,0.87879,0.9697,10.206
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust+gate,7,99,1.4624,2.1385,1.1475,0.81907,0.88174,0.59596,0.83838,0.9798,10.242
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust+gate,8,99,1.4998,2.2493,1.2345,0.85297,0.90448,0.45455,0.82828,0.9899,10.266
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust+gate,9,99,1.563,2.4429,1.2905,0.88517,0.93187,0.46465,0.82828,0.9899,10.282
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust+gate,10,99,1.5961,2.5476,1.3453,0.90779,0.95097,0.38384,0.83838,0.9899,10.292
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust,1,99,1.2411,1.5403,0.8968,0.62452,0.73634,0.41414,0.80808,0.93939,8.9221
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust,2,99,1.3109,1.7185,0.95941,0.67052,0.78972,0.52525,0.81818,0.9798,9.6886
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust,3,99,1.4419,2.0791,1.1456,0.78469,0.86194,0.52525,0.81818,0.9798,9.9314
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust,4,99,1.4364,2.0633,1.1434,0.76674,0.86451,0.52525,0.83838,0.9697,10.068
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust,5,99,1.5493,2.4004,1.2268,0.84286,0.91765,0.48485,0.82828,0.9596,10.152
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust,6,99,1.4419,2.079,1.1059,0.79929,0.86908,0.52525,0.87879,0.9697,10.206
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust,7,99,1.4624,2.1385,1.1475,0.81907,0.88174,0.59596,0.83838,0.9798,10.242
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust,8,99,1.4998,2.2493,1.2345,0.85297,0.90448,0.45455,0.82828,0.9899,10.266
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust,9,99,1.563,2.4429,1.2905,0.88517,0.93187,0.46465,0.82828,0.9899,10.282
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|robust,10,99,1.5961,2.5476,1.3453,0.90779,0.95097,0.38384,0.83838,0.9899,10.292
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|hampel+gate,1,99,1.1214,1.2575,0.79531,0.5902,0.59415,0.36364,0.74747,0.91919,4.0068
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|hampel+gate,2,99,1.1739,1.3781,0.86153,0.62682,0.63928,0.52525,0.81818,0.93939,4.6915
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|hampel+gate,3,99,1.3381,1.7906,1.0685,0.75451,0.75212,0.44444,0.80808,0.9596,4.9993
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|hampel+gate,4,99,1.2871,1.6567,1.0485,0.72534,0.72827,0.52525,0.80808,0.9899,5.1637
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|hampel+gate,5,99,1.4448,2.0876,1.1301,0.8146,0.81529,0.51515,0.78788,0.93939,5.2565
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|hampel+gate,6,99,1.3828,1.9122,1.1031,0.77673,0.77766,0.59596,0.82828,0.92929,5.3109
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|hampel+gate,7,99,1.4195,2.0149,1.0942,0.80179,0.7972,0.56566,0.78788,0.91919,5.3424
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|hampel+gate,8,99,1.4604,2.1328,1.1931,0.83395,0.83454,0.49495,0.81818,0.93939,5.3588
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|hampel+gate,9,99,1.528,2.3348,1.247,0.86996,0.87125,0.46465,0.75758,0.94949,5.3668
pmc_gauss_k2,r0.05_k6_rep6,pmc_state_K2|hampel+gate,10,99,1.5503,2.4034,1.3496,0.89278,0.90027,0.40404,0.76768,0.94949,5.3725
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw,1,99,1.5468,2.3926,1.1775,0.89686,0.89686,0.74747,0.94949,0.9798,8.9797
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw,2,99,1.506,2.2679,1.2449,0.90536,0.90536,0.67677,0.9697,1,9.2531
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw,3,99,1.4798,2.1899,1.2249,0.89767,0.89767,0.67677,0.9798,1,9.2698
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw,4,99,1.4856,2.2069,1.2439,0.90122,0.90122,0.65657,0.9798,1,9.2708
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw,5,99,1.5508,2.4049,1.2843,0.92859,0.92859,0.65657,0.9697,1,9.2709
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw,6,99,1.4348,2.0586,1.132,0.87365,0.87365,0.70707,0.9596,1,9.2709
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw,7,99,1.4122,1.9943,1.1131,0.8642,0.8642,0.70707,0.9697,1,9.2709
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw,8,99,1.4727,2.1689,1.2317,0.89488,0.89488,0.69697,0.9798,1,9.2709
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw,9,99,1.5357,2.3583,1.2794,0.9201,0.9201,0.69697,0.9596,1,9.2709
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw,10,99,1.599,2.5567,1.3675,0.95349,0.95349,0.62626,0.9697,1,9.2709
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw+gate,1,99,1.4774,2.1827,1.1609,0.87675,0.87675,0.74747,0.94949,0.9899,8.9853
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw+gate,2,99,1.4935,2.2307,1.2416,0.90068,0.90068,0.67677,0.9798,1,9.2535
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw+gate,3,99,1.4778,2.1838,1.2249,0.89688,0.89688,0.67677,0.9798,1,9.2698
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw+gate,4,99,1.4851,2.2056,1.2439,0.90104,0.90104,0.65657,0.9798,1,9.2708
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw+gate,5,99,1.5507,2.4046,1.2843,0.92855,0.92855,0.65657,0.9697,1,9.2709
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw+gate,6,99,1.4347,2.0585,1.132,0.87363,0.87363,0.70707,0.9596,1,9.2709
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw+gate,7,99,1.4122,1.9942,1.1131,0.86419,0.86419,0.70707,0.9697,1,9.2709
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw+gate,8,99,1.4727,2.1689,1.2317,0.89488,0.89488,0.69697,0.9798,1,9.2709
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw+gate,9,99,1.5357,2.3583,1.2794,0.9201,0.9201,0.69697,0.9596,1,9.2709
pmc_gauss_k2,r0.05_k6_rep6,ar1|raw+gate,10,99,1.599,2.5567,1.3675,0.95349,0.95349,0.62626,0.9697,1,9.2709
pmc_gauss_k2,r0.05_k6_rep6,ar1|robust+gate,1,99,1.3365,1.7862,0.91827,0.69844,0.69844,0.41414,0.70707,0.84848,3.0734
pmc_gauss_k2,r0.05_k6_rep6,ar1|robust+gate,2,99,1.3733,1.886,0.96684,0.73104,0.73104,0.52525,0.75758,0.85859,3.9338
pmc_gauss_k2,r0.05_k6_rep6,ar1|robust+gate,3,99,1.5548,2.4173,1.2163,0.87782,0.87782,0.41414,0.72727,0.84848,4.4432
pmc_gauss_k2,r0.05_k6_rep6,ar1|robust+gate,4,99,1.4818,2.1956,1.1375,0.82528,0.82528,0.43434,0.75758,0.88889,4.7724
pmc_gauss_k2,r0.05_k6_rep6,ar1|robust+gate,5,99,1.5894,2.5261,1.2076,0.89478,0.89478,0.45455,0.72727,0.84848,4.9937
pmc_gauss_k2,r0.05_k6_rep6,ar1|robust+gate,6,99,1.4212,2.0199,1.0909,0.78907,0.78907,0.53535,0.80808,0.90909,5.1456
pmc_gauss_k2,r0.05_k6_rep6,ar1|robust+gate,7,99,1.4882,2.2147,1.1349,0.83246,0.83246,0.53535,0.77778,0.90909,5.2512
pmc_gauss_k2,r0.05_k6_rep6,ar1|robust+gate,8,99,1.4936,2.2309,1.1913,0.85142,0.85142,0.46465,0.76768,0.87879,5.3253
pmc_gauss_k2,r0.05_k6_rep6,ar1|robust+gate,9,99,1.5845,2.5105,1.2792,0.90816,0.90816,0.42424,0.69697,0.92929,5.3774
pmc_gauss_k2,r0.05_k6_rep6,ar1|robust+gate,10,99,1.582,2.5026,1.3475,0.92009,0.92009,0.35354,0.71717,0.94949,5.4143
pmc_gauss_k2,r0.05_k6_rep6,persistence|raw,1,99,2.4272,5.8911,1.2366,1.0021,,0.41414,0.77778,0.9697,17.358
pmc_gauss_k2,r0.05_k6_rep6,persistence|raw,2,99,2.5379,6.4409,1.3804,1.104,,0.48485,0.83838,0.9697,17.407
pmc_gauss_k2,r0.05_k6_rep6,persistence|raw,3,99,2.5575,6.5406,1.6054,1.2495,,0.48485,0.79798,0.9798,17.528
pmc_gauss_k2,r0.05_k6_rep6,persistence|raw,4,99,2.544,6.4722,1.5982,1.2429,,0.49495,0.83838,0.9899,17.54
pmc_gauss_k2,r0.05_k6_rep6,persistence|raw,5,99,2.671,7.1342,1.7972,1.3629,,0.48485,0.78788,0.9798,17.525
pmc_gauss_k2,r0.05_k6_rep6,persistence|raw,6,99,2.7322,7.465,1.8285,1.3834,,0.48485,0.81818,0.9798,17.5
pmc_gauss_k2,r0.05_k6_rep6,persistence|raw,7,99,2.9116,8.4772,2.0065,1.4925,,0.44444,0.76768,0.9798,16.805
pmc_gauss_k2,r0.05_k6_rep6,persistence|raw,8,99,2.9626,8.7771,2.0085,1.5137,,0.47475,0.78788,0.9798,16.824
pmc_gauss_k2,r0.05_k6_rep6,persistence|raw,9,99,2.9009,8.415,2.1303,1.5581,,0.40404,0.76768,0.9798,17.093
pmc_gauss_k2,r0.05_k6_rep6,persistence|raw,10,99,2.7799,7.7279,1.9844,1.4699,,0.48485,0.81818,0.9697,17.221
pmc_gauss_k2,r0.05_k6_rep6,ar1|clean,1,99,1.1179,1.2496,0.78337,0.58187,0.58187,0.51515,0.81818,0.90909,3.4424
pmc_gauss_k2,r0.05_k6_rep6,ar1|clean,2,99,1.1629,1.3523,0.83936,0.62506,0.62506,0.59596,0.85859,0.90909,4.398
pmc_gauss_k2,r0.05_k6_rep6,ar1|clean,3,99,1.3403,1.7965,1.0672,0.75082,0.75082,0.45455,0.82828,0.91919,4.9071
pmc_gauss_k2,r0.05_k6_rep6,ar1|clean,4,99,1.2856,1.6527,1.0345,0.72385,0.72385,0.52525,0.82828,0.9596,5.2034
pmc_gauss_k2,r0.05_k6_rep6,ar1|clean,5,99,1.4415,2.078,1.1171,0.81201,0.81201,0.49495,0.78788,0.91919,5.3823
pmc_gauss_k2,r0.05_k6_rep6,ar1|clean,6,99,1.3847,1.9173,1.0987,0.77684,0.77684,0.54545,0.82828,0.92929,5.4924
pmc_gauss_k2,r0.05_k6_rep6,ar1|clean,7,99,1.4271,2.0366,1.0951,0.80116,0.80116,0.55556,0.78788,0.90909,5.5609
pmc_gauss_k2,r0.05_k6_rep6,ar1|clean,8,99,1.4654,2.1473,1.1942,0.83747,0.83747,0.46465,0.79798,0.9596,5.6038
pmc_gauss_k2,r0.05_k6_rep6,ar1|clean,9,99,1.5257,2.3276,1.2412,0.86993,0.86993,0.44444,0.72727,0.9596,5.6307
pmc_gauss_k2,r0.05_k6_rep6,ar1|clean,10,99,1.5482,2.3969,1.3469,0.89897,0.89897,0.35354,0.77778,0.9596,5.6477
pmc_gauss_k2,r0.05_k6_rep6,persistence|clean,1,99,1.1936,1.4246,0.83473,0.62154,,0.36364,0.71717,0.90909,3.7672
pmc_gauss_k2,r0.05_k6_rep6,persistence|clean,2,99,1.3282,1.7641,0.95566,0.70589,,0.47475,0.77778,0.91919,5.4149
