station,rate,block,seed,n_hidden,n_real_missing,method,K,n,rmse,mae,crps,crps_kind,cov90,width90,fit_s,status,impute_s,n_iter,ll,agree_ref_observed,agree_ref_hidden,n_warnings,pi_sorted,mean_sorted,sd_sorted,stay_sorted,margins,copulas,finite_params
huairou,0.05,1,2,438,334,linear,0,438,0.4275682681214026,0.20511177098199318,0.20511177098199318,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,1,2,438,334,locf,0,438,0.5581817639712561,0.28749930369782656,0.28749930369782656,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,1,3,438,334,ar1,0,438,0.3168548541545995,0.17982537592063286,0.1564130111641291,gaussian,0.9269406392694064,1.1002799346166345,0.018497417000617133,,,,,,,,,,,,,,
huairou,0.05,1,3,438,334,linear,0,438,0.3157589460776957,0.1793595812175447,0.1793595812175447,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,1,3,438,334,locf,0,438,0.4528950250515137,0.25927369966938335,0.25927369966938335,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,1,4,438,334,ar1,0,438,0.33840557531193627,0.19471753549181622,0.16645109561440313,gaussian,0.9200913242009132,1.081158714572846,0.01703612499841256,,,,,,,,,,,,,,
huairou,0.05,1,4,438,334,linear,0,438,0.33784545935833804,0.1946424569643991,0.1946424569643991,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,1,4,438,334,locf,0,438,0.4454397837116184,0.26728690603076893,0.26728690603076893,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,6,0,438,334,ar1,0,438,0.45241599002739635,0.294485974328259,0.24366979233455624,gaussian,0.9429223744292238,1.777437496820546,0.016150957999343518,,,,,,,,,,,,,,
huairou,0.05,6,0,438,334,linear,0,438,0.4605528151561853,0.29550499303978994,0.29550499303978994,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,6,0,438,334,locf,0,438,0.7104295847818659,0.46325164234364635,0.46325164234364635,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,6,1,438,334,ar1,0,438,0.4397330129584357,0.29179568271770395,0.23545567451789373,gaussian,0.9406392694063926,1.730595840509713,0.012843333999626338,,,,,,,,,,,,,,
huairou,0.05,6,1,438,334,linear,0,438,0.4373419499201279,0.2890625577253547,0.2890625577253547,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,6,1,438,334,locf,0,438,0.6416317857375774,0.42052957869783963,0.42052957869783963,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,6,2,438,334,ar1,0,438,0.5000912783071956,0.3272585967388491,0.2612645406914412,gaussian,0.91324200913242,1.735455807550334,0.014144749999104533,,,,,,,,,,,,,,
huairou,0.05,6,2,438,334,linear,0,438,0.49565599385212006,0.3244524445979849,0.3244524445979849,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,6,2,438,334,locf,0,438,0.7268632252785242,0.4869894391907457,0.4869894391907457,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,6,3,438,334,ar1,0,438,0.5821474601459649,0.36602065270003786,0.29677036013408054,gaussian,0.8812785388127854,1.788798548745515,0.017070958998374408,,,,,,,,,,,,,,
huairou,0.05,6,3,438,334,linear,0,438,0.5831325565704973,0.3664568637800124,0.3664568637800124,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,6,3,438,334,locf,0,438,0.8952780934704476,0.5644321446179468,0.5644321446179468,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,6,4,438,334,ar1,0,438,0.5063204461592218,0.32020066403946496,0.2622389215336188,gaussian,0.908675799086758,1.7437483971913272,0.014152667001326336,,,,,,,,,,,,,,
huairou,0.05,6,4,438,334,linear,0,438,0.5128164797109638,0.32246866761773135,0.32246866761773135,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,6,4,438,334,locf,0,438,0.7326979853534187,0.4859973550575697,0.4859973550575697,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,48,0,432,334,ar1,0,432,0.97074143773299,0.755553497369992,0.532294949370073,gaussian,0.9328703703703703,3.259659374866025,0.008994457999506267,,,,,,,,,,,,,,
huairou,0.05,48,0,432,334,linear,0,432,0.9205996317708172,0.6484395274763727,0.6484395274763727,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,48,0,432,334,locf,0,432,1.1692057235067728,0.9014096876371543,0.9014096876371543,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,48,1,432,334,ar1,0,432,1.1276942446889353,0.8854254476903954,0.6170627457045307,gaussian,0.8680555555555556,3.258002648733555,0.013938459000200965,,,,,,,,,,,,,,
huairou,0.05,48,1,432,334,linear,0,432,1.391916616067934,0.9635756738088604,0.9635756738088604,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,48,1,432,334,locf,0,432,1.5410160373013206,1.0768224753927627,1.0768224753927627,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,48,2,432,334,ar1,0,432,0.9601371007991654,0.8060312048115043,0.5410480152741484,gaussian,0.9652777777777778,3.3731927412699005,0.010635000002366723,,,,,,,,,,,,,,
huairou,0.05,48,2,432,334,linear,0,432,1.0728642422981103,0.8419962219413835,0.8419962219413835,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,48,2,432,334,locf,0,432,1.1605044110361624,0.8147322100483213,0.8147322100483213,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,48,3,432,334,ar1,0,432,0.8812126812890475,0.6556021646000689,0.48114944285899713,gaussian,0.9421296296296297,3.3872659264746563,0.015270292002242059,,,,,,,,,,,,,,
huairou,0.05,48,3,432,334,linear,0,432,0.9858701454786396,0.6982450721234378,0.6982450721234378,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,48,3,432,334,locf,0,432,1.3606479801456492,0.9880914769199082,0.9880914769199082,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,48,4,432,334,ar1,0,432,0.9565695032178426,0.7422963866447744,0.5253519800110312,gaussian,0.9282407407407407,3.2668551399595525,0.014070375000301283,,,,,,,,,,,,,,
huairou,0.05,48,4,432,334,linear,0,432,0.9204234812255624,0.622795444048901,0.622795444048901,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,48,4,432,334,locf,0,432,1.3165942281143985,0.8815427799178893,0.8815427799178893,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,1,0,1752,334,ar1,0,1752,0.3723598214558108,0.20381533184738979,0.17579150876198152,gaussian,0.9223744292237442,1.2020325219488495,0.016178750000108266,,,,,,,,,,,,,,
huairou,0.2,1,0,1752,334,linear,0,1752,0.3929863180148462,0.2186616659014383,0.2186616659014383,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,1,0,1752,334,locf,0,1752,0.5182580207488826,0.29683707837968887,0.29683707837968887,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,1,1,1752,334,ar1,0,1752,0.3911133537691679,0.2142113773193825,0.18315075908250436,gaussian,0.9103881278538812,1.185108168718155,0.006890374999784399,,,,,,,,,,,,,,
huairou,0.2,1,1,1752,334,linear,0,1752,0.4242524123600565,0.23421736579233954,0.23421736579233954,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,1,1,1752,334,locf,0,1752,0.5364304964021468,0.30437321395927236,0.30437321395927236,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,1,2,1752,334,ar1,0,1752,0.38665473187861404,0.21407313944335177,0.1813913101199702,gaussian,0.9195205479452054,1.2248965664473248,0.01371645800099941,,,,,,,,,,,,,,
huairou,0.2,1,2,1752,334,linear,0,1752,0.41957006144631853,0.2299345315983766,0.2299345315983766,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,1,2,1752,334,locf,0,1752,0.5192535722638235,0.2918000756033583,0.2918000756033583,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,1,3,1752,334,ar1,0,1752,0.3675702894357087,0.2064044105966963,0.1761302096660927,gaussian,0.9235159817351598,1.2384278426341753,0.010787749997689389,,,,,,,,,,,,,,
huairou,0.2,1,3,1752,334,linear,0,1752,0.40232657753144974,0.22409285063310355,0.22409285063310355,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,1,3,1752,334,locf,0,1752,0.5315863957169886,0.3088274895663506,0.3088274895663506,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,1,4,1752,334,ar1,0,1752,0.39080002607689485,0.21946065731013265,0.1837674534011125,gaussian,0.9195205479452054,1.241047877996157,0.017381916000886122,,,,,,,,,,,,,,
huairou,0.2,1,4,1752,334,linear,0,1752,0.4205981943522791,0.23301782099077523,0.23301782099077523,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,1,4,1752,334,locf,0,1752,0.5204102309620854,0.2991806658685354,0.2991806658685354,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,6,0,1752,334,ar1,0,1752,0.5856343875019838,0.3608793146699979,0.29363973356379147,gaussian,0.9257990867579908,2.0164784820460557,0.004686125001171604,,,,,,,,,,,,,,
huairou,0.2,6,0,1752,334,linear,0,1752,0.6203224146158134,0.38322230405552715,0.38322230405552715,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,6,0,1752,334,locf,0,1752,0.8597362080759062,0.5701045592896773,0.5701045592896773,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,6,1,1752,334,ar1,0,1752,0.5181877543455936,0.34221742784000847,0.275318617249431,gaussian,0.934931506849315,2.0228911313016784,0.012569250000524335,,,,,,,,,,,,,,
huairou,0.2,6,1,1752,334,linear,0,1752,0.5374669665113946,0.35162654409726546,0.35162654409726546,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,6,1,1752,334,locf,0,1752,0.7756010172491073,0.4931833733769736,0.4931833733769736,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,6,2,1752,334,ar1,0,1752,0.5393502176131092,0.3623204880537778,0.2827178806846318,gaussian,0.930365296803653,2.0076149823944456,0.017219750003278023,,,,,,,,,,,,,,
huairou,0.2,6,2,1752,334,linear,0,1752,0.5592772139144719,0.3707867050248613,0.3707867050248613,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,6,2,1752,334,locf,0,1752,0.839854992101663,0.5700028370602003,0.5700028370602003,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,6,3,1752,334,ar1,0,1752,0.585933275306963,0.37974731659662647,0.2978508803565865,gaussian,0.9218036529680366,2.0112975815101155,0.01198850000218954,,,,,,,,,,,,,,
huairou,0.2,6,3,1752,334,linear,0,1752,0.6141716942871285,0.3944465000088094,0.3944465000088094,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,6,3,1752,334,locf,0,1752,0.9615561384749489,0.6042518740306534,0.6042518740306534,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,6,4,1752,334,ar1,0,1752,0.5902616393498391,0.37911926023146747,0.29803517499686777,gaussian,0.91324200913242,1.9557153804845664,0.012089667001419002,,,,,,,,,,,,,,
huairou,0.2,6,4,1752,334,linear,0,1752,0.602498040955475,0.38722498546257655,0.38722498546257655,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,6,4,1752,334,locf,0,1752,0.8054288232010124,0.5336829421281968,0.5336829421281968,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,48,0,1728,334,ar1,0,1728,0.9171594965825319,0.7104294650556249,0.5081420436082643,gaussian,0.9403935185185185,3.471269643507467,0.010048833002656465,,,,,,,,,,,,,,
huairou,0.2,48,0,1728,334,linear,0,1728,0.9693254474632265,0.6850620671325756,0.6850620671325756,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,48,0,1728,334,locf,0,1728,1.3899956727773617,1.0358199239724113,1.0358199239724113,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,48,1,1728,334,ar1,0,1728,0.8882381113431065,0.6899890804778708,0.4947570360985107,gaussian,0.9450231481481481,3.485279184582293,0.012601458998688031,,,,,,,,,,,,,,
huairou,0.2,48,1,1728,334,linear,0,1728,0.9920035907316532,0.7059438483141398,0.7059438483141398,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,48,1,1728,334,locf,0,1728,1.3395184567309242,0.9775695007733726,0.9775695007733726,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,48,2,1728,334,ar1,0,1728,0.9377742339066344,0.7154397531478948,0.5155997020052392,gaussian,0.9438657407407407,3.4424506720229537,0.014335832998767728,,,,,,,,,,,,,,
huairou,0.2,48,2,1728,334,linear,0,1728,0.9905586736097337,0.728739156052003,0.728739156052003,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,48,2,1728,334,locf,0,1728,1.2899919279271939,0.9694673872246914,0.9694673872246914,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,48,3,1728,334,ar1,0,1728,0.9669940517519857,0.7715414951230668,0.5398711871014092,gaussian,0.9380787037037037,3.4836101798291024,0.013697958998818649,,,,,,,,,,,,,,
huairou,0.2,48,3,1728,334,linear,0,1728,1.0845352522998795,0.8151601533362478,0.8151601533362478,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,48,3,1728,334,locf,0,1728,1.2020074752578516,0.8758480231681034,0.8758480231681034,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,48,4,1728,334,ar1,0,1728,1.0138238876882937,0.8144487566196894,0.5674623785588102,gaussian,0.9172453703703703,3.4956609192494907,0.014499209002678981,,,,,,,,,,,,,,
huairou,0.2,48,4,1728,334,linear,0,1728,1.184476946273612,0.9012600220801469,0.9012600220801469,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.2,48,4,1728,334,locf,0,1728,1.4078230996949783,1.0477430681931759,1.0477430681931759,dirac(=mae),,,,,,,,,,,,,,,,,
huairou,0.05,1,0,438,334,hmc_in,3,438,0.5169153022572386,0.379338566128708,0.284833843168786,samples,0.91324200913242,1.8355787768244385,0.8045718330031377,ok,0.24108012500073528,17.0,-6658.526005575119,0.9937406109163746,0.954337899543379,0.0,0.3149|0.3492|0.3359,2.3668|3.9135|4.9771,0.7354|0.3736|0.3937,0.9524|0.9341|0.9659,0:norm;1:norm;2:norm,,True
huairou,0.05,1,0,438,334,pmc_state,3,438,0.3468500932996779,0.18756240673042365,0.14181752068305892,samples,0.908675799086758,0.7706121249194374,14.76138174999869,ok,0.7755634589993861,24.0,-565.7079676280327,0.9861041562343515,0.9223744292237442,0.0,0.0351|0.3540|0.6109,1.0842|3.0762|4.3461,0.0976|1.0609|0.7759,0.6763|0.9279|0.9764,0:norm;1:norm;2:norm,00:Clayton(0.062);01:Gauss(0.060);02:Gauss(-0.221);10:Gauss(-0.006);11:GH(0.718);12:Gauss(0.228);20:Clayton(0.623);21:GH(0.340);22:GH(0.881),True
huairou,0.05,1,1,438,334,hmc_in,3,438,0.5172378826091042,0.38433632939410084,0.2835639401925557,samples,0.9178082191780822,1.8868069840497241,0.8055392919995938,ok,0.24017312499927357,17.0,-6650.730449557991,0.9934902353530295,0.9748858447488584,0.0,0.3150|0.3541|0.3309,2.3692|3.9230|4.9914,0.7335|0.3759|0.3931,0.9522|0.9343|0.9659,0:norm;1:norm;2:norm,,True
huairou,0.05,1,1,438,334,pmc_state,3,438,0.36681415507844645,0.1996245544986234,0.15267292984383332,samples,0.8995433789954338,0.8005632690621105,14.731149125000229,ok,0.7595108749992505,24.0,-540.6393630670705,0.9820981472208312,0.9041095890410958,0.0,0.0350|0.3505|0.6145,1.0917|3.0808|4.3491,0.0956|1.0678|0.7764,0.6736|0.9279|0.9770,0:norm;1:norm;2:norm,00:Clayton(0.075);01:Gauss(0.012);02:Gauss(-0.243);10:Frank(0.021);11:GH(0.720);12:Gauss(0.250);20:Clayton(0.596);21:GH(0.369);22:GH(0.880),True
huairou,0.05,1,2,438,334,hmc_in,3,438,0.5717480953239173,0.4057418790506079,0.30389786988180484,samples,0.8881278538812786,1.842268817696007,0.7592423749993031,ok,0.24592629199833027,16.0,-6621.295596056862,0.9941161742613921,0.954337899543379,0.0,0.3131|0.3511|0.3358,2.3626|3.9127|4.9767,0.7315|0.3741|0.3926,0.9526|0.9343|0.9668,0:norm;1:norm;2:norm,,True
huairou,0.05,1,2,438,334,pmc_state,3,438,0.4177644943303994,0.20290916375340465,0.15310349337303392,samples,0.9223744292237442,0.7991650834401196,15.48168883299877,ok,0.7903853749994596,25.0,-544.7195287614882,0.9818477716574863,0.9337899543378996,0.0,0.0356|0.3359|0.6286,1.0890|3.0669|4.3191,0.0974|1.0661|0.7937,0.6632|0.9216|0.9771,0:norm;1:norm;2:norm,00:Clayton(0.098);01:Gauss(0.053);02:Gauss(-0.314);10:Frank(-0.025);11:GH(0.716);12:Gauss(0.244);20:Frank(0.633);21:GH(0.343);22:GH(0.881),True
huairou,0.05,1,3,438,334,hmc_in,3,438,0.49500206365718113,0.36152031699078707,0.27306065282775493,samples,0.9315068493150684,1.866694599380393,0.7914199590013595,ok,0.24082233399894903,17.0,-6673.742805099682,0.9892338507761642,0.95662100456621,0.0,0.3165|0.3575|0.3260,2.3727|3.9352|4.9978,0.7358|0.3789|0.3913,0.9526|0.9357|0.9660,0:norm;1:norm;2:norm,,True
huairou,0.05,1,3,438,334,pmc_state,3,438,0.32985667929852835,0.18722035539060433,0.13316665234920705,samples,0.9246575342465754,0.83462468998019,15.153343875001156,ok,0.7198605420016975,24.0,-572.8460402067658,0.9827240861291938,0.9269406392694064,0.0,0.0346|0.3538|0.6117,1.0897|3.0712|4.3562,0.0967|1.0626|0.7718,0.6488|0.9253|0.9762,0:norm;1:norm;2:norm,00:GH(0.082);01:Clayton(0.108);02:Gauss(-0.283);10:Frank(0.024);11:GH(0.718);12:Gauss(0.246);20:Clayton(0.596);21:GH(0.346);22:GH(0.881),True
huairou,0.05,1,4,438,334,hmc_in,3,438,0.49379165150093923,0.3558317995322862,0.26473573640953585,samples,0.9223744292237442,1.8601939546691624,0.7972151659996598,ok,0.24357279199830373,17.0,-6684.0754282088255,0.9958688032048072,0.9611872146118722,0.0,0.3140|0.3530|0.3330,2.3674|3.9193|4.9858,0.7346|0.3763|0.3970,0.9523|0.9342|0.9657,0:norm;1:norm;2:norm,,True
huairou,0.05,1,4,438,334,pmc_state,3,438,0.33544777625960415,0.19526634336924803,0.14071006364961894,samples,0.9018264840182648,0.7723425014127374,14.378478667000309,ok,0.7614167499996256,23.0,-557.2711035048105,0.9710816224336505,0.906392694063927,0.0,0.0352|0.3255|0.6393,1.0880|3.0574|4.3090,0.0974|1.0743|0.8015,0.6598|0.9199|0.9775,0:norm;1:norm;2:norm,00:GH(0.082);01:Gauss(0.032);02:Gauss(-0.239);10:Gauss(-0.008);11:GH(0.711);12:Gauss(0.279);20:Clayton(0.617);21:GH(0.393);22:GH(0.881),True
huairou,0.05,6,0,438,334,hmc_in,3,438,0.5442330305477231,0.4105232840783648,0.3005554373581833,samples,0.9383561643835616,2.125926890935201,0.9265092499990715,ok,0.23925837500064517,20.0,-6684.569304810118,0.9755883825738608,0.8698630136986302,0.0,0.3278|0.3500|0.3222,2.3899|3.9587|5.0092,0.7442|0.3731|0.3904,0.9534|0.9340|0.9662,0:norm;1:norm;2:norm,,True
huairou,0.05,6,0,438,334,pmc_state,3,438,0.44986125111924385,0.3007876016808949,0.22015184354380196,samples,0.863013698630137,1.4075510680183738,13.990672209001787,ok,0.5994374160000007,23.0,-459.2104194927702,0.9849774661992989,0.8356164383561644,0.0,0.0349|0.3391|0.6259,1.0907|3.0688|4.3282,0.0968|1.0852|0.7876,0.6531|0.9234|0.9774,0:norm;1:norm;2:norm,00:GH(0.100);01:Frank(0.006);02:Gauss(-0.251);10:Frank(-0.004);11:GH(0.719);12:Gauss(0.257);20:Clayton(0.599);21:GH(0.365);22:GH(0.881),True
huairou,0.05,6,1,438,334,hmc_in,3,438,0.5999498700666623,0.45149159511679393,0.3343741750026862,samples,0.8858447488584474,2.0052540556049454,0.7466272080018825,ok,0.23990887500258395,16.0,-6618.806350668996,0.9902353530295444,0.8242009132420092,0.0,0.3209|0.3462|0.3329,2.3808|3.9336|4.9873,0.7376|0.3675|0.3923,0.9527|0.9329|0.9670,0:norm;1:norm;2:norm,,True
huairou,0.05,6,1,438,334,pmc_state,3,438,0.42928819218672987,0.29111627741880153,0.2014766890759763,samples,0.91324200913242,1.2941546458519961,6.632673250001972,ok,0.5751767500005371,10.0,-632.8611655918401,0.8909614421632449,0.8310502283105022,0.0,0.1142|0.2925|0.5932,1.7847|3.3980|4.3609,0.6613|0.9985|0.7654,0.9148|0.9181|0.9750,0:norm;1:norm;2:norm,00:GH(0.346);01:GH(0.074);02:Frank(-0.949);10:GH(0.148);11:GH(0.743);12:Gauss(0.508);20:Frank(-0.535);21:GH(0.441);22:GH(0.883),True
huairou,0.05,6,2,438,334,hmc_in,3,438,0.571593517448794,0.4296051790589506,0.3338001867545428,samples,0.9200913242009132,2.344838719156553,0.7486514580014045,ok,0.23127212499821326,16.0,-6587.238377633244,0.9903605408112168,0.8059360730593608,0.0,0.3188|0.3502|0.3310,2.3695|3.9326|4.9958,0.7394|0.3680|0.3911,0.9523|0.9336|0.9657,0:norm;1:norm;2:norm,,True
huairou,0.05,6,2,438,334,pmc_state,3,438,0.4846103923501342,0.32589596391174086,0.24313229984684867,samples,0.8926940639269406,1.6136714781150905,16.26085270800104,ok,0.5857918330002576,25.0,-405.7068060081501,0.9882323485227842,0.8356164383561644,0.0,0.0345|0.3528|0.6127,1.0885|3.0975|4.3584,0.0974|1.0865|0.7737,0.6569|0.9265|0.9765,0:norm;1:norm;2:norm,00:Clayton(0.085);01:Frank(0.033);02:Gauss(-0.253);10:Gauss(0.006);11:GH(0.727);12:Gauss(0.297);20:Clayton(0.604);21:GH(0.371);22:GH(0.881),True
huairou,0.05,6,3,438,334,hmc_in,3,438,0.6271186245137171,0.46088683246194406,0.33967210129103875,samples,0.8858447488584474,2.228902165434355,0.7827054589979525,ok,0.23597541699928115,17.0,-6618.790668985199,0.9966199298948423,0.8698630136986302,0.0,0.3143|0.3535|0.3322,2.3713|3.9133|4.9857,0.7328|0.3745|0.3938,0.9515|0.9334|0.9657,0:norm;1:norm;2:norm,,True
huairou,0.05,6,3,438,334,pmc_state,3,438,0.5928759555417632,0.3655619995702592,0.2646849867802469,samples,0.908675799086758,1.7107809935728546,14.767997875002038,ok,0.5799173330015037,23.0,-413.5310277071813,0.9873560340510766,0.860730593607306,0.0,0.0352|0.3546|0.6102,1.0892|3.0862|4.3558,0.0982|1.0618|0.7697,0.6621|0.9257|0.9759,0:norm;1:norm;2:norm,00:Clayton(0.088);01:Clayton(0.099);02:Gauss(-0.254);10:Gauss(-0.004);11:GH(0.720);12:Gauss(0.258);20:Clayton(0.601);21:GH(0.333);22:GH(0.880),True
huairou,0.05,6,4,438,334,hmc_in,3,438,0.5624506968117493,0.4186501900979533,0.3080491142502091,samples,0.9406392694063926,2.097797629482695,0.7826330829993822,ok,0.2410872920008842,17.0,-6652.697861844607,0.9909864797195793,0.8789954337899544,0.0,0.3087|0.3524|0.3389,2.3403|3.9011|4.9784,0.7311|0.3806|0.3951,0.9514|0.9338|0.9660,0:norm;1:norm;2:norm,,True
huairou,0.05,6,4,438,334,pmc_state,3,438,0.4842464408676313,0.3118508150219867,0.22933266763524623,samples,0.9223744292237442,1.5000174959982502,14.750484291998873,ok,0.5868563750009343,24.0,-449.1735488686959,0.9908612919379068,0.9155251141552512,0.0,0.0363|0.3465|0.6172,1.0922|3.0953|4.3330,0.0975|1.0833|0.7827,0.6596|0.9226|0.9761,0:norm;1:norm;2:norm,00:Clayton(0.069);01:Gauss(0.021);02:Gauss(-0.277);10:Gauss(-0.008);11:GH(0.728);12:Gauss(0.280);20:Clayton(0.566);21:GH(0.368);22:GH(0.880),True
huairou,0.05,48,0,432,334,hmc_in,3,432,0.998352291152051,0.7823224176711882,0.5503817214248742,samples,0.8356481481481481,3.0746784937096416,0.7752860830005375,ok,0.23933250000118278,17.0,-6517.975028996466,0.9959969977483112,0.6111111111111112,0.0,0.3124|0.3497|0.3379,2.3578|3.9133|4.9682,0.7345|0.3698|0.3814,0.9521|0.9323|0.9656,0:norm;1:norm;2:norm,,True
huairou,0.05,48,0,432,334,pmc_state,3,432,0.8923724958933662,0.7023379514161294,0.46337581831873087,samples,0.9166666666666666,3.3081206924774715,15.215873083998304,ok,0.5763562499996624,24.0,-358.22007073176854,0.9962471853890418,0.6875,0.0,0.0358|0.3431|0.6211,1.0894|3.0759|4.3220,0.0968|1.0809|0.7733,0.6659|0.9228|0.9765,0:norm;1:norm;2:norm,00:Clayton(0.067);01:Frank(0.032);02:Gauss(-0.262);10:Frank(0.010);11:GH(0.724);12:Gauss(0.248);20:Frank(0.605);21:GH(0.361);22:GH(0.879),True
huairou,0.05,48,1,432,334,hmc_in,3,432,1.1179082167285734,0.9000874842303391,0.6316770409900982,samples,0.8472222222222222,3.2019678955314994,0.7839825420014677,ok,0.23963558399918838,17.0,-6575.41567913038,0.9981235926945209,0.5393518518518519,0.0,0.3136|0.3567|0.3298,2.3712|3.9271|4.9771,0.7333|0.3701|0.3934,0.9518|0.9339|0.9654,0:norm;1:norm;2:norm,,True
huairou,0.05,48,1,432,334,pmc_state,3,432,1.1262496371322215,0.8793804144401061,0.6162244160445565,samples,0.8472222222222222,3.146644671332211,7.33595270799924,ok,0.5682585419999668,11.0,-529.216382192613,0.9026770077558168,0.6921296296296297,0.0,0.1145|0.2827|0.6028,1.7741|3.3599|4.3618,0.6592|0.9708|0.7666,0.9128|0.9149|0.9755,0:norm;1:norm;2:norm,00:GH(0.350);01:GH(0.085);02:Frank(-0.923);10:GH(0.182);11:GH(0.728);12:Gauss(0.396);20:Frank(-0.525);21:GH(0.420);22:GH(0.881),True
huairou,0.05,48,2,432,334,hmc_in,3,432,0.9487737204750892,0.7930302582791,0.5102318465672477,samples,0.8333333333333334,3.285589103309125,0.8363982500013663,ok,0.24039633400025195,18.0,-6710.984769284183,0.9911183387540655,0.6597222222222222,0.0,0.3247|0.3463|0.3290,2.3675|3.9014|4.9673,0.7323|0.3694|0.4016,0.9517|0.9308|0.9647,0:norm;1:norm;2:norm,,True
huairou,0.05,48,2,432,334,pmc_state,3,432,0.9844800541650268,0.8177361381891359,0.5123501793977157,samples,0.8217592592592593,3.214482129358933,14.87631437500022,ok,0.564324958002544,23.0,-546.5985202240917,0.9943707780835627,0.8472222222222222,0.0,0.0363|0.3453|0.6184,1.0879|3.0507|4.3074,0.0968|1.0664|0.7877,0.6423|0.9205|0.9762,0:norm;1:norm;2:norm,00:Clayton(0.084);01:Frank(0.014);02:Gauss(-0.231);10:Frank(-0.018);11:GH(0.714);12:Gauss(0.253);20:Clayton(0.613);21:GH(0.352);22:GH(0.879),True
huairou,0.05,48,3,432,334,hmc_in,3,432,0.9166591007846406,0.6516999193312112,0.4747407161217306,samples,0.9143518518518519,3.3247189106959834,0.7902998330027913,ok,0.23430858299980173,17.0,-6650.323219766917,0.992244183137353,0.7083333333333334,0.0,0.3170|0.3550|0.3281,2.3719|3.9330|5.0011,0.7344|0.3770|0.3952,0.9507|0.9330|0.9655,0:norm;1:norm;2:norm,,True
