series,K,model,strategy,start,N,n_missing,status,error,run_tag,runtime_s,init_s,n_iter,ll_trace_last,n_ll_decreases,max_ll_decrease,ll,n_params,bic,pi_sorted,mean_sorted,sd_sorted,stay_sorted,margins,copulas,finite_params,n_warnings,n_regressions_warned,warnings,ll_gap_to_best,agree_with_best,min_margin_sd,y_sd,ll_trace_max,min_pi,degenerate
pamap2_102_gapped,2,hmc_in,impute,0,8940,1049,ok,,kmeans,1.4792449579981621,0.011335999999573687,5,-9216.250238379624,0,0.0,-9216.250238379624,6,18486.341345650373,0.3717|0.6283,-1.9648|0.7880,0.6866|0.6850,0.9568|0.9745,0:norm;1:norm,,True,0,0,,0.11806402693218843,0.9949664429530202,0.6849878231176383,1.503276635590339,-9216.250238379624,0.3717,False
pamap2_102_gapped,2,hmc_in,impute,1,8940,1049,ok,,perturbed-1,1.1486880000011297,0.013898040997446515,4,-9216.132174352691,0,0.0,-9216.132174352691,6,18486.10521759651,0.3662|0.6338,-1.9834|0.7761,0.6696|0.6958,0.9557|0.9744,0:norm;1:norm,,True,0,0,,0.0,1.0,0.6695997204842962,1.503276635590339,-9216.132174352691,0.3662,False
pamap2_102_gapped,2,hmc_in,impute,2,8940,1049,ok,,perturbed-2,1.8237447909996263,0.012931209002999822,6,-9217.840133033065,0,0.0,-9217.840133033065,6,18489.521134957256,0.3780|0.6220,-1.9432|0.8025,0.7059|0.6757,0.9578|0.9744,0:norm;1:norm,,True,0,0,,1.7079586803738493,0.9897091722595078,0.6757412091347328,1.503276635590339,-9217.840133033065,0.378,False
pamap2_102_gapped,2,hmc_in,sem,0,8940,1049,ok,,kmeans,3.3316550419986015,0.012030083002173342,30,-9216.166005185903,13,0.847637451657647,-9216.703400848706,6,18487.24767058854,0.3659|0.6341,-1.9849|0.7766,0.6738|0.6924,0.9532|0.9730,0:norm;1:norm,,True,0,0,,0.5712264960147877,0.9996644295302013,0.6738411935937598,1.503276635590339,-9216.060589676526,0.3659,False
pamap2_102_gapped,2,hmc_in,sem,1,8940,1049,ok,,perturbed-1,3.326286709001579,0.012100999996619066,30,-9216.420531364376,12,0.734080335822,-9216.506072973967,6,18486.85301483906,0.3706|0.6294,-1.9827|0.7699,0.6746|0.6998,0.9583|0.9755,0:norm;1:norm,,True,0,0,,0.3738986212756572,0.9994407158836689,0.674625418658122,1.503276635590339,-9216.337572855384,0.3706,False
pamap2_102_gapped,2,hmc_in,sem,2,8940,1049,ok,,perturbed-2,3.3725432909996016,0.013122374999511521,30,-9216.562782212488,12,0.7885325334955269,-9216.381972560504,6,18486.604814012135,0.3738|0.6262,-1.9626|0.7844,0.6819|0.6855,0.9578|0.9748,0:norm;1:norm,,True,0,0,,0.24979820781300077,0.9951901565995526,0.6818680319325999,1.503276635590339,-9216.073153446767,0.3738,False
pamap2_102_gapped,2,pmc_pair,available,0,8940,1049,ok,,kmeans,8.549917374999495,0.2610854590020608,25,-5582.589088593255,0,0.0,-5582.589088593255,14,11290.806871265804,0.3349|0.6651,-2.4373|0.9336,0.2355|0.5840,0.6118|0.8045,00:norm;01:norm;10:norm;11:norm,00:Frank(0.397);01:Frank(0.320);10:Frank(0.468);11:GH(0.404),True,0,0,,22.49587559540032,0.9791946308724833,0.2354919263040141,1.503276635590339,-5582.589088593255,0.3349,False
pamap2_102_gapped,2,pmc_pair,available,1,8940,1049,ok,,family-random-1,7.54817229100081,0.2506177089999255,24,-5582.413368702076,0,0.0,-5582.413368702076,14,11290.455431483446,0.3353|0.6647,-2.4371|0.9342,0.2356|0.5838,0.6115|0.8040,00:norm;01:norm;10:norm;11:norm,00:Frank(0.398);01:Frank(0.320);10:Frank(0.467);11:GH(0.404),True,2,0,"Frank.correct_tau: τ=-1.0459 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",22.32015570422118,0.9803131991051454,0.23564809105175366,1.503276635590339,-5582.413368702076,0.3353,False
pamap2_102_gapped,2,pmc_pair,available,2,8940,1049,ok,,family-random-2,2.1970707079999556,0.2643878329981817,7,-5730.444105412016,3,18.977595106945046,-5730.444105412016,14,11586.516904903327,0.3693|0.6307,-1.7218|0.8757,0.9347|0.6260,0.8441|0.9087,00:norm;01:norm;10:norm;11:norm,00:Clayton(0.728);01:Clayton(0.517);10:Clayton(0.654);11:GH(0.414),True,6,3,"Frank.correct_tau: τ=-1.0459 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping. || ICE iter 4",170.35089241416154,0.8742729306487695,0.6259606424674845,1.503276635590339,-5683.539357944958,0.3693,False
pamap2_102_gapped,2,pmc_pair,impute,0,8940,1049,ok,,kmeans,26.609397333999368,0.23952395800006343,18,-5602.189363260604,0,0.0,-5602.189363260604,14,11330.007420600503,0.3286|0.6714,-2.4392|0.9393,0.2304|0.6021,0.6214|0.8147,00:norm;01:norm;10:norm;11:norm,00:Clayton(0.319);01:Frank(0.302);10:Frank(0.459);11:GH(0.428),True,0,0,,42.09615026274969,0.9624161073825503,0.23042176283748295,1.503276635590339,-5602.189363260604,0.3286,False
pamap2_102_gapped,2,pmc_pair,impute,1,8940,1049,ok,,family-random-1,32.500627334000455,0.24331345799873816,23,-5595.834181382654,1,0.6068422702992393,-5595.834181382654,14,11317.297056844602,0.3363|0.6637,-2.4416|0.9496,0.2308|0.5897,0.6074|0.8011,00:norm;01:norm;10:norm;11:norm,00:Clayton(0.319);01:Frank(0.333);10:Frank(0.473);11:GH(0.427),True,3,1,"Frank.correct_tau: τ=-1.0459 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping. || ICE iter 19",35.74096838479909,0.971923937360179,0.23083467261623064,1.503276635590339,-5595.834181382654,0.3363,False
pamap2_102_gapped,2,pmc_pair,impute,2,8940,1049,ok,,family-random-2,9.539622832999157,0.22967762500047684,7,-5733.12054611784,3,14.04745876457946,-5733.12054611784,14,11591.869786314974,0.3638|0.6362,-1.7790|0.8848,0.8761|0.6385,0.8481|0.9131,00:norm;01:norm;10:norm;11:norm,00:Clayton(0.717);01:Clayton(0.525);10:Clayton(0.662);11:GH(0.436),True,6,3,"Frank.correct_tau: τ=-1.0459 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping. || ICE iter 4",173.0273331199851,0.8805369127516779,0.6384898322229817,1.503276635590339,-5702.484136491797,0.3638,False
pamap2_102_gapped,2,pmc_pair,sem,0,8940,1049,ok,,kmeans,10.448159833002137,0.5146290839984431,30,-5571.002659285923,5,2.749857713325582,-5568.374211547287,14,11262.377117173868,0.3287|0.6713,-2.4422|0.9413,0.2272|0.5861,0.6006|0.8044,00:norm;01:norm;10:norm;11:norm,00:Frank(0.373);01:Clayton(0.309);10:Frank(0.479);11:GH(0.422),True,0,0,,8.280998549432297,0.9926174496644296,0.22722899646616582,1.503276635590339,-5571.002659285923,0.3287,False
pamap2_102_gapped,2,pmc_pair,sem,1,8940,1049,ok,,family-random-1,10.352963332999934,0.53056533400013,30,-5562.102149087749,5,2.567293203841473,-5560.093212997855,14,11245.815120075004,0.3304|0.6696,-2.4442|0.9510,0.2343|0.5858,0.5959|0.8006,00:norm;01:norm;10:norm;11:norm,00:Frank(0.410);01:Clayton(0.330);10:Frank(0.493);11:GH(0.421),True,2,0,"Frank.correct_tau: τ=-1.0459 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",0.0,1.0,0.23432077061506293,1.503276635590339,-5562.102149087749,0.3304,False
pamap2_102_gapped,2,pmc_pair,sem,2,8940,1049,ok,,family-random-2,10.720561374997487,0.23408658300104435,30,-5804.800906789004,20,30.241371135748523,-5794.862115818044,14,11715.352925715382,0.4300|0.5700,-0.5635|0.9593,1.1305|0.6492,0.7662|0.8237,00:norm;01:norm;10:norm;11:norm,00:Clayton(0.477);01:Clayton(0.409);10:Clayton(0.458);11:GH(0.485),True,2,0,"Frank.correct_tau: τ=-1.0459 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",234.7689028201894,0.6813199105145414,0.23352439705960043,1.503276635590339,-5715.160822000752,0.43,False
pamap2_102_gapped,2,pmc_state,available,0,8940,1049,ok,,kmeans,2.6323724159992707,0.24302779200297664,8,-6018.815477757315,3,6.261310071046864,-6018.815477757315,10,12127.365736999842,0.2797|0.7203,-2.2529|0.5591,0.4360|0.8981,0.9669|0.9872,0:norm;1:norm,00:Clayton(0.550);01:Gauss(-0.023);10:Frank(-0.391);11:GH(0.554),True,4,3,ICE iter 5 || ICE iter 6 || ICE iter 7,230.92631532679843,0.8096196868008948,0.436002960209313,1.503276635590339,-6002.986208583517,0.2797,False
pamap2_102_gapped,2,pmc_state,available,1,8940,1049,ok,,family-random-1,1.7734398330030672,0.2502964579980471,6,-5953.826388782713,3,8.733269724337333,-5953.826388782713,10,11997.387559050638,0.3891|0.6109,-1.8869|0.8179,0.7674|0.6714,0.9654|0.9780,0:norm;1:norm,00:Clayton(0.645);01:Frank(0.018);10:Frank(-0.203);11:GH(0.445),True,4,3,ICE iter 3 || ICE iter 4 || ICE iter 5,165.93722635219638,0.9295302013422819,0.6714366624829797,1.503276635590339,-5929.196303030995,0.3891,False
pamap2_102_gapped,2,pmc_state,available,2,8940,1049,ok,,family-random-2,2.4862284580012783,0.2630975419997412,8,-5799.922214525746,3,13.236515503433111,-5799.922214525746,10,11689.579210536704,0.4574|0.5426,-1.5823|0.9215,1.0374|0.5989,0.9797|0.9829,0:norm;1:norm,00:Clayton(0.683);01:Frank(0.236);10:GH(0.054);11:GH(0.421),True,4,3,ICE iter 5 || ICE iter 6 || ICE iter 7,12.033052095229323,0.9916107382550335,0.5989410705859874,1.503276635590339,-5761.230419401176,0.4574,False
pamap2_102_gapped,2,pmc_state,impute,0,8940,1049,ok,,kmeans,12.237320416999864,0.24392741699921316,8,-6019.338140017271,3,10.592154259964445,-6019.338140017271,10,12128.411061519753,0.2805|0.7195,-2.2475|0.5910,0.4385|0.8983,0.9668|0.9871,0:norm;1:norm,00:Clayton(0.552);01:Gauss(-0.034);10:Frank(-0.394);11:GH(0.558),True,4,3,ICE iter 5 || ICE iter 6 || ICE iter 7,231.44897758675415,0.8114093959731543,0.43852656578610405,1.503276635590339,-6001.364154082702,0.2805,False
pamap2_102_gapped,2,pmc_state,impute,1,8940,1049,ok,,family-random-1,9.845735999999306,0.23447979200136615,7,-5959.5302245372695,3,11.24680974385592,-5959.5302245372695,10,12008.79523055975,0.3843|0.6157,-1.9027|0.8196,0.7531|0.6853,0.9654|0.9784,0:norm;1:norm,00:Clayton(0.640);01:Frank(0.019);10:Frank(-0.215);11:GH(0.465),True,4,3,ICE iter 4 || ICE iter 5 || ICE iter 6,171.64106210675254,0.9234899328859061,0.6852678855050233,1.503276635590339,-5932.360260173601,0.3843,False
pamap2_102_gapped,2,pmc_state,impute,2,8940,1049,ok,,family-random-2,12.567681291999179,0.2520485000022745,9,-5787.889162430517,3,14.797408498177901,-5787.889162430517,10,11665.513106346245,0.4653|0.5347,-1.5529|0.9440,1.0607|0.6027,0.9816|0.9840,0:norm;1:norm,00:Clayton(0.686);01:Frank(0.251);10:Gauss(0.088);11:GH(0.439),True,4,3,ICE iter 6 || ICE iter 7 || ICE iter 8,0.0,1.0,0.6027069336458643,1.503276635590339,-5748.864229763982,0.4653,False
pamap2_102_gapped,2,pmc_state,sem,0,8940,1049,ok,,kmeans,11.143004916000791,0.2465849590007565,30,-5999.253182488675,13,9.75976990874733,-6001.751397336929,10,12093.237576159068,0.2208|0.7792,-2.3985|0.3950,0.2699|1.0496,0.9643|0.9899,0:norm;1:norm,00:Clayton(0.356);01:Gauss(-0.191);10:Gauss(-0.336);11:GH(0.627),True,0,0,,213.8622349064117,0.7614093959731544,0.2699157145182629,1.503276635590339,-5988.417564672053,0.2208,False
pamap2_102_gapped,2,pmc_state,sem,1,8940,1049,ok,,family-random-1,11.373475417000009,0.2529150410009606,30,-5996.232077169426,16,21.515959522439516,-5998.174064188902,10,12086.082909863015,0.2166|0.7834,-2.4134|0.3995,0.2685|1.0575,0.9667|0.9908,0:norm;1:norm,00:Clayton(0.364);01:Gauss(-0.157);10:Gauss(-0.335);11:GH(0.625),True,0,0,,210.28490175838488,0.7602908277404922,0.2685159328910171,1.503276635590339,-5923.567269391455,0.2166,False
pamap2_102_gapped,2,pmc_state,sem,2,8940,1049,ok,,family-random-2,11.044780082997022,0.27048716700301156,30,-6007.601423066451,21,25.245729271197888,-6015.70182998243,10,12121.138441450072,0.2720|0.7280,-2.2798|0.5548,0.3976|0.9361,0.9698|0.9887,0:norm;1:norm,00:Clayton(0.523);01:Frank(-0.114);10:Frank(-0.378);11:GH(0.578),True,0,0,,227.81266755191336,0.7947427293064877,0.39762527003975917,1.503276635590339,-5762.402688545136,0.272,False
pamap2_102_gapped,3,hmc_in,available,0,8940,1049,ok,,kmeans,0.5294021659974533,0.0223865840016515,12,-7153.666106340037,0,0.0,-7153.666106340037,12,14415.013950462326,0.2272|0.2333|0.5396,-2.4144|-0.8175|0.9601,0.2558|0.7272|0.5611,0.9497|0.8768|0.9673,0:norm;1:norm;2:norm,,True,0,0,,0.8453418503167995,0.9919463087248322,0.255833423392308,1.503276635590339,-7153.666106340037,0.2272,False
pamap2_102_gapped,3,hmc_in,available,1,8940,1049,ok,,perturbed-1,0.5751825829975132,0.024040084001171635,13,-7153.635208939707,0,0.0,-7153.635208939707,12,14414.952155661666,0.2270|0.2335|0.5395,-2.4148|-0.8179|0.9600,0.2554|0.7280|0.5611,0.9496|0.8771|0.9674,0:norm;1:norm;2:norm,,True,0,0,,0.814444449986695,0.9919463087248322,0.25544741851696023,1.503276635590339,-7153.635208939707,0.227,False
pamap2_102_gapped,3,hmc_in,available,2,8940,1049,ok,,perturbed-2,0.5338540829980047,0.026586375002807472,12,-7153.652546780973,0,0.0,-7153.652546780973,12,14414.986831344198,0.2272|0.2330|0.5397,-2.4143|-0.8179|0.9599,0.2560|0.7265|0.5611,0.9497|0.8765|0.9672,0:norm;1:norm;2:norm,,True,0,0,,0.8317822912531483,0.9921700223713646,0.2560049840564147,1.503276635590339,-7153.652546780973,0.2272,False
pamap2_102_gapped,3,hmc_in,impute,0,8940,1049,ok,,kmeans,4.197343959000136,0.019745666002563667,13,-7154.238591929758,0,0.0,-7154.238591929758,12,14416.158921641767,0.2274|0.2339|0.5387,-2.4134|-0.8068|0.9618,0.2563|0.7303|0.5600,0.9498|0.8772|0.9673,0:norm;1:norm;2:norm,,True,0,0,,1.4178274400373994,0.99082774049217,0.25626385292654297,1.503276635590339,-7154.238591929758,0.2274,False
pamap2_102_gapped,3,hmc_in,impute,1,8940,1049,ok,,perturbed-1,4.587617624998529,0.024107707999064587,14,-7153.9809794388375,0,0.0,-7153.9809794388375,12,14415.643696659927,0.2269|0.2343|0.5388,-2.4140|-0.8119|0.9616,0.2557|0.7311|0.5611,0.9496|0.8776|0.9674,0:norm;1:norm;2:norm,,True,0,0,,1.1602149491172895,0.9914988814317673,0.25572599238599836,1.503276635590339,-7153.9809794388375,0.2269,False
pamap2_102_gapped,3,hmc_in,impute,2,8940,1049,ok,,perturbed-2,4.2569641250011045,0.025676625002233777,13,-7154.044375878669,0,0.0,-7154.044375878669,12,14415.77048953959,0.2273|0.2339|0.5388,-2.4136|-0.8125|0.9637,0.2557|0.7278|0.5599,0.9498|0.8774|0.9674,0:norm;1:norm;2:norm,,True,0,0,,1.223611388948484,0.991275167785235,0.2557454433328285,1.503276635590339,-7154.044375878669,0.2273,False
pamap2_102_gapped,3,hmc_in,sem,0,8940,1049,ok,,kmeans,3.359007709001162,0.02018912499988801,30,-7153.745581037469,7,1.3214379298751737,-7153.062682532854,12,14413.807102847959,0.2237|0.2265|0.5498,-2.4152|-0.8583|0.9407,0.2557|0.7058|0.5692,0.9472|0.8703|0.9677,0:norm;1:norm;2:norm,,True,0,0,,0.2419180431334098,0.9986577181208054,0.25567298739791355,1.503276635590339,-7152.490124923041,0.2237,False
pamap2_102_gapped,3,hmc_in,sem,1,8940,1049,ok,,perturbed-1,3.3456955420006125,0.02131350000126986,30,-7153.071026696322,6,1.6390072678987053,-7152.82076448972,12,14413.323266761692,0.2298|0.2284|0.5418,-2.4132|-0.8590|0.9461,0.2569|0.7059|0.5674,0.9496|0.8724|0.9668,0:norm;1:norm;2:norm,,True,0,0,,0.0,1.0,0.2568831349074164,1.503276635590339,-7152.566170978285,0.2284,False
pamap2_102_gapped,3,hmc_in,sem,2,8940,1049,ok,,perturbed-2,3.3909920000005513,0.024405416999798035,30,-7154.316329811742,10,1.2839478789128407,-7154.404690113496,12,14416.491118009244,0.2255|0.2237|0.5508,-2.4175|-0.8694|0.9383,0.2490|0.7010|0.5708,0.9457|0.8672|0.9683,0:norm;1:norm;2:norm,,True,0,0,,1.58392562377594,0.9959731543624161,0.24895096351015114,1.503276635590339,-7152.262905267835,0.2237,False
pamap2_102_gapped,3,pmc_pair,available,0,8940,1049,ok,,kmeans,17.958152625000366,0.5408935420018679,29,-5425.53381838909,0,0.0,-5425.53381838909,32,11138.218937530854,0.2375|0.2850|0.4775,-2.4555|-0.4357|1.0394,0.2226|0.7975|0.5494,0.8128|0.7165|0.8952,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Frank(0.391);01:Clayton(0.064);02:Gauss(0.208);10:Frank(0.259);11:GH(0.449);12:Frank(-0.314);20:Clayton(0.206);21:Frank(-0.117);22:GH(0.407),True,0,0,,271.130733743219,0.7156599552572707,0.22262899228568642,1.503276635590339,-5425.53381838909,0.2375,False
pamap2_102_gapped,3,pmc_pair,available,1,8940,1049,ok,,family-random-1,14.234344666001562,0.5349099999984901,24,-5291.146617904439,0,0.0,-5291.146617904439,32,10869.444536561552,0.2508|0.4239|0.3253,-2.4514|0.3677|0.9163,0.2252|1.0473|0.4198,0.7733|0.8608|0.9663,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Frank(0.395);01:Frank(0.229);02:Frank(-0.462);10:Frank(0.410);11:GH(0.550);12:Gauss(0.076);20:Clayton(0.454);21:Gauss(-0.320);22:Frank(0.274),True,5,0,"Frank.correct_tau: τ=-1.0457 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank.correct_tau: τ=-1.0785 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",136.74353325856828,0.915324384787472,0.22519355509843966,1.503276635590339,-5291.146617904439,0.2508,False
pamap2_102_gapped,3,pmc_pair,available,2,8940,1049,ok,,family-random-2,30.83494250000149,0.5249661669986381,50,-5155.108607373274,0,0.0,-5154.403084645871,32,10595.957470044415,0.2820|0.4341|0.2840,-2.4548|0.3132|0.8016,0.2199|1.0538|0.3651,0.6520|0.8505|0.8291,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.403);01:Clayton(0.237);02:Clayton(0.094);10:Gauss(0.450);11:GH(0.538);12:Gauss(0.330);20:Clayton(0.134);21:Gauss(-0.310);22:Gauss(0.223),True,5,0,"Frank.correct_tau: τ=-1.0457 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank.correct_tau: τ=-1.0785 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",0.0,1.0,0.21987801566247409,1.503276635590339,-5155.108607373274,0.282,False
pamap2_102_gapped,3,pmc_pair,impute,0,8940,1049,ok,,kmeans,46.48237054200217,0.48423629099852405,17,-5462.77170253373,0,0.0,-5462.77170253373,32,11212.694705820133,0.2489|0.2838|0.4673,-2.4509|-0.3674|1.0618,0.2241|0.7957|0.5669,0.7994|0.6676|0.8760,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Clayton(0.308);01:Frank(0.050);02:GH(0.398);10:Frank(0.306);11:GH(0.508);12:Frank(-0.161);20:GH(0.348);21:Clayton(0.057);22:GH(0.440),True,0,0,,308.3686178878588,0.7042505592841163,0.2241435881173513,1.503276635590339,-5462.77170253373,0.2489,False
pamap2_102_gapped,3,pmc_pair,sem,0,8940,1049,ok,,kmeans,20.395298249997722,0.5551870410017727,30,-5434.424100177169,5,1.8391957756102784,-5430.688510928565,32,11148.528322609804,0.2429|0.2984|0.4587,-2.4548|-0.3898|1.0638,0.2184|0.7981|0.5683,0.7714|0.5938|0.8180,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Frank(0.380);01:Gauss(0.149);02:Frank(0.229);10:Gauss(0.389);11:GH(0.558);12:Gauss(-0.050);20:Clayton(0.216);21:GH(0.104);22:GH(0.458),True,0,0,,276.28542628269406,0.6857941834451902,0.21835910804787242,1.503276635590339,-5434.424100177169,0.2429,False
pamap2_102_gapped,3,pmc_state,available,0,8940,1049,ok,,kmeans,9.768077084001561,0.562400291000813,16,-5486.29470635415,0,0.0,-5486.29470635415,20,11152.05897567872,0.2043|0.3163|0.4793,-2.4365|-0.6060|0.9759,0.2399|1.0302|0.5666,0.9591|0.9530|0.9864,0:norm;1:norm;2:norm,00:Frank(0.398);01:Frank(-0.054);02:GH(0.074);10:Frank(-0.255);11:Gauss(0.508);12:Clayton(0.093);20:Clayton(0.333);21:Frank(0.360);22:GH(0.427),True,0,0,,0.4808723444630232,0.9961968680089486,0.2398545719422983,1.503276635590339,-5486.29470635415,0.2043,False
pamap2_102_gapped,3,pmc_state,available,1,8940,1049,ok,,family-random-1,7.006945416000235,0.5482855419977568,12,-5524.941145830595,0,0.0,-5524.941145830595,20,11229.35185463161,0.2110|0.4443|0.3447,-2.4230|-0.0671|0.9134,0.2539|1.2321|0.4358,0.9637|0.9737|0.9884,0:norm;1:norm;2:norm,00:Frank(0.408);01:Gauss(-0.135);02:Frank(0.486);10:Frank(-0.326);11:GH(0.611);12:Frank(-0.280);20:Frank(0.070);21:Gauss(-0.040);22:Frank(0.285),True,0,0,,39.12731182090829,0.8429530201342282,0.25390592465270273,1.503276635590339,-5524.941145830595,0.211,False
pamap2_102_gapped,3,pmc_state,available,2,8940,1049,ok,,family-random-2,11.19423266600279,0.5464493749968824,19,-5525.409140558066,0,0.0,-5525.409140558066,20,11230.287844086552,0.2093|0.4429|0.3478,-2.4264|-0.0837|0.9158,0.2503|1.2354|0.4375,0.9633|0.9725|0.9871,0:norm;1:norm;2:norm,00:Frank(0.402);01:Gauss(-0.156);02:Frank(0.485);10:Frank(-0.326);11:GH(0.615);12:Gauss(-0.379);20:Frank(-0.059);21:Clayton(0.074);22:Frank(0.283),True,0,0,,39.595306548379085,0.8501118568232662,0.2502892577950123,1.503276635590339,-5525.409140558066,0.2093,False
pamap2_102_gapped,3,pmc_state,impute,0,8940,1049,ok,,kmeans,46.33157179200134,0.470927833001042,17,-5485.813834009687,0,0.0,-5485.813834009687,20,11151.097230989793,0.2044|0.3162|0.4794,-2.4375|-0.6040|0.9913,0.2382|1.0368|0.5785,0.9591|0.9534|0.9867,0:norm;1:norm;2:norm,00:Frank(0.397);01:Frank(-0.049);02:GH(0.077);10:Frank(-0.257);11:Gauss(0.508);12:Clayton(0.081);20:Clayton(0.257);21:Frank(0.365);22:GH(0.450),True,0,0,,0.0,1.0,0.23823524759865897,1.503276635590339,-5485.813834009687,0.2044,False
pamap2_102_gapped,3,pmc_state,sem,0,8940,1049,ok,,kmeans,16.66238283400162,0.5000015000005078,30,-5487.699872344644,8,2.06813271203373,-5487.84073891786,20,11155.15104080614,0.2029|0.3398|0.4573,-2.4291|-0.5397|1.0014,0.2404|1.0490|0.5631,0.9567|0.9580|0.9880,0:norm;1:norm;2:norm,00:Frank(0.401);01:Gauss(0.084);02:Gauss(-0.705);10:Frank(-0.308);11:Gauss(0.512);12:Clayton(0.054);20:Clayton(0.439);21:Clayton(0.286);22:GH(0.449),True,0,0,,2.026904908173492,0.9857941834451902,0.24044749722520883,1.503276635590339,-5486.392672486452,0.2029,False
pamap2_105_complete,2,hmc_in,complete,0,7495,0,ok,,kmeans,1.000075542000559,0.01540995799950906,28,-9997.170456021573,0,0.0,-9997.170456021573,6,20047.872860506366,0.2416|0.7584,-1.9981|0.7396,0.5489|0.9761,0.9585|0.9868,0:norm;1:norm,,True,0,0,,0.0,1.0,0.5488935422388529,1.4725676286860316,-9997.170456021573,0.2416,False
pamap2_105_complete,2,hmc_in,complete,1,7495,0,ok,,perturbed-1,0.8624505000007048,0.01332137499775854,24,-9997.689487244432,0,0.0,-9997.689487244432,6,20048.910922952084,0.2428|0.7572,-1.9926|0.7423,0.5535|0.9745,0.9586|0.9867,0:norm;1:norm,,True,0,0,,0.5190312228587572,0.9991994663108739,0.5534970730093749,1.4725676286860316,-9997.689487244432,0.2428,False
pamap2_105_complete,2,hmc_in,complete,2,7495,0,ok,,perturbed-2,1.112166459002765,0.013602249997347826,31,-9997.66513948642,0,0.0,-9997.66513948642,6,20048.86222743606,0.2427|0.7573,-1.9929|0.7422,0.5533|0.9746,0.9586|0.9867,0:norm;1:norm,,True,0,0,,0.49468346484718495,0.9991994663108739,0.5533004540738596,1.4725676286860316,-9997.66513948642,0.2427,False
pamap2_105_complete,2,pmc_pair,complete,0,7495,0,ok,,kmeans,3.293385291002778,0.23504199999661068,14,-5326.870129683174,3,4.949171905147523,-5326.870129683174,14,10778.648139113862,0.2712|0.7288,-2.2335|0.8135,0.3383|1.0358,0.6567|0.8723,00:norm;01:norm;10:norm;11:norm,00:Clayton(0.548);01:Clayton(0.268);10:Frank(0.353);11:Frank(0.721),True,4,3,ICE iter 11 || ICE iter 12 || ICE iter 13,254.7072947356819,0.6697798532354903,0.3382891514801971,1.4725676286860316,-5315.8534294597375,0.2712,False
pamap2_105_complete,2,pmc_pair,complete,1,7495,0,ok,,family-random-1,7.130344957997295,0.26024279199918965,31,-5261.794329145462,0,0.0,-5261.794329145462,14,10648.496538038438,0.4311|0.5689,-1.2558|1.0774,1.0773|0.8545,0.9496|0.9619,00:norm;01:norm;10:norm;11:norm,00:Clayton(0.673);01:Clayton(0.242);10:Gauss(0.201);11:Frank(0.663),True,2,0,"Frank.correct_tau: τ=1.2811 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",189.63149419796991,0.5079386257505003,0.39549055048312864,1.4725676286860316,-5261.794329145462,0.4311,False
pamap2_105_complete,2,pmc_pair,complete,2,7495,0,ok,,family-random-2,5.061772417000611,0.2711454579985002,21,-5072.162834947492,1,451.5412667030432,-5072.162834947492,14,10269.233549642498,0.4837|0.5163,-0.1223|0.3350,1.8055|1.0436,0.9485|0.9517,00:norm;01:norm;10:norm;11:norm,00:Gauss(0.913);01:Clayton(0.513);10:Clayton(0.532);11:Frank(0.568),True,3,1,"Frank.correct_tau: τ=1.2811 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping. || ICE iter 1",0.0,1.0,0.8718535473834034,1.4725676286860316,-5072.162834947492,0.4837,False
