series,K,model,strategy,start,subject,fit_on,applied_to,method,err_all,n_all,err_missing,n_missing,err_observed,n_observed,err_real,n_real,err_mcar,n_mcar,conf_missing,time_s
pamap2_102_gapped,3,pmc_pair,available,0,102,gapped,gapped,marginalise,0.3955960516324981,5268,0.516295025728988,583.0,0.38057630736392745,4685.0,0.710691823899371,159.0,0.44339622641509435,424.0,0.7524936293148328,0.10807183300130419
pamap2_102_gapped,3,pmc_pair,available,0,102,gapped,gapped,plugin,0.3957858769931663,5268,0.516295025728988,583.0,0.3807897545357524,4685.0,0.6918238993710691,159.0,0.45047169811320753,424.0,0.871936919053684,
pamap2_102_gapped,3,pmc_pair,available,1,102,gapped,complete,complete,0.35516324981017466,5268,,,,,,,,,,
pamap2_102_gapped,3,pmc_pair,available,1,102,gapped,gapped,linear,0.3572513287775247,5268,0.38250428816466553,583.0,0.35410885805763076,4685.0,0.33962264150943394,159.0,0.39858490566037735,424.0,0.9276540957336991,
pamap2_102_gapped,3,pmc_pair,available,1,102,gapped,gapped,locf,0.3686408504176158,5268,0.4614065180102916,583.0,0.3570971184631804,4685.0,0.24528301886792453,159.0,0.5424528301886793,424.0,0.9000344949708187,
pamap2_102_gapped,3,pmc_pair,available,1,102,gapped,gapped,marginalise,0.3545937737281701,5268,0.3018867924528302,583.0,0.36115261472785487,4685.0,0.3270440251572327,159.0,0.29245283018867924,424.0,0.8504223920844953,0.10529495800074073
pamap2_102_gapped,3,pmc_pair,available,1,102,gapped,gapped,plugin,0.35402429764616555,5268,0.31046312178387653,583.0,0.35944503735325506,4685.0,0.3836477987421384,159.0,0.2830188679245283,424.0,0.9672984023458994,
pamap2_102_gapped,3,pmc_pair,available,2,102,gapped,complete,complete,0.39996203492786636,5268,,,,,,,,,,
pamap2_102_gapped,3,pmc_pair,available,2,102,gapped,gapped,linear,0.4022399392558846,5268,0.3876500857632933,583.0,0.4040554962646745,4685.0,0.32075471698113206,159.0,0.41273584905660377,424.0,0.8965086181744978,
pamap2_102_gapped,3,pmc_pair,available,2,102,gapped,gapped,locf,0.39939255884586183,5268,0.3979416809605489,583.0,0.39957310565635007,4685.0,0.32075471698113206,159.0,0.4268867924528302,424.0,0.8920574675390253,
pamap2_102_gapped,3,pmc_pair,available,2,102,gapped,gapped,marginalise,0.38895216400911165,5268,0.30017152658662094,583.0,0.4,4685.0,0.3081761006289308,159.0,0.2971698113207547,424.0,0.8024348385557333,0.1104235000020708
pamap2_102_gapped,3,pmc_pair,available,2,102,gapped,gapped,plugin,0.389331814730448,5268,0.30360205831903947,583.0,0.4,4685.0,0.34591194968553457,159.0,0.28773584905660377,424.0,0.939391604273245,
pamap2_102_gapped,3,pmc_pair,impute,0,102,gapped,complete,complete,0.39977220956719817,5268,,,,,,,,,,
pamap2_102_gapped,3,pmc_pair,impute,0,102,gapped,gapped,linear,0.4086940015186029,5268,0.6209262435677531,583.0,0.3822838847385272,4685.0,0.710691823899371,159.0,0.5872641509433962,424.0,0.8686781467498297,
pamap2_102_gapped,3,pmc_pair,impute,0,102,gapped,gapped,locf,0.41154138192862566,5268,0.6449399656946827,583.0,0.3824973319103522,4685.0,0.7169811320754716,159.0,0.6179245283018868,424.0,0.8172661873900562,
pamap2_102_gapped,3,pmc_pair,impute,0,102,gapped,gapped,marginalise,0.39654517843583903,5268,0.5180102915951973,583.0,0.3814300960512273,4685.0,0.710691823899371,159.0,0.44575471698113206,424.0,0.7318663779593934,0.10075433299789438
pamap2_102_gapped,3,pmc_pair,impute,0,102,gapped,gapped,plugin,0.3982536066818527,5268,0.5300171526586621,583.0,0.38185699039487725,4685.0,0.6918238993710691,159.0,0.4693396226415094,424.0,0.8254203266700495,
pamap2_102_gapped,3,pmc_pair,sem,0,102,gapped,complete,complete,0.4056567957479119,5268,,,,,,,,,,
pamap2_102_gapped,3,pmc_pair,sem,0,102,gapped,gapped,linear,0.4145785876993166,5268,0.6329331046312179,583.0,0.3874066168623266,4685.0,0.710691823899371,159.0,0.6037735849056604,424.0,0.857252932761844,
pamap2_102_gapped,3,pmc_pair,sem,0,102,gapped,gapped,locf,0.417046317388003,5268,0.6518010291595198,583.0,0.38783351120597653,4685.0,0.7421383647798742,159.0,0.6179245283018868,424.0,0.8041641702103061,
pamap2_102_gapped,3,pmc_pair,sem,0,102,gapped,gapped,marginalise,0.39996203492786636,5268,0.5077186963979416,583.0,0.3865528281750267,4685.0,0.710691823899371,159.0,0.43160377358490565,424.0,0.7107240865524362,0.11065704200154869
pamap2_102_gapped,3,pmc_pair,sem,0,102,gapped,gapped,plugin,0.4056567957479119,5268,0.5540308747855918,583.0,0.3871931696905016,4685.0,0.7044025157232704,159.0,0.49764150943396224,424.0,0.8044394330620862,
pamap2_102_gapped,3,pmc_state,available,0,102,gapped,complete,complete,0.3916097190584662,5268,,,,,,,,,,
pamap2_102_gapped,3,pmc_state,available,0,102,gapped,gapped,linear,0.3916097190584662,5268,0.5437392795883362,583.0,0.37267876200640343,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9984409366051682,
pamap2_102_gapped,3,pmc_state,available,0,102,gapped,gapped,locf,0.3916097190584662,5268,0.5437392795883362,583.0,0.37267876200640343,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9994156973915979,
pamap2_102_gapped,3,pmc_state,available,0,102,gapped,gapped,marginalise,0.3927486712224753,5268,0.5437392795883362,583.0,0.37395944503735323,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9207684607607414,0.09509612500187359
pamap2_102_gapped,3,pmc_state,available,0,102,gapped,gapped,plugin,0.3916097190584662,5268,0.5437392795883362,583.0,0.37267876200640343,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.999346117530395,
pamap2_102_gapped,3,pmc_state,available,1,102,gapped,complete,complete,0.3621867881548975,5268,,,,,,,,,,
pamap2_102_gapped,3,pmc_state,available,1,102,gapped,gapped,linear,0.35117691723614275,5268,0.37735849056603776,583.0,0.3479188900747065,4685.0,0.27044025157232704,159.0,0.41745283018867924,424.0,0.9788799160315388,
pamap2_102_gapped,3,pmc_state,available,1,102,gapped,gapped,locf,0.35516324981017466,5268,0.41852487135506006,583.0,0.34727854855923157,4685.0,0.25157232704402516,159.0,0.4811320754716981,424.0,0.9781922643427815,
pamap2_102_gapped,3,pmc_state,available,1,102,gapped,gapped,marginalise,0.34870918754745633,5268,0.2933104631217839,583.0,0.35560298826040554,4685.0,0.2893081761006289,159.0,0.294811320754717,424.0,0.8988074845214472,0.0900492500004475
pamap2_102_gapped,3,pmc_state,available,1,102,gapped,gapped,plugin,0.3572513287775247,5268,0.34305317324185247,583.0,0.3590181430096051,4685.0,0.389937106918239,159.0,0.32547169811320753,424.0,0.9812149218591175,
pamap2_102_gapped,3,pmc_state,available,2,102,gapped,complete,complete,0.3597190584662111,5268,,,,,,,,,,
pamap2_102_gapped,3,pmc_state,available,2,102,gapped,gapped,linear,0.34870918754745633,5268,0.37735849056603776,583.0,0.34514407684098186,4685.0,0.27044025157232704,159.0,0.41745283018867924,424.0,0.9775039237754217,
pamap2_102_gapped,3,pmc_state,available,2,102,gapped,gapped,locf,0.35269552012148825,5268,0.41852487135506006,583.0,0.34450373532550693,4685.0,0.25157232704402516,159.0,0.4811320754716981,424.0,0.9729030804812909,
pamap2_102_gapped,3,pmc_state,available,2,102,gapped,gapped,marginalise,0.35136674259681094,5268,0.3276157804459691,583.0,0.35432230522945574,4685.0,0.34591194968553457,159.0,0.32075471698113206,424.0,0.8887021329173096,0.08841466599915293
pamap2_102_gapped,3,pmc_state,available,2,102,gapped,gapped,plugin,0.3597190584662111,5268,0.3704974271012007,583.0,0.3583778014941302,4685.0,0.4528301886792453,159.0,0.33962264150943394,424.0,0.9838326298124271,
pamap2_102_gapped,3,pmc_state,impute,0,102,gapped,complete,complete,0.392369020501139,5268,,,,,,,,,,
pamap2_102_gapped,3,pmc_state,impute,0,102,gapped,gapped,linear,0.392369020501139,5268,0.5437392795883362,583.0,0.37353255069370334,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9984354378957211,
pamap2_102_gapped,3,pmc_state,impute,0,102,gapped,gapped,locf,0.392369020501139,5268,0.5437392795883362,583.0,0.37353255069370334,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9993376917593798,
pamap2_102_gapped,3,pmc_state,impute,0,102,gapped,gapped,marginalise,0.392369020501139,5268,0.5437392795883362,583.0,0.37353255069370334,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9219523313432526,0.08823912499792641
pamap2_102_gapped,3,pmc_state,impute,0,102,gapped,gapped,plugin,0.392369020501139,5268,0.5437392795883362,583.0,0.37353255069370334,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9993030549544493,
pamap2_102_gapped,3,pmc_state,sem,0,102,gapped,complete,complete,0.3908504176157935,5268,,,,,,,,,,
pamap2_102_gapped,3,pmc_state,sem,0,102,gapped,gapped,linear,0.3935079726651481,5268,0.5437392795883362,583.0,0.37481323372465314,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9983566301666322,
pamap2_102_gapped,3,pmc_state,sem,0,102,gapped,gapped,locf,0.3935079726651481,5268,0.5437392795883362,583.0,0.37481323372465314,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9991732768232328,
pamap2_102_gapped,3,pmc_state,sem,0,102,gapped,gapped,marginalise,0.3946469248291572,5268,0.5437392795883362,583.0,0.376093916755603,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9266232636857624,0.09707266699842876
pamap2_102_gapped,3,pmc_state,sem,0,102,gapped,gapped,plugin,0.3935079726651481,5268,0.5437392795883362,583.0,0.37481323372465314,4685.0,0.710691823899371,159.0,0.4811320754716981,424.0,0.9991159687833863,
pamap2_105_complete,2,hmc_in,complete,0,105,complete,complete,complete,0.2145741556534508,5448,,,,,,,,,,
pamap2_105_complete,2,hmc_in,complete,0,105,complete,gapped,linear,0.2116372980910426,5448,0.2057057057057057,666.0,0.2124634044332915,4782.0,0.020618556701030927,97.0,0.23725834797891038,569.0,0.991113839766655,
pamap2_105_complete,2,hmc_in,complete,0,105,complete,gapped,locf,0.21420704845814978,5448,0.22672672672672672,666.0,0.2124634044332915,4782.0,0.020618556701030927,97.0,0.2618629173989455,569.0,0.9988202430299988,
pamap2_105_complete,2,hmc_in,complete,0,105,complete,gapped,marginalise,0.21420704845814978,5448,0.22522522522522523,666.0,0.21267252195734002,4782.0,0.020618556701030927,97.0,0.2601054481546573,569.0,0.936715362741757,0.03378937500019674
pamap2_105_complete,2,hmc_in,complete,0,105,complete,gapped,plugin,0.21420704845814978,5448,0.22522522522522523,666.0,0.21267252195734002,4782.0,0.020618556701030927,97.0,0.2601054481546573,569.0,0.994421063445005,
pamap2_105_complete,2,hmc_in,complete,1,105,complete,complete,complete,0.21383994126284875,5448,,,,,,,,,,
pamap2_105_complete,2,hmc_in,complete,1,105,complete,gapped,linear,0.21071953010279001,5448,0.2042042042042042,666.0,0.21162693433709745,4782.0,0.020618556701030927,97.0,0.23550087873462214,569.0,0.9907768269832475,
pamap2_105_complete,2,hmc_in,complete,1,105,complete,gapped,locf,0.21347283406754772,5448,0.22672672672672672,666.0,0.21162693433709745,4782.0,0.020618556701030927,97.0,0.2618629173989455,569.0,0.9986525439200286,
pamap2_105_complete,2,hmc_in,complete,1,105,complete,gapped,marginalise,0.21347283406754772,5448,0.22522522522522523,666.0,0.21183605186114596,4782.0,0.020618556701030927,97.0,0.2601054481546573,569.0,0.9364729326872604,0.034264750000147615
pamap2_105_complete,2,hmc_in,complete,1,105,complete,gapped,plugin,0.2132892804698972,5448,0.22372372372372373,666.0,0.21183605186114596,4782.0,0.020618556701030927,97.0,0.2583479789103691,569.0,0.994243438556233,
pamap2_105_complete,2,hmc_in,complete,2,105,complete,complete,complete,0.21383994126284875,5448,,,,,,,,,,
pamap2_105_complete,2,hmc_in,complete,2,105,complete,gapped,linear,0.21071953010279001,5448,0.2042042042042042,666.0,0.21162693433709745,4782.0,0.020618556701030927,97.0,0.23550087873462214,569.0,0.9907926591995517,
pamap2_105_complete,2,hmc_in,complete,2,105,complete,gapped,locf,0.21347283406754772,5448,0.22672672672672672,666.0,0.21162693433709745,4782.0,0.020618556701030927,97.0,0.2618629173989455,569.0,0.9986614088373805,
pamap2_105_complete,2,hmc_in,complete,2,105,complete,gapped,marginalise,0.21347283406754772,5448,0.22522522522522523,666.0,0.21183605186114596,4782.0,0.020618556701030927,97.0,0.2601054481546573,569.0,0.9364840867788548,0.033198084001924144
pamap2_105_complete,2,hmc_in,complete,2,105,complete,gapped,plugin,0.2132892804698972,5448,0.22372372372372373,666.0,0.21183605186114596,4782.0,0.020618556701030927,97.0,0.2583479789103691,569.0,0.9942477788883183,
pamap2_105_complete,2,pmc_pair,complete,0,105,complete,complete,complete,0.24981644640234948,5448,,,,,,,,,,
pamap2_105_complete,2,pmc_pair,complete,0,105,complete,gapped,linear,0.24651248164464024,5448,0.22522522522522523,666.0,0.2494772061898787,4782.0,0.020618556701030927,97.0,0.2601054481546573,569.0,0.9602810981317735,
pamap2_105_complete,2,pmc_pair,complete,0,105,complete,gapped,locf,0.24706314243759178,5448,0.22972972972972974,666.0,0.2494772061898787,4782.0,0.020618556701030927,97.0,0.26537785588752194,569.0,0.9570122049769451,
pamap2_105_complete,2,pmc_pair,complete,0,105,complete,gapped,marginalise,0.24669603524229075,5448,0.22372372372372373,666.0,0.24989544123797575,4782.0,0.020618556701030927,97.0,0.2583479789103691,569.0,0.8874986549398711,0.06509287500011851
pamap2_105_complete,2,pmc_pair,complete,0,105,complete,gapped,plugin,0.24632892804698972,5448,0.22072072072072071,666.0,0.24989544123797575,4782.0,0.020618556701030927,97.0,0.2548330404217926,569.0,0.9658890509962172,
pamap2_105_complete,2,pmc_pair,complete,1,105,complete,complete,complete,0.11215124816446402,5448,,,,,,,,,,
pamap2_105_complete,2,pmc_pair,complete,1,105,complete,gapped,linear,0.11655653450807636,5448,0.1921921921921922,666.0,0.10602258469259725,4782.0,0.020618556701030927,97.0,0.22144112478031636,569.0,0.9720173619656423,
pamap2_105_complete,2,pmc_pair,complete,1,105,complete,gapped,locf,0.12004405286343613,5448,0.2132132132132132,666.0,0.10706817231283981,4782.0,0.020618556701030927,97.0,0.2460456942003515,569.0,0.9852467158512446,
pamap2_105_complete,2,pmc_pair,complete,1,105,complete,gapped,marginalise,0.11472099853157122,5448,0.1996996996996997,666.0,0.1028858218318695,4782.0,0.020618556701030927,97.0,0.23022847100175747,569.0,0.8545281856344733,0.06837887499932549
pamap2_105_complete,2,pmc_pair,complete,1,105,complete,gapped,plugin,0.11820851688693099,5448,0.2057057057057057,666.0,0.10602258469259725,4782.0,0.020618556701030927,97.0,0.23725834797891038,569.0,0.9688285540587859,
pamap2_105_complete,2,pmc_pair,complete,2,105,complete,complete,complete,0.45686490455212925,5448,,,,,,,,,,
pamap2_105_complete,2,pmc_pair,complete,2,105,complete,gapped,linear,0.4451174743024963,5448,0.23573573573573572,666.0,0.4742785445420326,4782.0,0.07216494845360824,97.0,0.26362038664323373,569.0,0.99182059370624,
pamap2_105_complete,2,pmc_pair,complete,2,105,complete,gapped,locf,0.447503671071953,5448,0.23873873873873874,666.0,0.4765788373065663,4782.0,0.08247422680412371,97.0,0.26537785588752194,569.0,0.9887280475348471,
pamap2_105_complete,2,pmc_pair,complete,2,105,complete,gapped,marginalise,0.47026431718061673,5448,0.3918918918918919,666.0,0.48117942283563364,4782.0,0.05154639175257732,97.0,0.44991212653778556,569.0,0.810742313971328,0.06551391599714407
pamap2_105_complete,2,pmc_pair,complete,2,105,complete,gapped,plugin,0.44805433186490456,5448,0.24774774774774774,666.0,0.4759514847344207,4782.0,0.07216494845360824,97.0,0.27768014059753954,569.0,0.981581025589969,
pamap2_105_complete,2,pmc_state,complete,0,105,complete,complete,complete,0.20080763582966227,5448,,,,,,,,,,
pamap2_105_complete,2,pmc_state,complete,0,105,complete,gapped,linear,0.197136563876652,5448,0.2057057057057057,666.0,0.19594312003345882,4782.0,0.020618556701030927,97.0,0.23725834797891038,569.0,0.9908844383472066,
pamap2_105_complete,2,pmc_state,complete,0,105,complete,gapped,locf,0.20374449339207049,5448,0.25675675675675674,666.0,0.19636135508155583,4782.0,0.020618556701030927,97.0,0.29701230228471004,569.0,0.9902878238133774,
pamap2_105_complete,2,pmc_state,complete,0,105,complete,gapped,marginalise,0.19933920704845814,5448,0.21921921921921922,666.0,0.19657047260560434,4782.0,0.020618556701030927,97.0,0.2530755711775044,569.0,0.9466620161875808,0.0631774170033168
pamap2_105_complete,2,pmc_state,complete,0,105,complete,gapped,plugin,0.1973201174743025,5448,0.20270270270270271,666.0,0.19657047260560434,4782.0,0.020618556701030927,97.0,0.23374340949033393,569.0,0.9884857975667215,
pamap2_105_complete,2,pmc_state,complete,1,105,complete,complete,complete,0.08590308370044053,5448,,,,,,,,,,
pamap2_105_complete,2,pmc_state,complete,1,105,complete,gapped,linear,0.10150513950073421,5448,0.21771771771771772,666.0,0.08531994981179424,4782.0,0.020618556701030927,97.0,0.2513181019332162,569.0,0.9802952755511573,
pamap2_105_complete,2,pmc_state,complete,1,105,complete,gapped,locf,0.10223935389133627,5448,0.24174174174174173,666.0,0.08281053952321205,4782.0,0.020618556701030927,97.0,0.27943760984182775,569.0,0.9862882941246351,
pamap2_105_complete,2,pmc_state,complete,1,105,complete,gapped,marginalise,0.07911160058737152,5448,0.15615615615615616,666.0,0.06838143036386449,4782.0,0.0,97.0,0.1827768014059754,569.0,0.9199434416843119,0.06121983299817657
pamap2_105_complete,2,pmc_state,complete,1,105,complete,gapped,plugin,0.0868208516886931,5448,0.15315315315315314,666.0,0.07758260142199916,4782.0,0.0,97.0,0.17926186291739896,569.0,0.9844834526167555,
pamap2_105_complete,2,pmc_state,complete,2,105,complete,complete,complete,0.4418135095447871,5448,,,,,,,,,,
pamap2_105_complete,2,pmc_state,complete,2,105,complete,gapped,linear,0.42841409691629956,5448,0.23423423423423423,666.0,0.45545796737766625,4782.0,0.061855670103092786,97.0,0.26362038664323373,569.0,0.9940823904461827,
pamap2_105_complete,2,pmc_state,complete,2,105,complete,gapped,locf,0.42951541850220265,5448,0.23423423423423423,666.0,0.45671267252195735,4782.0,0.061855670103092786,97.0,0.26362038664323373,569.0,0.9885249065270616,
pamap2_105_complete,2,pmc_state,complete,2,105,complete,gapped,marginalise,0.4484214390602056,5448,0.38288288288288286,666.0,0.4575491426181514,4782.0,0.041237113402061855,97.0,0.44112478031634444,569.0,0.804731528687518,0.06258729199907975
pamap2_105_complete,2,pmc_state,complete,2,105,complete,gapped,plugin,0.42841409691629956,5448,0.23423423423423423,666.0,0.45545796737766625,4782.0,0.061855670103092786,97.0,0.26362038664323373,569.0,0.9916652445807703,
pamap2_105_complete,3,hmc_in,complete,0,105,complete,complete,complete,0.43630690161527164,5448,,,,,,,,,,
pamap2_105_complete,3,hmc_in,complete,0,105,complete,gapped,linear,0.4500734214390602,5448,0.35735735735735735,666.0,0.4629861982434128,4782.0,0.07216494845360824,97.0,0.40597539543058,569.0,0.9809042503893591,
pamap2_105_complete,3,hmc_in,complete,0,105,complete,gapped,locf,0.44676945668135093,5448,0.33183183183183185,666.0,0.4627770807193643,4782.0,0.08247422680412371,97.0,0.37434094903339193,569.0,0.9914085574170809,
pamap2_105_complete,3,hmc_in,complete,0,105,complete,gapped,marginalise,0.44107929515418504,5448,0.2897897897897898,666.0,0.4621497281472187,4782.0,0.061855670103092786,97.0,0.3286467486818981,569.0,0.917926017780662,0.03295862499726354
pamap2_105_complete,3,hmc_in,complete,0,105,complete,gapped,plugin,0.44052863436123346,5448,0.2882882882882883,666.0,0.4617314930991217,4782.0,0.061855670103092786,97.0,0.3268892794376098,569.0,0.9936315432640143,
pamap2_105_complete,3,hmc_in,complete,1,105,complete,complete,complete,0.43630690161527164,5448,,,,,,,,,,
pamap2_105_complete,3,hmc_in,complete,1,105,complete,gapped,linear,0.4500734214390602,5448,0.35735735735735735,666.0,0.4629861982434128,4782.0,0.07216494845360824,97.0,0.40597539543058,569.0,0.9809194832757795,
pamap2_105_complete,3,hmc_in,complete,1,105,complete,gapped,locf,0.4469530102790015,5448,0.3333333333333333,666.0,0.4627770807193643,4782.0,0.08247422680412371,97.0,0.37609841827768015,569.0,0.9914368169083023,
pamap2_105_complete,3,hmc_in,complete,1,105,complete,gapped,marginalise,0.44107929515418504,5448,0.2897897897897898,666.0,0.4621497281472187,4782.0,0.061855670103092786,97.0,0.3286467486818981,569.0,0.9178408350156255,0.033553417000803165
pamap2_105_complete,3,hmc_in,complete,1,105,complete,gapped,plugin,0.44052863436123346,5448,0.2882882882882883,666.0,0.4617314930991217,4782.0,0.061855670103092786,97.0,0.3268892794376098,569.0,0.9936341645790191,
pamap2_105_complete,3,hmc_in,complete,2,105,complete,complete,complete,0.43740822320117473,5448,,,,,,,,,,
pamap2_105_complete,3,hmc_in,complete,2,105,complete,gapped,linear,0.4511747430249633,5448,0.35735735735735735,666.0,0.4642409033877039,4782.0,0.07216494845360824,97.0,0.40597539543058,569.0,0.980975717656369,
pamap2_105_complete,3,hmc_in,complete,2,105,complete,gapped,locf,0.44805433186490456,5448,0.3333333333333333,666.0,0.4640317858636554,4782.0,0.08247422680412371,97.0,0.37609841827768015,569.0,0.9915771513625042,
pamap2_105_complete,3,hmc_in,complete,2,105,complete,gapped,marginalise,0.4423641703377386,5448,0.2897897897897898,666.0,0.46361355081555833,4782.0,0.061855670103092786,97.0,0.3286467486818981,569.0,0.9174891774957065,0.034166790999734076
pamap2_105_complete,3,hmc_in,complete,2,105,complete,gapped,plugin,0.44162995594713655,5448,0.2882882882882883,666.0,0.4629861982434128,4782.0,0.061855670103092786,97.0,0.3268892794376098,569.0,0.9936420090536289,
pamap2_105_complete,3,pmc_pair,complete,0,105,complete,complete,complete,0.4829295154185022,5448,,,,,,,,,,
pamap2_105_complete,3,pmc_pair,complete,0,105,complete,gapped,linear,0.47999265785609396,5448,0.46396396396396394,666.0,0.4822250104558762,4782.0,0.15463917525773196,97.0,0.5166959578207382,569.0,0.7704057621526585,
pamap2_105_complete,3,pmc_pair,complete,0,105,complete,gapped,locf,0.486417033773862,5448,0.515015015015015,666.0,0.48243412797992474,4782.0,0.20618556701030927,97.0,0.5676625659050967,569.0,0.7866164436370797,
pamap2_105_complete,3,pmc_pair,complete,0,105,complete,gapped,marginalise,0.4665932452276065,5448,0.37537537537537535,666.0,0.479297365119197,4782.0,0.17525773195876287,97.0,0.4094903339191564,569.0,0.8496487916482993,0.08979904199804878
pamap2_105_complete,3,pmc_pair,complete,0,105,complete,gapped,plugin,0.47815712187958886,5448,0.4519519519519519,666.0,0.48180677540777916,4782.0,0.31958762886597936,97.0,0.47451669595782076,569.0,0.8581538960903378,
pamap2_105_complete,3,pmc_pair,complete,1,105,complete,complete,complete,0.3311306901615272,5448,,,,,,,,,,
pamap2_105_complete,3,pmc_pair,complete,1,105,complete,gapped,linear,0.3487518355359765,5448,0.4219219219219219,666.0,0.33856127143454623,4782.0,0.061855670103092786,97.0,0.4833040421792619,569.0,0.9383065395820517,
pamap2_105_complete,3,pmc_pair,complete,1,105,complete,gapped,locf,0.35058737151248165,5448,0.43543543543543545,666.0,0.33877038895859474,4782.0,0.05154639175257732,97.0,0.5008787346221442,569.0,0.9535031317107324,
pamap2_105_complete,3,pmc_pair,complete,1,105,complete,gapped,marginalise,0.3305800293685756,5448,0.3033033033033033,666.0,0.3343789209535759,4782.0,0.061855670103092786,97.0,0.3444639718804921,569.0,0.7833856139207798,0.08728049999990617
pamap2_105_complete,3,pmc_pair,complete,1,105,complete,gapped,plugin,0.3388399412628488,5448,0.3633633633633634,666.0,0.3354245085738185,4782.0,0.061855670103092786,97.0,0.4147627416520211,569.0,0.9169750777278346,
pamap2_105_complete,3,pmc_pair,complete,2,105,complete,complete,complete,0.434287812041116,5448,,,,,,,,,,
pamap2_105_complete,3,pmc_pair,complete,2,105,complete,gapped,linear,0.4298825256975037,5448,0.3858858858858859,666.0,0.4360100376411543,4782.0,0.07216494845360824,97.0,0.43936731107205623,569.0,0.8313103618125823,
pamap2_105_complete,3,pmc_pair,complete,2,105,complete,gapped,locf,0.4359397944199706,5448,0.4294294294294294,666.0,0.4368465077373484,4782.0,0.1134020618556701,97.0,0.4833040421792619,569.0,0.8442535142500847,
pamap2_105_complete,3,pmc_pair,complete,2,105,complete,gapped,marginalise,0.421071953010279,5448,0.3213213213213213,666.0,0.4349644500209118,4782.0,0.15463917525773196,97.0,0.34973637961335674,569.0,0.7198312630477905,0.08854562499982421
pamap2_105_complete,3,pmc_pair,complete,2,105,complete,gapped,plugin,0.4254772393538913,5448,0.33783783783783783,666.0,0.43768297783354243,4782.0,0.17525773195876287,97.0,0.3655536028119508,569.0,0.8848452385397051,
pamap2_105_complete,3,pmc_state,complete,0,105,complete,complete,complete,0.5436857562408223,5448,,,,,,,,,,
pamap2_105_complete,3,pmc_state,complete,0,105,complete,gapped,linear,0.5330396475770925,5448,0.2912912912912913,666.0,0.5667084901714764,4782.0,0.07216494845360824,97.0,0.3286467486818981,569.0,0.9509466865378028,
pamap2_105_complete,3,pmc_state,complete,0,105,complete,gapped,locf,0.5447870778267254,5448,0.3138138138138138,666.0,0.5769552488498536,4782.0,0.07216494845360824,97.0,0.35500878734622143,569.0,0.9387665831682471,
pamap2_105_complete,3,pmc_state,complete,0,105,complete,gapped,marginalise,0.5416666666666666,5448,0.5900900900900901,666.0,0.534922626516102,4782.0,0.9587628865979382,97.0,0.5272407732864675,569.0,0.9327276352969489,0.07281275000059395
pamap2_105_complete,3,pmc_state,complete,0,105,complete,gapped,plugin,0.5381791483113069,5448,0.3408408408408408,666.0,0.5656629025512337,4782.0,0.07216494845360824,97.0,0.3866432337434095,569.0,0.9698574311787201,
pamap2_105_complete,3,pmc_state,complete,1,105,complete,complete,complete,0.38472834067547723,5448,,,,,,,,,,
pamap2_105_complete,3,pmc_state,complete,1,105,complete,gapped,linear,0.3986784140969163,5448,0.4099099099099099,666.0,0.3971141781681305,4782.0,0.08247422680412371,97.0,0.46572934973637964,569.0,0.994743352931817,
pamap2_105_complete,3,pmc_state,complete,1,105,complete,gapped,locf,0.3995961820851689,5448,0.4174174174174174,666.0,0.3971141781681305,4782.0,0.08247422680412371,97.0,0.47451669595782076,569.0,0.9935202764283132,
pamap2_105_complete,3,pmc_state,complete,1,105,complete,gapped,marginalise,0.3838105726872247,5448,0.3138138138138138,666.0,0.39355918025930575,4782.0,0.07216494845360824,97.0,0.35500878734622143,569.0,0.9763627365604408,0.07345079199876636
pamap2_105_complete,3,pmc_state,complete,1,105,complete,gapped,plugin,0.38472834067547723,5448,0.3213213213213213,666.0,0.39355918025930575,4782.0,0.07216494845360824,97.0,0.36379613356766255,569.0,0.9981816032034619,
pamap2_105_complete,3,pmc_state,complete,2,105,complete,complete,complete,0.5530469897209985,5448,,,,,,,,,,
pamap2_105_complete,3,pmc_state,complete,2,105,complete,gapped,linear,0.5357929515418502,5448,0.3333333333333333,666.0,0.5639899623588457,4782.0,0.07216494845360824,97.0,0.37785588752196836,569.0,0.9530313438363985,
pamap2_105_complete,3,pmc_state,complete,2,105,complete,gapped,locf,0.5580029368575624,5448,0.3963963963963964,666.0,0.5805102467586783,4782.0,0.07216494845360824,97.0,0.45166959578207383,569.0,0.9447212573577283,
pamap2_105_complete,3,pmc_state,complete,2,105,complete,gapped,marginalise,0.5469897209985316,5448,0.5900900900900901,666.0,0.540987034713509,4782.0,0.9587628865979382,97.0,0.5272407732864675,569.0,0.9357771665235567,0.07902549999926123
