series,subject,K,model,strategy,start,fit_on,applied_to,method,err_all,n_all,ll_complete,copulas,mean_sorted,n_warnings,err_missing,n_missing,err_observed,n_observed,err_real,n_real,err_mcar,n_mcar,conf_missing,time_s
pamap2_105_oracle,105,3,pmc_pair,supervised,0,labels,gapped,plugin,0.14041850220264318,5448,,00:Clayton(0.686);01:Gauss(0.300);02:Gauss(0.300);10:Gauss(0.300);11:GH(0.623);12:Gauss(0.300);20:Gauss(0.300);21:Gauss(0.300);22:Clayton(0.258),-1.1718|0.7183|2.0177,0,0.12312312312312312,666.0,0.14282726892513592,4782.0,0.030927835051546393,97.0,0.13884007029876977,569.0,0.9733001090505314,
pamap2_105_oracle,105,3,pmc_state,supervised,0,labels,complete,complete,0.16905286343612336,5448,-4979.928707403402,00:Clayton(0.686);01:Gauss(0.300);02:Gauss(0.300);10:Gauss(0.300);11:GH(0.627);12:Gauss(0.300);20:Gauss(0.300);21:Gauss(0.300);22:Clayton(0.270),-1.1722|0.7111|2.0103,0,,,,,,,,,,
pamap2_105_oracle,105,3,pmc_state,supervised,0,labels,gapped,linear,0.22283406754772395,5448,,00:Clayton(0.686);01:Gauss(0.300);02:Gauss(0.300);10:Gauss(0.300);11:GH(0.627);12:Gauss(0.300);20:Gauss(0.300);21:Gauss(0.300);22:Clayton(0.270),-1.1722|0.7111|2.0103,0,0.3948948948948949,666.0,0.198870765370138,4782.0,0.05154639175257732,97.0,0.45342706502636204,569.0,0.9861549628196912,
pamap2_105_oracle,105,3,pmc_state,supervised,0,labels,gapped,locf,0.23237885462555066,5448,,00:Clayton(0.686);01:Gauss(0.300);02:Gauss(0.300);10:Gauss(0.300);11:GH(0.627);12:Gauss(0.300);20:Gauss(0.300);21:Gauss(0.300);22:Clayton(0.270),-1.1722|0.7111|2.0103,0,0.44144144144144143,666.0,0.20326223337515684,4782.0,0.05154639175257732,97.0,0.507908611599297,569.0,0.9916230970368665,
pamap2_105_oracle,105,3,pmc_state,supervised,0,labels,gapped,marginalise,0.14941262848751835,5448,,00:Clayton(0.686);01:Gauss(0.300);02:Gauss(0.300);10:Gauss(0.300);11:GH(0.627);12:Gauss(0.300);20:Gauss(0.300);21:Gauss(0.300);22:Clayton(0.270),-1.1722|0.7111|2.0103,0,0.15165165165165165,666.0,0.14910079464659137,4782.0,0.030927835051546393,97.0,0.17223198594024605,569.0,0.9623634663665938,0.07843629199851421
pamap2_105_oracle,105,3,pmc_state,supervised,0,labels,gapped,plugin,0.18208516886930984,5448,,00:Clayton(0.686);01:Gauss(0.300);02:Gauss(0.300);10:Gauss(0.300);11:GH(0.627);12:Gauss(0.300);20:Gauss(0.300);21:Gauss(0.300);22:Clayton(0.270),-1.1722|0.7111|2.0103,0,0.2882882882882883,666.0,0.1672940192388122,4782.0,0.030927835051546393,97.0,0.3321616871704745,569.0,0.95437043387191,
pamap2_108_oracle,108,2,hmc_in,supervised,0,labels,complete,complete,0.10612712349685055,5239,-11601.825507156072,,-1.4554|1.1314,0,,,,,,,,,,
pamap2_108_oracle,108,2,hmc_in,supervised,0,labels,gapped,linear,0.11528917732391677,5239,,,-1.4554|1.1314,0,0.1865546218487395,595.0,0.10615848406546081,4644.0,0.03333333333333333,30.0,0.19469026548672566,565.0,0.9842419305600395,
pamap2_108_oracle,108,2,hmc_in,supervised,0,labels,gapped,locf,0.09772857415537316,5239,,,-1.4554|1.1314,0,0.05546218487394958,595.0,0.10314384151593455,4644.0,0.03333333333333333,30.0,0.05663716814159292,565.0,0.9952345532085827,
pamap2_108_oracle,108,2,hmc_in,supervised,0,labels,gapped,marginalise,0.10899026531780874,5239,,,-1.4554|1.1314,0,0.13109243697478992,595.0,0.10615848406546081,4644.0,0.03333333333333333,30.0,0.13628318584070798,565.0,0.9344479372510097,0.036515375002636574
