run,seed,i,j,true_name,selected,hit,tau_hat
46,3046,0,0,Student,Student,1,0.2249
46,3046,0,1,CubSec,GH,0,0.1676
46,3046,1,0,CubSec,GH,0,0.1054
46,3046,1,1,Clayton,Clayton,1,0.1443
47,3047,0,0,Student,Student,1,0.2591
47,3047,0,1,CubSec,GH,0,0.0731
47,3047,1,0,CubSec,CubSec,1,0.1063
47,3047,1,1,Clayton,Student,0,0.2100
48,3048,0,0,Student,Student,1,0.2544
48,3048,0,1,CubSec,Clayton,0,0.1216
48,3048,1,0,CubSec,GH,0,0.1148
48,3048,1,1,Clayton,Clayton,1,0.1442
49,3049,0,0,Student,Student,1,0.2600
49,3049,0,1,CubSec,GH,0,0.1076
49,3049,1,0,CubSec,GH,0,0.1444
49,3049,1,1,Clayton,Clayton,1,0.1539
50,3050,0,0,Student,Student,1,0.2235
50,3050,0,1,CubSec,GH,0,0.0707
50,3050,1,0,CubSec,CubSec,1,0.0916
50,3050,1,1,Clayton,Clayton,1,0.1432
51,3051,0,0,Student,Student,1,0.2354
51,3051,0,1,CubSec,GH,0,0.0994
51,3051,1,0,CubSec,GH,0,0.1120
51,3051,1,1,Clayton,Clayton,1,0.2158
52,3052,0,0,Student,Student,1,0.2378
52,3052,0,1,CubSec,GH,0,0.0734
52,3052,1,0,CubSec,GH,0,0.1523
52,3052,1,1,Clayton,Clayton,1,0.1784
53,3053,0,0,Student,Student,1,0.2434
53,3053,0,1,CubSec,Clayton,0,0.1376
53,3053,1,0,CubSec,GH,0,0.0769
53,3053,1,1,Clayton,Clayton,1,0.1505
54,3054,0,0,Student,Student,1,0.2383
54,3054,0,1,CubSec,CubSec,1,0.1113
54,3054,1,0,CubSec,GH,0,0.1178
54,3054,1,1,Clayton,Clayton,1,0.1502
55,3055,0,0,Student,Student,1,0.2076
55,3055,0,1,CubSec,CubSec,1,0.1578
55,3055,1,0,CubSec,GH,0,0.0733
55,3055,1,1,Clayton,Clayton,1,0.1863
56,3056,0,0,Student,Student,1,0.2394
56,3056,0,1,CubSec,GH,0,0.1526
56,3056,1,0,CubSec,GH,0,0.1472
56,3056,1,1,Clayton,Clayton,1,0.1816
57,3057,0,0,Student,Student,1,0.2540
