run,seed,i,j,true_name,selected,hit,tau_hat
49,3049,0,1,CubSec,Student,0,0.1060
49,3049,1,0,CubSec,GH,0,0.2538
49,3049,1,1,Clayton,Clayton,1,0.1941
50,3050,0,0,Student,Student,1,0.2288
50,3050,0,1,CubSec,Student,0,0.0592
50,3050,1,0,CubSec,Student,0,0.1138
50,3050,1,1,Clayton,Clayton,1,0.1732
51,3051,0,0,Student,Student,1,0.2300
51,3051,0,1,CubSec,GH,0,0.2095
51,3051,1,0,CubSec,Student,0,0.1576
51,3051,1,1,Clayton,Clayton,1,0.2269
52,3052,0,0,Student,Student,1,0.2373
52,3052,0,1,CubSec,Student,0,0.1946
52,3052,1,0,CubSec,Student,0,0.2153
52,3052,1,1,Clayton,Clayton,1,0.2000
53,3053,0,0,Student,Student,1,0.2447
53,3053,0,1,CubSec,Clayton,0,0.0319
53,3053,1,0,CubSec,Clayton,0,0.0695
53,3053,1,1,Clayton,Clayton,1,0.2198
54,3054,0,0,Student,Student,1,0.2352
54,3054,0,1,CubSec,CubSec,1,0.1047
54,3054,1,0,CubSec,Student,0,0.1450
54,3054,1,1,Clayton,Clayton,1,0.2112
55,3055,0,0,Student,Student,1,0.2233
55,3055,0,1,CubSec,Clayton,0,0.0933
55,3055,1,0,CubSec,GH,0,0.1111
55,3055,1,1,Clayton,Clayton,1,0.1506
56,3056,0,0,Student,Student,1,0.2451
56,3056,0,1,CubSec,Student,0,0.1710
56,3056,1,0,CubSec,GH,0,0.1947
56,3056,1,1,Clayton,Clayton,1,0.1970
57,3057,0,0,Student,Student,1,0.2682
57,3057,0,1,CubSec,Student,0,0.3311
57,3057,1,0,CubSec,Student,0,0.2839
57,3057,1,1,Clayton,Clayton,1,0.1574
58,3058,0,0,Student,Student,1,0.2490
58,3058,0,1,CubSec,Student,0,0.2646
58,3058,1,0,CubSec,Student,0,0.1952
58,3058,1,1,Clayton,Clayton,1,0.2023
59,3059,0,0,Student,Student,1,0.2221
59,3059,0,1,CubSec,Student,0,0.1382
59,3059,1,0,CubSec,GH,0,0.1302
59,3059,1,1,Clayton,Clayton,1,0.1882
60,3060,0,0,Student,Student,1,0.2247
60,3060,0,1,CubSec,GH,0,0.0001
60,3060,1,0,CubSec,Student,0,0.2762
60,3060,1,1,Clayton,Clayton,1,0.1989
61,3061,0,0,Student,Student,1,0.2302
61,3061,0,1,CubSec,GH,0,0.2165
61,3061,1,0,CubSec,Clayton,0,0.0602
61,3061,1,1,Clayton,Clayton,1,0.1955
62,3062,0,0,Student,Student,1,0.2163
62,3062,0,1,CubSec,Clayton,0,0.1255
62,3062,1,0,CubSec,CubSec,1,0.1650
62,3062,1,1,Clayton,Clayton,1,0.2261
63,3063,0,0,Student,Student,1,0.2339
63,3063,0,1,CubSec,Student,0,0.2082
63,3063,1,0,CubSec,GH,0,0.1269
63,3063,1,1,Clayton,Clayton,1,0.2221
64,3064,0,0,Student,Student,1,0.2023
64,3064,0,1,CubSec,Student,0,0.0494
