run,seed,i,j,true_name,selected,hit,tau_hat
61,3061,0,0,Student,GH,0,0.2423
61,3061,0,1,CubSec,GH,0,0.1393
61,3061,1,0,CubSec,CubSec,1,0.0026
61,3061,1,1,Clayton,CubSec,0,0.1610
62,3062,0,0,Student,GH,0,0.2508
62,3062,0,1,CubSec,Clayton,0,0.0060
62,3062,1,0,CubSec,CubSec,1,0.1006
62,3062,1,1,Clayton,Clayton,1,0.2243
63,3063,0,0,Student,GH,0,0.2536
63,3063,0,1,CubSec,GH,0,0.0893
63,3063,1,0,CubSec,GH,0,0.0172
63,3063,1,1,Clayton,Clayton,1,0.2234
64,3064,0,0,Student,GH,0,0.2366
64,3064,0,1,CubSec,GH,0,0.0001
64,3064,1,0,CubSec,CubSec,1,0.0000
64,3064,1,1,Clayton,GH,0,0.1629
65,3065,0,0,Student,GH,0,0.2404
65,3065,0,1,CubSec,GH,0,0.1151
65,3065,1,0,CubSec,GH,0,0.0001
65,3065,1,1,Clayton,Clayton,1,0.1510
66,3066,0,0,Student,CubSec,0,0.1650
66,3066,0,1,CubSec,CubSec,1,0.0000
66,3066,1,0,CubSec,GH,0,0.1449
66,3066,1,1,Clayton,Clayton,1,0.2089
67,3067,0,0,Student,GH,0,0.2809
67,3067,0,1,CubSec,GH,0,0.0881
67,3067,1,0,CubSec,GH,0,0.1150
67,3067,1,1,Clayton,Clayton,1,0.1991
68,3068,0,0,Student,GH,0,0.2940
68,3068,0,1,CubSec,CubSec,1,0.0000
68,3068,1,0,CubSec,CubSec,1,0.0000
68,3068,1,1,Clayton,GH,0,0.1261
69,3069,0,0,Student,GH,0,0.2386
69,3069,0,1,CubSec,CubSec,1,0.0084
69,3069,1,0,CubSec,CubSec,1,0.0000
69,3069,1,1,Clayton,Clayton,1,0.1938
70,3070,0,0,Student,GH,0,0.2118
70,3070,0,1,CubSec,CubSec,1,0.0224
70,3070,1,0,CubSec,CubSec,1,0.0000
70,3070,1,1,Clayton,Clayton,1,0.2037
71,3071,0,0,Student,GH,0,0.2880
71,3071,0,1,CubSec,Clayton,0,0.0001
71,3071,1,0,CubSec,GH,0,0.0014
71,3071,1,1,Clayton,GH,0,0.1362
72,3072,0,0,Student,GH,0,0.2275
72,3072,0,1,CubSec,CubSec,1,0.0000
72,3072,1,0,CubSec,GH,0,0.0754
72,3072,1,1,Clayton,Clayton,1,0.2008
73,3073,0,0,Student,GH,0,0.2705
73,3073,0,1,CubSec,CubSec,1,0.0000
73,3073,1,0,CubSec,CubSec,1,0.0000
73,3073,1,1,Clayton,Clayton,1,0.1907
74,3074,0,0,Student,GH,0,0.2235
74,3074,0,1,CubSec,GH,0,0.2399
74,3074,1,0,CubSec,GH,0,0.0374
74,3074,1,1,Clayton,GH,0,0.0842
75,3075,0,0,Student,GH,0,0.3093
75,3075,0,1,CubSec,CubSec,1,0.0000
75,3075,1,0,CubSec,GH,0,0.0441
75,3075,1,1,Clayton,GH,0,0.1615
76,3076,0,0,Student,GH,0,0.2447
76,3076,0,1,CubSec,GH,0,0.1337
76,3076,1,0,CubSec,GH,0,0.0265
76,3076,1,1,Clayton,Clayton,1,0.1944
77,3077,0,0,Student,Clayton,0,0.2244
77,3077,0,1,CubSec,CubSec,1,0.0000
77,3077,1,0,CubSec,CubSec,1,0.0000
