run,seed,i,j,true_name,selected,hit,tau_hat,start
7,3007,1,1,Clayton,Clayton,1,0.7270,sweep:Gauss/Clayton
8,3008,0,0,Gauss,Gauss,1,0.7126,sweep:Gauss/Clayton
8,3008,0,1,GH,Gauss,0,0.3729,sweep:Gauss/Clayton
8,3008,1,0,GH,Gauss,0,0.4097,sweep:Gauss/Clayton
8,3008,1,1,Clayton,Clayton,1,0.6910,sweep:Gauss/Clayton
9,3009,0,0,Gauss,Gauss,1,0.6926,sweep:Gauss/Clayton
9,3009,0,1,GH,GH,1,0.4183,sweep:Gauss/Clayton
9,3009,1,0,GH,GH,1,0.3836,sweep:Gauss/Clayton
9,3009,1,1,Clayton,Clayton,1,0.6948,sweep:Gauss/Clayton
10,3010,0,0,Gauss,Gauss,1,0.7016,sweep:Gauss/Clayton
10,3010,0,1,GH,Gauss,0,0.4422,sweep:Gauss/Clayton
10,3010,1,0,GH,Gauss,0,0.3717,sweep:Gauss/Clayton
10,3010,1,1,Clayton,Clayton,1,0.6988,sweep:Gauss/Clayton
11,3011,0,0,Gauss,Gauss,1,0.6958,sweep:Gauss/Clayton
11,3011,0,1,GH,Gauss,0,0.4151,sweep:Gauss/Clayton
11,3011,1,0,GH,GH,1,0.4211,sweep:Gauss/Clayton
11,3011,1,1,Clayton,Clayton,1,0.6967,sweep:Gauss/Clayton
12,3012,0,0,Gauss,Gauss,1,0.6995,sweep:Gauss/Clayton
12,3012,0,1,GH,GH,1,0.3714,sweep:Gauss/Clayton
12,3012,1,0,GH,GH,1,0.4366,sweep:Gauss/Clayton
12,3012,1,1,Clayton,Clayton,1,0.6985,sweep:Gauss/Clayton
13,3013,0,0,Gauss,Gauss,1,0.7041,sweep:Gauss/Clayton
13,3013,0,1,GH,GH,1,0.4109,sweep:Gauss/Clayton
13,3013,1,0,GH,GH,1,0.4330,sweep:Gauss/Clayton
13,3013,1,1,Clayton,Clayton,1,0.6887,sweep:Gauss/Clayton
14,3014,0,0,Gauss,Gauss,1,0.6968,sweep:Gauss/Clayton
14,3014,0,1,GH,GH,1,0.4146,sweep:Gauss/Clayton
14,3014,1,0,GH,GH,1,0.3322,sweep:Gauss/Clayton
14,3014,1,1,Clayton,Clayton,1,0.6930,sweep:Gauss/Clayton
15,3015,0,0,Gauss,Gauss,1,0.6999,sweep:Gauss/Clayton
15,3015,0,1,GH,GH,1,0.3450,sweep:Gauss/Clayton
15,3015,1,0,GH,GH,1,0.4059,sweep:Gauss/Clayton
15,3015,1,1,Clayton,Clayton,1,0.6841,sweep:Gauss/Clayton
16,3016,0,0,Gauss,Gauss,1,0.6992,sweep:Gauss/Clayton
16,3016,0,1,GH,Gauss,0,0.3569,sweep:Gauss/Clayton
16,3016,1,0,GH,Gauss,0,0.3977,sweep:Gauss/Clayton
16,3016,1,1,Clayton,Clayton,1,0.6938,sweep:Gauss/Clayton
17,3017,0,0,Gauss,Gauss,1,0.7022,sweep:Gauss/Clayton
17,3017,0,1,GH,GH,1,0.4189,sweep:Gauss/Clayton
17,3017,1,0,GH,Gauss,0,0.4905,sweep:Gauss/Clayton
17,3017,1,1,Clayton,Clayton,1,0.6811,sweep:Gauss/Clayton
18,3018,0,0,Gauss,Gauss,1,0.6724,sweep:Gauss/Clayton
18,3018,0,1,GH,GH,1,0.3665,sweep:Gauss/Clayton
18,3018,1,0,GH,Gauss,0,0.3336,sweep:Gauss/Clayton
18,3018,1,1,Clayton,Clayton,1,0.6876,sweep:Gauss/Clayton
19,3019,0,0,Gauss,Gauss,1,0.7031,sweep:Gauss/Clayton
19,3019,0,1,GH,Gauss,0,0.3783,sweep:Gauss/Clayton
19,3019,1,0,GH,Gauss,0,0.3746,sweep:Gauss/Clayton
19,3019,1,1,Clayton,Clayton,1,0.7115,sweep:Gauss/Clayton
20,3020,0,0,Gauss,Gauss,1,0.6879,sweep:Gauss/Clayton
20,3020,0,1,GH,Gauss,0,0.3619,sweep:Gauss/Clayton
20,3020,1,0,GH,Gauss,0,0.3913,sweep:Gauss/Clayton
20,3020,1,1,Clayton,Clayton,1,0.6872,sweep:Gauss/Clayton
21,3021,0,0,Gauss,Gauss,1,0.6975,sweep:Gauss/Clayton
21,3021,0,1,GH,GH,1,0.4048,sweep:Gauss/Clayton
21,3021,1,0,GH,GH,1,0.3426,sweep:Gauss/Clayton
21,3021,1,1,Clayton,Clayton,1,0.6939,sweep:Gauss/Clayton
22,3022,0,0,Gauss,Gauss,1,0.6932,sweep:Gauss/Clayton
22,3022,0,1,GH,Gauss,0,0.4179,sweep:Gauss/Clayton
22,3022,1,0,GH,GH,1,0.3671,sweep:Gauss/Clayton
22,3022,1,1,Clayton,Clayton,1,0.6734,sweep:Gauss/Clayton
23,3023,0,0,Gauss,Gauss,1,0.7082,sweep:Gauss/Clayton
23,3023,0,1,GH,GH,1,0.2825,sweep:Gauss/Clayton
23,3023,1,0,GH,Gauss,0,0.4373,sweep:Gauss/Clayton
23,3023,1,1,Clayton,Clayton,1,0.6997,sweep:Gauss/Clayton
24,3024,0,0,Gauss,Gauss,1,0.7104,sweep:Gauss/Clayton
24,3024,0,1,GH,Gauss,0,0.4326,sweep:Gauss/Clayton
24,3024,1,0,GH,Gauss,0,0.4429,sweep:Gauss/Clayton
24,3024,1,1,Clayton,Clayton,1,0.6945,sweep:Gauss/Clayton
25,3025,0,0,Gauss,Gauss,1,0.6812,sweep:Gauss/Clayton
25,3025,0,1,GH,GH,1,0.3155,sweep:Gauss/Clayton
25,3025,1,0,GH,Gauss,0,0.4567,sweep:Gauss/Clayton
25,3025,1,1,Clayton,Clayton,1,0.6554,sweep:Gauss/Clayton
26,3026,0,0,Gauss,Gauss,1,0.7075,sweep:Gauss/Clayton
26,3026,0,1,GH,GH,1,0.3732,sweep:Gauss/Clayton
26,3026,1,0,GH,Gauss,0,0.4361,sweep:Gauss/Clayton
26,3026,1,1,Clayton,Clayton,1,0.7062,sweep:Gauss/Clayton
27,3027,0,0,Gauss,Gauss,1,0.6693,sweep:Gauss/Clayton
27,3027,0,1,GH,GH,1,0.3967,sweep:Gauss/Clayton
27,3027,1,0,GH,GH,1,0.3351,sweep:Gauss/Clayton
27,3027,1,1,Clayton,Clayton,1,0.6837,sweep:Gauss/Clayton
28,3028,0,0,Gauss,Gauss,1,0.7013,sweep:Gauss/Clayton
28,3028,0,1,GH,GH,1,0.3608,sweep:Gauss/Clayton
28,3028,1,0,GH,GH,1,0.3013,sweep:Gauss/Clayton
28,3028,1,1,Clayton,Clayton,1,0.6807,sweep:Gauss/Clayton
29,3029,0,0,Gauss,Gauss,1,0.6833,sweep:Gauss/Clayton
29,3029,0,1,GH,GH,1,0.4104,sweep:Gauss/Clayton
29,3029,1,0,GH,Gauss,0,0.3467,sweep:Gauss/Clayton
29,3029,1,1,Clayton,Clayton,1,0.7120,sweep:Gauss/Clayton
