model,k,rate,rep,N,n_spikes,method,detect,false_rate,nbr_false,n_masked,err_clean,fits,converged,seconds,mu0,mu1,sd0,sd1,A00,A11,tau00,tau11,prescreen_detect,prescreen_false
pmc_gauss_k2,8,0.01,5,2000,20,raw,0.0,0.0,0,0,0.49797979797979797,1,True,0.2163412080008129,-0.038809769770076795,1.2464952044462612,1.361596247549007,3.7599723755474583,0.9389552685669945,0.5182516301263005,0.699247024182358,0.8904091011698141,,
pmc_gauss_k2,8,0.01,5,2000,20,oracle,1.0,0.0,0,20,0.11464646464646466,1,True,0.19903195799997775,-0.9813459197165054,0.9348524274982944,1.0622487137717236,1.0460005724296482,0.9201593061847901,0.9224494318141211,0.630904954069256,0.5895981429312273,,
pmc_gauss_k2,8,0.01,5,2000,20,fm,1.0,0.00202020202020202,0,24,0.13030303030303025,4,True,1.377282292000018,-0.9565829695870484,0.962553462316869,1.0508618139540744,1.0284076465164644,0.92454148529095,0.9230588824300133,0.6280430225920962,0.5814765772094427,,
pmc_gauss_k2,8,0.01,5,2000,20,fm_hampel,1.0,0.00202020202020202,0,24,0.13030303030303025,3,True,1.0123329170000943,-0.9565829695870484,0.962553462316869,1.0508618139540744,1.0284076465164644,0.92454148529095,0.9230588824300133,0.6280430225920962,0.5814765772094427,1.0,0.00808080808080808
pmc_gauss_k2,8,0.01,5,2000,20,fm_warm,1.0,0.0015151515151515152,0,23,0.1358585858585859,3,True,2.381381749999491,-0.7838455134609882,1.0292355610544177,1.1447220411787105,1.0269093033007082,0.9273509070790205,0.9028976843219274,0.6615913145290159,0.5884590494806073,,
pmc_gauss_k2,8,0.01,5,2000,20,dpd,0.0,0.0,0,0,nan,0,True,0.05157308299931174,-0.038809769770076795,1.2464952044462612,1.361596247549007,3.7599723755474583,0.9389552685669945,0.5182516301263005,0.7009976938889066,0.8905591861526142,,
pmc_gauss_k2,4,0.05,5,2000,100,true_seq,0.9,0.0015789473684210526,0,93,0.12263157894736842,0,True,0.270906791998641,,,,,,,,,,
pmc_gauss_k2,4,0.05,5,2000,100,true_nonseq,0.9,0.0015789473684210526,0,93,nan,0,True,0.09421154100164131,,,,,,,,,,
pmc_gauss_k2,4,0.05,5,2000,100,true_raw,0.0,0.0,0,0,0.25526315789473686,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,4,0.05,5,2000,100,clean,0.0,0.0,0,0,0.11789473684210527,1,True,0.12046758300130023,-0.9800657887108697,0.9386169230748308,1.0625735099816869,1.0407633182369218,0.9207225439528733,0.9227934406750382,0.6304666210813846,0.5892810333797315,,
pmc_gauss_k2,4,0.05,5,2000,100,raw,0.0,0.0,0,0,0.4821052631578947,1,True,0.2311935000016092,-0.03232416318059648,2.897887330333211,1.3970567369697762,2.990277788835801,0.8877554215201079,0.04763952672702804,0.7138504026356535,0.10155893029071336,,
pmc_gauss_k2,4,0.05,5,2000,100,oracle,1.0,0.0,0,100,0.1205263157894737,1,True,0.2230954999995447,-0.9767286271659731,0.9299930991190575,1.0529862311717675,1.0437002149092593,0.9175331047034947,0.9212741071278194,0.630146792301899,0.6030427502595922,,
pmc_gauss_k2,4,0.05,5,2000,100,fm,0.0,0.0,0,0,0.4821052631578947,1,True,0.32203683300031116,-0.03232416318059648,2.897887330333211,1.3970567369697762,2.990277788835801,0.8877554215201079,0.04763952672702804,0.7138504026356535,0.10155893029071336,,
pmc_gauss_k2,4,0.05,5,2000,100,fm_hampel,0.01,0.0,0,1,0.48631578947368426,3,True,2.082456791998993,-0.029987749477688917,2.8065269236029913,1.4012623406379345,2.958520784276225,0.885300150311204,0.035374124302411394,0.715321524956472,0.8530554600628966,0.66,0.006842105263157895
pmc_gauss_k2,4,0.05,5,2000,100,fm_warm,0.0,0.0,0,0,0.4821052631578947,1,True,0.32648074999997334,-0.03232416318059648,2.897887330333211,1.3970567369697762,2.990277788835801,0.8877554215201079,0.04763952672702804,0.7138504026356535,0.10155893029071336,,
pmc_gauss_k2,4,0.05,5,2000,100,dpd,0.0,0.0,0,0,nan,0,True,0.0506630830004724,-0.03232416318059648,2.897887330333211,1.3970567369697762,2.990277788835801,0.8877554215201079,0.04763952672702804,0.7139323911644662,0.06144777999418931,,
pmc_gauss_k2,6,0.05,5,2000,100,true_seq,1.0,0.002105263157894737,0,104,0.11631578947368426,0,True,0.28782454099928145,,,,,,,,,,
pmc_gauss_k2,6,0.05,5,2000,100,true_nonseq,1.0,0.002105263157894737,0,104,nan,0,True,0.09794741599944246,,,,,,,,,,
pmc_gauss_k2,6,0.05,5,2000,100,true_raw,0.0,0.0,0,0,0.25263157894736843,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,6,0.05,5,2000,100,clean,0.0,0.0,0,0,0.11315789473684212,1,True,0.124541125000178,-0.9800657887108697,0.9386169230748308,1.0625735099816869,1.0407633182369218,0.9207225439528733,0.9227934406750382,0.6304666210813846,0.5892810333797315,,
pmc_gauss_k2,6,0.05,5,2000,100,raw,0.0,0.0,0,0,0.49315789473684213,1,True,0.2367399579998164,-0.033555891710008126,4.727261882597942,1.4043011871439088,4.464600066405182,0.8985753566264488,0.03451964137018063,0.7073753104805908,0.9026586132736875,,
pmc_gauss_k2,6,0.05,5,2000,100,oracle,1.0,0.0,0,100,0.11526315789473685,1,True,0.2290673749994312,-0.9925075578139245,0.938079090916389,1.067498336649965,1.0322364166124973,0.9188734266004394,0.9208496277830044,0.6323536298160274,0.5942796632027715,,
pmc_gauss_k2,6,0.05,5,2000,100,fm,0.0,0.0,0,0,0.49315789473684213,1,True,0.33143808400018315,-0.033555891710008126,4.727261882597942,1.4043011871439088,4.464600066405182,0.8985753566264488,0.03451964137018063,0.7073753104805908,0.9026586132736875,,
pmc_gauss_k2,6,0.05,5,2000,100,fm_hampel,1.0,0.0015789473684210526,0,103,0.128421052631579,3,True,2.4968448750005336,-0.9691133630670641,0.9646857431755087,1.0582488509129164,1.0138529918458368,0.922431134252041,0.9206455592894653,0.6301357404355566,0.58678456591836,0.86,0.00631578947368421
pmc_gauss_k2,6,0.05,5,2000,100,fm_warm,0.0,0.0,0,0,0.49315789473684213,1,True,0.3295072919991071,-0.033555891710008126,4.727261882597942,1.4043011871439088,4.464600066405182,0.8985753566264488,0.03451964137018063,0.7073753104805908,0.9026586132736875,,
pmc_gauss_k2,6,0.05,5,2000,100,dpd,0.0,0.0,0,0,nan,0,True,0.053584875000524335,-0.033555891710008126,4.727261882597942,1.4043011871439088,4.464600066405182,0.8985753566264488,0.03451964137018063,0.7101083407045833,0.8933365892819066,,
pmc_gauss_k2,8,0.05,5,2000,100,true_seq,1.0,0.002105263157894737,2,104,0.11368421052631583,0,True,0.2874961669986078,,,,,,,,,,
pmc_gauss_k2,8,0.05,5,2000,100,true_nonseq,1.0,0.0015789473684210526,0,103,nan,0,True,0.09793929199986451,,,,,,,,,,
pmc_gauss_k2,8,0.05,5,2000,100,true_raw,0.0,0.0,0,0,0.23947368421052628,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,8,0.05,5,2000,100,clean,0.0,0.0,0,0,0.11263157894736842,1,True,0.12540083400017465,-0.9800657887108697,0.9386169230748308,1.0625735099816869,1.0407633182369218,0.9207225439528733,0.9227934406750382,0.6304666210813846,0.5892810333797315,,
pmc_gauss_k2,8,0.05,5,2000,100,raw,0.0,0.0,0,0,0.49421052631578943,1,True,0.26121479099856515,-0.020954097777071218,6.575551537964129,1.405292402450135,5.740019602942337,0.9049974791857289,0.01894883664600564,0.6984827074452014,0.9102959984442579,,
pmc_gauss_k2,8,0.05,5,2000,100,oracle,1.0,0.0,0,100,0.11631578947368426,1,True,0.22104095900067477,-0.9734941810957338,0.9481000078741628,1.0651756671217096,1.0415895584478692,0.9188495628756339,0.9192893670721471,0.6337651474790345,0.59367981705585,,
pmc_gauss_k2,8,0.05,5,2000,100,fm,0.0,0.0,0,0,0.49421052631578943,1,True,0.3528102920008678,-0.020954097777071218,6.575551537964129,1.405292402450135,5.740019602942337,0.9049974791857289,0.01894883664600564,0.6984827074452014,0.9102959984442579,,
pmc_gauss_k2,8,0.05,5,2000,100,fm_hampel,1.0,0.002631578947368421,2,105,0.1289473684210526,4,True,3.4069299580005463,-0.9546702544984061,0.973053661848287,1.0489044355453039,1.0169398118292563,0.9233139129676282,0.9203770127914114,0.6305619683863919,0.5804331566203332,0.97,0.008421052631578947
pmc_gauss_k2,8,0.05,5,2000,100,fm_warm,0.0,0.0,0,0,0.49421052631578943,1,True,0.3630691670005035,-0.020954097777071218,6.575551537964129,1.405292402450135,5.740019602942337,0.9049974791857289,0.01894883664600564,0.6984827074452014,0.9102959984442579,,
pmc_gauss_k2,8,0.05,5,2000,100,dpd,0.0,0.0,0,0,nan,0,True,0.05405900000005204,-0.020954097777071218,6.575551537964129,1.405292402450135,5.740019602942337,0.9049974791857289,0.01894883664600564,0.7051420133084005,0.9051332953997333,,
pmc_gauss_k2,0,0.0,6,2000,0,true_seq,nan,0.0005,0,1,0.136,0,True,0.10387358299885818,,,,,,,,,,
pmc_gauss_k2,0,0.0,6,2000,0,true_nonseq,nan,0.0005,0,1,nan,0,True,0.09638012499999604,,,,,,,,,,
pmc_gauss_k2,0,0.0,6,2000,0,true_raw,nan,0.0,0,0,0.135,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,0,0.0,6,2000,0,clean,nan,0.0,0,0,0.136,1,True,0.10498383300000569,-0.9277779720652506,0.9982047950537403,0.9618137819136958,0.9599460552847089,0.9092041877241511,0.8963609025615215,0.5828353723266924,0.5885440084351586,,
pmc_gauss_k2,0,0.0,6,2000,0,raw,nan,0.0,0,0,0.136,1,True,0.10237624999899708,-0.9277779720652506,0.9982047950537403,0.9618137819136958,0.9599460552847089,0.9092041877241511,0.8963609025615215,0.5828353723266924,0.5885440084351586,,
pmc_gauss_k2,0,0.0,6,2000,0,oracle,nan,0.0,0,0,0.136,1,True,0.10031433400035894,-0.9277779720652506,0.9982047950537403,0.9618137819136958,0.9599460552847089,0.9092041877241511,0.8963609025615215,0.5828353723266924,0.5885440084351586,,
pmc_gauss_k2,0,0.0,6,2000,0,fm,nan,0.001,0,2,0.13449999999999995,2,True,0.46292895800070255,-0.9300130041311778,0.9940997020733926,0.9541887944989034,0.9588908727583445,0.9086402410754946,0.8965996601893051,0.5803808195223752,0.5897351891251065,,
pmc_gauss_k2,0,0.0,6,2000,0,fm_hampel,nan,0.001,0,2,0.13449999999999995,2,True,0.5195062500006316,-0.9300130041311778,0.9940997020733926,0.9541887944989034,0.9588908727583445,0.9086402410754946,0.8965996601893051,0.5803808195223752,0.5897351891251065,nan,0.009
pmc_gauss_k2,0,0.0,6,2000,0,fm_warm,nan,0.001,0,2,0.13649999999999995,2,True,0.3769030829989788,-0.9200330052969037,1.0132867250250643,0.9568739186011718,0.9479707018362025,0.9107531795887145,0.8959477484769914,0.5805551912164696,0.5862491942252037,,
pmc_gauss_k2,0,0.0,6,2000,0,dpd,nan,0.0,0,0,nan,0,True,0.05303141699914704,-0.9277779720652506,0.9982047950537403,0.9618137819136958,0.9599460552847089,0.9092041877241511,0.8963609025615215,0.5795472948099971,0.5857548286691117,,
pmc_gauss_k2,4,0.01,6,2000,20,true_seq,0.85,0.000505050505050505,1,18,0.13989898989898986,0,True,0.1310547499997483,,,,,,,,,,
pmc_gauss_k2,4,0.01,6,2000,20,true_nonseq,0.85,0.00101010101010101,1,19,nan,0,True,0.094040916999802,,,,,,,,,,
pmc_gauss_k2,4,0.01,6,2000,20,true_raw,0.0,0.0,0,0,0.16767676767676765,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,4,0.01,6,2000,20,clean,0.0,0.0,0,0,0.1358585858585859,1,True,0.10272433300087869,-0.9277779720652506,0.9982047950537403,0.9618137819136958,0.9599460552847089,0.9092041877241511,0.8963609025615215,0.5828353723266924,0.5885440084351586,,
pmc_gauss_k2,4,0.01,6,2000,20,raw,0.0,0.0,0,0,0.49444444444444446,1,True,0.8022619580005994,-0.04711943100526236,0.33236038333088874,1.2952306265520106,1.9366282773287775,0.8980613821079748,0.5701581052579056,0.7032049456321723,0.8151760526354731,,
pmc_gauss_k2,4,0.01,6,2000,20,oracle,1.0,0.0,0,20,0.13484848484848488,1,True,0.1594459169991751,-0.9256384441793588,1.0030514469727165,0.9515903461598259,0.9595945194446467,0.9091810641590692,0.8964050164441566,0.5780856310906597,0.5881974949716543,,
pmc_gauss_k2,4,0.01,6,2000,20,fm,0.85,0.000505050505050505,1,18,0.14141414141414144,3,True,1.4588593340013176,-0.917453914792481,1.021706690959555,0.9468909102798521,0.9534653804181634,0.9084850929179779,0.8941291651399055,0.5765147754693429,0.5855501531371581,,
pmc_gauss_k2,4,0.01,6,2000,20,fm_hampel,0.85,0.000505050505050505,1,18,0.14141414141414144,2,True,0.6225950839998404,-0.917453914792481,1.021706690959555,0.9468909102798521,0.9534653804181634,0.9084850929179779,0.8941291651399055,0.5765147754693429,0.5855501531371581,0.65,0.00909090909090909
pmc_gauss_k2,4,0.01,6,2000,20,fm_warm,0.75,0.0,0,15,0.4313131313131313,4,True,2.0697590409999975,-0.13786481310841456,0.2912595624172324,1.3269192541507948,1.403325339539483,0.9082580619735502,0.7648401116375605,0.6937956561736531,0.7640282360288452,,
pmc_gauss_k2,4,0.01,6,2000,20,dpd,0.0,0.0,0,0,nan,0,True,0.048194375000093714,-0.04711943100526236,0.33236038333088874,1.2952306265520106,1.9366282773287775,0.8980613821079748,0.5701581052579056,0.7000894240805996,0.8127033007106703,,
pmc_gauss_k2,6,0.01,6,2000,20,true_seq,1.0,0.000505050505050505,0,21,0.13535353535353534,0,True,0.13412979200074915,,,,,,,,,,
pmc_gauss_k2,6,0.01,6,2000,20,true_nonseq,1.0,0.00101010101010101,0,22,nan,0,True,0.09841929199865262,,,,,,,,,,
pmc_gauss_k2,6,0.01,6,2000,20,true_raw,0.0,0.0,0,0,0.16161616161616166,0,True,0.0,,,,,,,,,,
pmc_gauss_k2,6,0.01,6,2000,20,clean,0.0,0.0,0,0,0.13636363636363635,1,True,0.10119741600101406,-0.9277779720652506,0.9982047950537403,0.9618137819136958,0.9599460552847089,0.9092041877241511,0.8963609025615215,0.5828353723266924,0.5885440084351586,,
pmc_gauss_k2,6,0.01,6,2000,20,raw,0.0,0.0,0,0,0.4954545454545455,1,True,0.7592025829999329,-0.05249778847450655,0.5190300260320886,1.2880942923938787,2.414030176184201,0.9060011837531742,0.5838611524146754,0.6939494080718002,0.8699709608476662,,
pmc_gauss_k2,6,0.01,6,2000,20,oracle,1.0,0.0,0,20,0.13787878787878793,1,True,0.1609351669994794,-0.9164590073222936,0.99641994863409,0.9620821851360183,0.9568595802851658,0.908415226966223,0.8946487800807152,0.584734669267121,0.5928090701693176,,
pmc_gauss_k2,6,0.01,6,2000,20,fm,1.0,0.00101010101010101,0,22,0.13787878787878793,4,True,1.8016205000003538,-0.9188072861046261,0.9926065766392833,0.9542160383528004,0.9555236284729451,0.9078564042038648,0.8948903915309214,0.582197364253145,0.5940195326016107,,
pmc_gauss_k2,6,0.01,6,2000,20,fm_hampel,1.0,0.00101010101010101,0,22,0.13787878787878793,3,True,0.9244218749990978,-0.9188072861046261,0.9926065766392833,0.9542160383528004,0.9555236284729451,0.9078564042038648,0.8948903915309214,0.582197364253145,0.5940195326016107,0.9,0.00909090909090909
pmc_gauss_k2,6,0.01,6,2000,20,fm_warm,1.0,0.000505050505050505,0,21,0.4207070707070707,3,True,2.1854330410005787,-0.13307695257193786,0.1966080354034173,1.3255491838085842,1.374660855069211,0.9042731626773879,0.8036069484924232,0.6933986651970707,0.7554714806276831,,
pmc_gauss_k2,6,0.01,6,2000,20,dpd,0.0,0.0,0,0,nan,0,True,0.05266783399929409,-0.05249778847450655,0.5190300260320886,1.2880942923938787,2.414030176184201,0.9060011837531742,0.5838611524146754,0.6908227332508738,0.8676104644355103,,
pmc_gauss_k2,8,0.01,6,2000,20,true_seq,1.0,0.000505050505050505,0,21,0.13737373737373737,0,True,0.14043158300046343,,,,,,,,,,
