setting,subject,K,rule,mask,r,M,model,fit,mechanism,start_from,subset,n,rmse,mae,crps,cov90,width90,impute_s
controlled,105,2,any,state,3,531,hmc_in,oracle,state-markov,,all,531,0.860316,0.684702,0.495822,0.975518,3.39454,0.624804
controlled,105,2,any,state,3,531,hmc_in,oracle,state-markov,,rest,24,1.15106,1.02793,0.682376,0.958333,3.58249,0.624804
controlled,105,2,any,state,3,531,hmc_in,oracle,state-markov,,locomotion,301,0.686921,0.481689,0.394209,0.9701,3.36163,0.624804
controlled,105,2,any,state,3,531,hmc_in,oracle,state-markov,,vigorous,141,1.0804,1.00376,0.659044,1,3.33941,0.624804
controlled,105,2,any,state,3,531,hmc_in,oracle,state-markov,,transient,65,0.916536,0.805958,0.543424,0.953846,3.59714,0.624804
controlled,105,2,any,state,3,531,hmc_in,unsupervised,ignorable,start,all,531,0.941848,0.73676,0.52742,0.86629,3.15137,0.558089
controlled,105,2,any,state,3,531,hmc_in,unsupervised,ignorable,start,rest,24,0.738189,0.606603,0.421268,0.958333,2.60651,0.558089
controlled,105,2,any,state,3,531,hmc_in,unsupervised,ignorable,start,locomotion,301,0.576755,0.451607,0.351174,0.990033,3.2126,0.558089
controlled,105,2,any,state,3,531,hmc_in,unsupervised,ignorable,start,vigorous,141,1.52643,1.46396,0.991354,0.531915,3.21592,0.558089
controlled,105,2,any,state,3,531,hmc_in,unsupervised,ignorable,start,transient,65,0.671459,0.52784,0.37639,0.984615,2.92901,0.558089
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state,start,all,531,0.862968,0.666579,0.490208,0.873823,2.95568,0.619978
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state,start,rest,24,0.782417,0.713536,0.483526,1,3.0856,0.619978
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state,start,locomotion,301,0.565218,0.397097,0.333501,0.980066,2.94314,0.619978
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state,start,vigorous,141,1.33106,1.2632,0.85765,0.595745,2.92381,0.619978
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state,start,transient,65,0.731463,0.602948,0.421282,0.938462,3.03494,0.619978
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state-markov,start,all,531,0.860601,0.665265,0.486386,0.873823,2.95618,0.626956
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state-markov,start,rest,24,0.778471,0.710788,0.462555,1,3.08968,0.626956
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state-markov,start,locomotion,301,0.558023,0.394702,0.329685,0.980066,2.94449,0.626956
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state-markov,start,vigorous,141,1.33164,1.26372,0.854424,0.595745,2.9243,0.626956
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state-markov,start,transient,65,0.733537,0.60319,0.422473,0.938462,3.03018,0.626956
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state,ignorable fit,all,531,0.956022,0.752404,0.541239,0.864407,3.16149,0.582522
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state,ignorable fit,rest,24,0.755682,0.629963,0.445271,0.958333,2.56747,0.582522
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state,ignorable fit,locomotion,301,0.598334,0.467117,0.360489,0.986711,3.22748,0.582522
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state,ignorable fit,vigorous,141,1.52399,1.46238,1.00072,0.531915,3.21877,0.582522
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state,ignorable fit,transient,65,0.748129,0.578606,0.416958,0.984615,2.95098,0.582522
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state-markov,ignorable fit,all,531,0.953879,0.750464,0.535931,0.864407,3.15909,0.656951
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state-markov,ignorable fit,rest,24,0.756499,0.630794,0.438042,0.958333,2.56676,0.656951
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,301,0.594509,0.464793,0.358215,0.986711,3.22332,0.656951
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,141,1.52396,1.46233,0.993445,0.531915,3.21815,0.656951
controlled,105,2,any,state,3,531,hmc_in,unsupervised,state-markov,ignorable fit,transient,65,0.739662,0.573317,0.402581,0.984615,2.95226,0.656951
controlled,105,2,any,state,4,477,hmc_in,oracle,ignorable,,all,477,0.847488,0.682347,0.495195,0.972746,3.41619,0.589655
controlled,105,2,any,state,4,477,hmc_in,oracle,ignorable,,rest,17,0.95497,0.746636,0.558285,0.941176,3.66722,0.589655
controlled,105,2,any,state,4,477,hmc_in,oracle,ignorable,,locomotion,255,0.615588,0.455917,0.376001,0.984314,3.3933,0.589655
controlled,105,2,any,state,4,477,hmc_in,oracle,ignorable,,vigorous,145,1.07954,0.998229,0.658063,0.972414,3.3728,0.589655
controlled,105,2,any,state,4,477,hmc_in,oracle,ignorable,,transient,60,1.01225,0.863083,0.590295,0.933333,3.54717,0.589655
controlled,105,2,any,state,4,477,hmc_in,oracle,state,,all,477,0.875834,0.703858,0.503072,0.968553,3.39335,0.542498
controlled,105,2,any,state,4,477,hmc_in,oracle,state,,rest,17,0.960924,0.767347,0.561672,0.941176,3.65755,0.542498
controlled,105,2,any,state,4,477,hmc_in,oracle,state,,locomotion,255,0.653195,0.476263,0.390664,0.980392,3.35859,0.542498
controlled,105,2,any,state,4,477,hmc_in,oracle,state,,vigorous,145,1.11242,1.02711,0.66047,0.965517,3.35447,0.542498
controlled,105,2,any,state,4,477,hmc_in,oracle,state,,transient,60,1.01629,0.87194,0.583818,0.933333,3.5602,0.542498
controlled,105,2,any,state,4,477,hmc_in,oracle,state-markov,,all,477,0.876045,0.703957,0.504169,0.968553,3.39296,0.527013
controlled,105,2,any,state,4,477,hmc_in,oracle,state-markov,,rest,17,0.96101,0.767528,0.569604,0.941176,3.65742,0.527013
controlled,105,2,any,state,4,477,hmc_in,oracle,state-markov,,locomotion,255,0.653134,0.476225,0.38632,0.980392,3.35862,0.527013
controlled,105,2,any,state,4,477,hmc_in,oracle,state-markov,,vigorous,145,1.11302,1.02748,0.668927,0.965517,3.35329,0.527013
controlled,105,2,any,state,4,477,hmc_in,oracle,state-markov,,transient,60,1.01628,0.871968,0.588321,0.933333,3.55982,0.527013
controlled,105,2,any,state,4,477,hmc_in,unsupervised,ignorable,start,all,477,0.984912,0.784568,0.565154,0.834382,3.19235,0.580994
controlled,105,2,any,state,4,477,hmc_in,unsupervised,ignorable,start,rest,17,0.747474,0.604435,0.430242,0.823529,2.47026,0.580994
controlled,105,2,any,state,4,477,hmc_in,unsupervised,ignorable,start,locomotion,255,0.557615,0.451084,0.352212,0.996078,3.23707,0.580994
controlled,105,2,any,state,4,477,hmc_in,unsupervised,ignorable,start,vigorous,145,1.51485,1.44195,0.992658,0.482759,3.22127,0.580994
controlled,105,2,any,state,4,477,hmc_in,unsupervised,ignorable,start,transient,60,0.828505,0.664246,0.475244,1,3.13701,0.580994
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state,start,all,477,0.993942,0.79264,0.56719,0.834382,3.17407,0.535964
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state,start,rest,17,0.775123,0.643494,0.466411,0.882353,2.54437,0.535964
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state,start,locomotion,255,0.564714,0.451218,0.351031,0.996078,3.22469,0.535964
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state,start,vigorous,145,1.50914,1.43929,0.982582,0.482759,3.19423,0.535964
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state,start,transient,60,0.907991,0.723212,0.510554,0.983333,3.08866,0.535964
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state-markov,start,all,477,0.993448,0.792214,0.566008,0.834382,3.17501,0.585209
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state-markov,start,rest,17,0.771947,0.640597,0.444768,0.882353,2.54051,0.585209
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state-markov,start,locomotion,255,0.564262,0.451024,0.350601,0.996078,3.22557,0.585209
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state-markov,start,vigorous,145,1.50953,1.43958,0.985984,0.482759,3.19572,0.585209
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state-markov,start,transient,60,0.90408,0.72077,0.500897,0.983333,3.08987,0.585209
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state,ignorable fit,all,477,0.999093,0.797256,0.568944,0.834382,3.19463,0.60074
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state,ignorable fit,rest,17,0.768692,0.625139,0.444547,0.882353,2.56152,0.60074
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state,ignorable fit,locomotion,255,0.567907,0.457063,0.349853,0.996078,3.24934,0.60074
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state,ignorable fit,vigorous,145,1.52069,1.45116,0.994657,0.482759,3.21683,0.60074
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state,ignorable fit,transient,60,0.899416,0.711568,0.506523,0.983333,3.08784,0.60074
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state-markov,ignorable fit,all,477,0.998268,0.796606,0.569276,0.834382,3.19405,0.58549
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state-markov,ignorable fit,rest,17,0.766092,0.624377,0.448986,0.882353,2.54929,0.58549
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,255,0.567192,0.456484,0.349432,0.996078,3.24881,0.58549
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,145,1.52037,1.45073,0.997749,0.482759,3.21691,0.58549
controlled,105,2,any,state,4,477,hmc_in,unsupervised,state-markov,ignorable fit,transient,60,0.895956,0.71013,0.502217,0.983333,3.08874,0.58549
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,ignorable,,all,478,0.853108,0.696392,0.492032,0.983264,3.44664,0.533701
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,ignorable,,rest,26,1.14479,0.977898,0.664038,0.923077,3.63794,0.533701
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,ignorable,,locomotion,241,0.636753,0.482015,0.381676,0.983402,3.40968,0.533701
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,ignorable,,vigorous,145,1.04012,0.964801,0.622936,1,3.38516,0.533701
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,ignorable,,transient,66,0.947321,0.778614,0.539647,0.969697,3.64132,0.533701
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,state,,all,478,0.885561,0.722326,0.508044,0.976987,3.41165,0.56902
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,state,,rest,26,1.15417,1.00106,0.666805,0.923077,3.61694,0.56902
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,state,,locomotion,241,0.716659,0.530379,0.408523,0.970954,3.35885,0.56902
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,state,,vigorous,145,1.03959,0.961677,0.626797,1,3.37165,0.56902
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,state,,transient,66,0.951354,0.78757,0.548009,0.969697,3.61148,0.56902
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,state-markov,,all,478,0.884552,0.720715,0.506156,0.976987,3.41576,0.611138
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,state-markov,,rest,26,1.1481,0.989788,0.666635,0.923077,3.63203,0.611138
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,state-markov,,locomotion,241,0.718073,0.531327,0.408534,0.970954,3.3577,0.611138
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,state-markov,,vigorous,145,1.03777,0.959232,0.620208,1,3.37548,0.611138
controlled,105,2,any,state-markov,0,478,hmc_in,oracle,state-markov,,transient,66,0.947909,0.782253,0.548839,0.969697,3.63107,0.611138
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,ignorable,start,all,478,0.979385,0.766049,0.554881,0.868201,3.23472,0.563863
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,ignorable,start,rest,26,1.10715,0.872595,0.604658,0.884615,2.97245,0.563863
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,ignorable,start,locomotion,241,0.559141,0.427411,0.344397,0.987552,3.24466,0.563863
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,ignorable,start,vigorous,145,1.47509,1.40026,0.956496,0.627586,3.29054,0.563863
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,ignorable,start,transient,66,0.736233,0.567286,0.42152,0.954545,3.17911,0.563863
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state,start,all,478,0.875117,0.684653,0.498774,0.889121,2.98184,0.592018
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state,start,rest,26,0.801953,0.690708,0.471056,1,3.11191,0.592018
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state,start,locomotion,241,0.57417,0.407868,0.335602,0.979253,2.93546,0.592018
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state,start,vigorous,145,1.26619,1.18004,0.809077,0.689655,2.95854,0.592018
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state,start,transient,66,0.753034,0.604599,0.423793,0.954545,3.15114,0.592018
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state-markov,start,all,478,0.986341,0.770635,0.556528,0.868201,3.23241,0.598914
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state-markov,start,rest,26,1.12884,0.896484,0.624252,0.884615,2.93524,0.598914
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state-markov,start,locomotion,241,0.572648,0.434969,0.351068,0.987552,3.23871,0.598914
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state-markov,start,vigorous,145,1.4601,1.36856,0.933335,0.627586,3.28204,0.598914
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state-markov,start,transient,66,0.814122,0.633121,0.452258,0.954545,3.21742,0.598914
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state,ignorable fit,all,478,1.0046,0.783487,0.563034,0.866109,3.25206,0.57169
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state,ignorable fit,rest,26,1.15535,0.909904,0.625995,0.807692,2.87828,0.57169
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state,ignorable fit,locomotion,241,0.581509,0.440692,0.350137,0.987552,3.25795,0.57169
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state,ignorable fit,vigorous,145,1.46551,1.37886,0.936575,0.634483,3.284,0.57169
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state,ignorable fit,transient,66,0.911159,0.677386,0.494967,0.954545,3.30763,0.57169
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state-markov,ignorable fit,all,478,0.989674,0.772794,0.558764,0.866109,3.23705,0.592219
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state-markov,ignorable fit,rest,26,1.14259,0.902853,0.629398,0.807692,2.91485,0.592219
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,241,0.573305,0.43604,0.351044,0.987552,3.24528,0.592219
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,145,1.46345,1.3724,0.937093,0.634483,3.29034,0.592219
controlled,105,2,any,state-markov,0,478,hmc_in,unsupervised,state-markov,ignorable fit,transient,66,0.820957,0.633907,0.45825,0.954545,3.21685,0.592219
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,ignorable,,all,541,0.787182,0.630162,0.463492,0.987061,3.43121,0.531565
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,ignorable,,rest,20,0.735073,0.616275,0.444546,1,3.58203,0.531565
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,ignorable,,locomotion,304,0.559844,0.417994,0.357272,0.986842,3.42607,0.531565
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,ignorable,,vigorous,149,1.04588,0.971575,0.627849,0.993289,3.34285,0.531565
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,ignorable,,transient,68,0.986376,0.834669,0.583796,0.970588,3.60345,0.531565
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,state,,all,541,0.846632,0.668846,0.480225,0.977819,3.3897,0.624389
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,state,,rest,20,0.735054,0.616259,0.44258,1,3.58208,0.624389
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,state,,locomotion,304,0.657362,0.478019,0.384365,0.976974,3.34834,0.624389
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,state,,vigorous,149,1.04416,0.966508,0.615254,0.993289,3.31897,0.624389
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,state,,transient,68,1.10587,0.88519,0.623977,0.941176,3.67299,0.624389
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,state-markov,,all,541,0.832701,0.662243,0.478576,0.981516,3.40118,0.574344
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,state-markov,,rest,20,0.735056,0.616261,0.435848,1,3.58207,0.574344
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,state-markov,,locomotion,304,0.635785,0.468214,0.378985,0.983553,3.3684,0.574344
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,state-markov,,vigorous,149,1.04402,0.966339,0.618608,0.993289,3.31976,0.574344
controlled,105,2,any,state-markov,1,541,hmc_in,oracle,state-markov,,transient,68,1.07805,0.876866,0.629536,0.941176,3.67294,0.574344
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,ignorable,start,all,541,0.934497,0.732553,0.533729,0.876155,3.24539,0.575685
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,ignorable,start,rest,20,0.848607,0.68537,0.529263,0.95,3.31013,0.575685
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,ignorable,start,locomotion,304,0.541532,0.430249,0.345018,0.996711,3.2655,0.575685
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,ignorable,start,vigorous,149,1.49318,1.43285,0.973232,0.57047,3.26262,0.575685
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,ignorable,start,transient,68,0.734505,0.563435,0.415661,0.985294,3.09864,0.575685
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state,start,all,541,0.969432,0.757979,0.545238,0.876155,3.25183,0.645943
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state,start,rest,20,1.01924,0.844176,0.608674,0.95,3.45318,0.645943
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state,start,locomotion,304,0.582357,0.450869,0.354077,0.996711,3.26495,0.645943
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state,start,vigorous,149,1.48581,1.42529,0.95949,0.583893,3.24134,0.645943
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state,start,transient,68,0.904374,0.64339,0.473481,0.955882,3.1569,0.645943
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state-markov,start,all,541,0.953388,0.746056,0.539654,0.879852,3.23639,0.585497
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state-markov,start,rest,20,0.957008,0.779033,0.574885,0.95,3.43542,0.585497
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state-markov,start,locomotion,304,0.558022,0.437055,0.346183,0.996711,3.24644,0.585497
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state-markov,start,vigorous,149,1.48994,1.42953,0.969621,0.583893,3.2506,0.585497
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state-markov,start,transient,68,0.840087,0.620164,0.452085,0.985294,3.10175,0.585497
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state,ignorable fit,all,541,0.975838,0.765542,0.550054,0.876155,3.26752,0.6024
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state,ignorable fit,rest,20,1.06995,0.921007,0.63616,0.95,3.46209,0.6024
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state,ignorable fit,locomotion,304,0.583919,0.454325,0.356684,0.996711,3.28281,0.6024
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state,ignorable fit,vigorous,149,1.49449,1.43418,0.968354,0.583893,3.25987,0.6024
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state,ignorable fit,transient,68,0.906112,0.646037,0.472636,0.955882,3.15871,0.6024
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state-markov,ignorable fit,all,541,0.955178,0.747408,0.540072,0.879852,3.24344,0.576532
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state-markov,ignorable fit,rest,20,0.961317,0.771093,0.578374,0.95,3.45713,0.576532
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,304,0.558431,0.438328,0.346998,0.996711,3.25347,0.576532
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,149,1.49353,1.4332,0.972821,0.583893,3.25832,0.576532
controlled,105,2,any,state-markov,1,541,hmc_in,unsupervised,state-markov,ignorable fit,transient,68,0.839655,0.619522,0.443733,0.985294,3.10318,0.576532
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,ignorable,,all,505,0.810737,0.640284,0.466056,0.980198,3.45872,0.605026
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,ignorable,,rest,26,1.11427,0.910084,0.626555,0.961538,3.59435,0.605026
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,ignorable,,locomotion,293,0.601986,0.442992,0.369072,0.982935,3.40705,0.605026
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,ignorable,,vigorous,126,1.0575,0.967717,0.621959,0.984127,3.46107,0.605026
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,ignorable,,transient,60,0.936014,0.799202,0.542719,0.966667,3.64736,0.605026
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,state,,all,505,0.974527,0.728315,0.538966,0.946535,3.39458,0.607014
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,state,,rest,26,1.11533,0.91464,0.627998,0.923077,3.57841,0.607014
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,state,,locomotion,293,0.859144,0.552839,0.457449,0.938567,3.34073,0.607014
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,state,,vigorous,126,1.13489,1.01255,0.667068,0.960317,3.34172,0.607014
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,state,,transient,60,1.07004,0.907591,0.629442,0.966667,3.68893,0.607014
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,state-markov,,all,505,0.944074,0.705538,0.524432,0.950495,3.42458,0.591234
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,state-markov,,rest,26,1.11486,0.912833,0.62742,0.923077,3.5844,0.591234
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,state-markov,,locomotion,293,0.836832,0.543267,0.449453,0.945392,3.3588,0.591234
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,state-markov,,vigorous,126,1.09649,0.968612,0.650244,0.960317,3.41853,0.591234
controlled,105,2,any,state-markov,2,505,hmc_in,oracle,state-markov,,transient,60,1.00918,0.855674,0.58175,0.966667,3.6893,0.591234
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,ignorable,start,all,505,0.890149,0.690355,0.499449,0.89703,3.25496,0.5724
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,ignorable,start,rest,26,0.712737,0.576795,0.423733,0.961538,2.80312,0.5724
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,ignorable,start,locomotion,293,0.533706,0.425959,0.335148,1,3.28011,0.5724
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,ignorable,start,vigorous,126,1.46422,1.38097,0.928989,0.611111,3.38022,0.5724
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,ignorable,start,transient,60,0.745442,0.580402,0.432559,0.966667,3.06489,0.5724
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state,start,all,505,0.925158,0.685986,0.515275,0.869307,3.00374,0.549969
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state,start,rest,26,0.749354,0.626057,0.448295,1,3.02606,0.549969
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state,start,locomotion,293,0.740351,0.467525,0.39198,0.94198,2.97018,0.549969
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state,start,vigorous,126,1.31368,1.22023,0.833055,0.634921,2.98995,0.549969
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state,start,transient,60,0.812328,0.656859,0.479054,0.95,3.18691,0.549969
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state-markov,start,all,505,0.918283,0.716242,0.510949,0.89703,3.25678,0.625149
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state-markov,start,rest,26,0.73444,0.60628,0.427421,0.961538,2.8275,0.625149
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state-markov,start,locomotion,293,0.605552,0.463873,0.355759,0.996587,3.30079,0.625149
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state-markov,start,vigorous,126,1.45595,1.37009,0.921757,0.611111,3.3261,0.625149
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state-markov,start,transient,60,0.788246,0.62322,0.442293,0.983333,3.08228,0.625149
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state,ignorable fit,all,505,0.973121,0.749685,0.542891,0.873267,3.25085,0.631856
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state,ignorable fit,rest,26,0.766381,0.651409,0.436933,0.961538,2.90667,0.631856
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state,ignorable fit,locomotion,293,0.717557,0.507687,0.397245,0.96587,3.28565,0.631856
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state,ignorable fit,vigorous,126,1.46935,1.3845,0.944384,0.603175,3.30179,0.631856
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state,ignorable fit,transient,60,0.817023,0.640924,0.456906,0.95,3.12308,0.631856
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state-markov,ignorable fit,all,505,0.915432,0.715544,0.5096,0.89703,3.26898,0.585551
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state-markov,ignorable fit,rest,26,0.740062,0.624657,0.434853,0.961538,2.82992,0.585551
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,293,0.589524,0.457958,0.352005,1,3.3152,0.585551
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,126,1.46283,1.37754,0.924154,0.611111,3.34804,0.585551
controlled,105,2,any,state-markov,2,505,hmc_in,unsupervised,state-markov,ignorable fit,transient,60,0.790645,0.622604,0.441016,0.966667,3.06756,0.585551
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,ignorable,,all,536,0.842898,0.688398,0.493453,0.985075,3.46235,0.550122
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,ignorable,,rest,40,1.04978,0.892711,0.617306,0.925,3.57694,0.550122
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,ignorable,,locomotion,264,0.634592,0.459973,0.386617,0.981061,3.48686,0.550122
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,ignorable,,vigorous,182,1.05286,0.978678,0.631931,1,3.34587,0.550122
controlled,105,2,any,state-markov,3,536,hmc_in,oracle,ignorable,,transient,50,0.757231,0.674414,0.454402,1,3.66529,0.550122
