run,seed,i,j,true_name,selected,hit,tau_hat
91,3091,0,0,Gauss,GH,0,0.6819
91,3091,0,1,GH,Clayton,0,0.2931
91,3091,1,0,GH,Clayton,0,0.3034
91,3091,1,1,Clayton,Clayton,1,0.6782
92,3092,0,0,Gauss,GH,0,0.6835
92,3092,0,1,GH,Clayton,0,0.2476
92,3092,1,0,GH,Clayton,0,0.2664
92,3092,1,1,Clayton,Clayton,1,0.6901
93,3093,0,0,Gauss,Clayton,0,0.5175
93,3093,0,1,GH,Gauss,0,0.1344
93,3093,1,0,GH,Clayton,0,0.3025
93,3093,1,1,Clayton,Clayton,1,0.6821
94,3094,0,0,Gauss,GH,0,0.7263
94,3094,0,1,GH,Gauss,0,0.3627
94,3094,1,0,GH,Clayton,0,0.2219
94,3094,1,1,Clayton,Clayton,1,0.6691
95,3095,0,0,Gauss,GH,0,0.6955
95,3095,0,1,GH,GH,1,0.2536
95,3095,1,0,GH,GH,1,0.4479
95,3095,1,1,Clayton,Clayton,1,0.6665
96,3096,0,0,Gauss,Clayton,0,0.5715
96,3096,0,1,GH,Clayton,0,0.2128
96,3096,1,0,GH,GH,1,0.3795
96,3096,1,1,Clayton,Clayton,1,0.7015
97,3097,0,0,Gauss,GH,0,0.6937
97,3097,0,1,GH,GH,1,0.2454
97,3097,1,0,GH,Clayton,0,0.3257
97,3097,1,1,Clayton,Clayton,1,0.6627
98,3098,0,0,Gauss,GH,0,0.6918
98,3098,0,1,GH,Gauss,0,0.2787
98,3098,1,0,GH,Gauss,0,0.3407
98,3098,1,1,Clayton,Clayton,1,0.6713
99,3099,0,0,Gauss,GH,0,0.6850
99,3099,0,1,GH,Clayton,0,0.2074
99,3099,1,0,GH,Clayton,0,0.2560
99,3099,1,1,Clayton,Clayton,1,0.6922
