run,seed,i,j,true_name,selected,hit,tau_hat
55,3055,0,1,CubSec,Student,0,0.2285
55,3055,1,0,CubSec,Clayton,0,0.0937
55,3055,1,1,Clayton,Clayton,1,0.1657
56,3056,0,0,Student,Student,1,0.2438
56,3056,0,1,CubSec,Student,0,0.1409
56,3056,1,0,CubSec,Student,0,0.1207
56,3056,1,1,Clayton,Clayton,1,0.1521
57,3057,0,0,Student,Student,1,0.2495
57,3057,0,1,CubSec,Student,0,0.2707
57,3057,1,0,CubSec,CubSec,1,0.0727
57,3057,1,1,Clayton,Clayton,1,0.1245
58,3058,0,0,Student,Student,1,0.2467
58,3058,0,1,CubSec,Student,0,0.2649
58,3058,1,0,CubSec,CubSec,1,0.1325
58,3058,1,1,Clayton,Clayton,1,0.1740
59,3059,0,0,Student,Student,1,0.2163
59,3059,0,1,CubSec,Student,0,0.1604
59,3059,1,0,CubSec,Student,0,0.2045
59,3059,1,1,Clayton,Clayton,1,0.1753
60,3060,0,0,Student,Student,1,0.2426
60,3060,0,1,CubSec,GH,0,0.0853
60,3060,1,0,CubSec,Student,0,0.1340
60,3060,1,1,Clayton,Clayton,1,0.1320
61,3061,0,0,Student,Student,1,0.2461
61,3061,0,1,CubSec,Student,0,0.1559
61,3061,1,0,CubSec,Student,0,0.1370
61,3061,1,1,Clayton,Student,0,0.1593
62,3062,0,0,Student,Student,1,0.1960
62,3062,0,1,CubSec,Student,0,0.2266
62,3062,1,0,CubSec,CubSec,1,0.1412
62,3062,1,1,Clayton,Student,0,0.1948
63,3063,0,0,Student,Student,1,0.2333
63,3063,0,1,CubSec,GH,0,0.1347
63,3063,1,0,CubSec,Student,0,0.1851
63,3063,1,1,Clayton,Clayton,1,0.1896
64,3064,0,0,Student,Student,1,0.2240
64,3064,0,1,CubSec,CubSec,1,0.1650
64,3064,1,0,CubSec,Student,0,0.1368
64,3064,1,1,Clayton,Clayton,1,0.1331
65,3065,0,0,Student,Student,1,0.2294
65,3065,0,1,CubSec,CubSec,1,0.1478
65,3065,1,0,CubSec,Student,0,0.1922
65,3065,1,1,Clayton,Clayton,1,0.1653
66,3066,0,0,Student,Student,1,0.2275
66,3066,0,1,CubSec,Student,0,0.1485
66,3066,1,0,CubSec,Student,0,0.1122
66,3066,1,1,Clayton,Clayton,1,0.2293
67,3067,0,0,Student,Student,1,0.2501
67,3067,0,1,CubSec,Student,0,0.2445
67,3067,1,0,CubSec,CubSec,1,0.0983
67,3067,1,1,Clayton,Student,0,0.1954
68,3068,0,0,Student,Student,1,0.2804
68,3068,0,1,CubSec,GH,0,0.0843
68,3068,1,0,CubSec,Student,0,0.1432
68,3068,1,1,Clayton,Clayton,1,0.1731
69,3069,0,0,Student,Student,1,0.2057
69,3069,0,1,CubSec,CubSec,1,0.1650
69,3069,1,0,CubSec,Student,0,0.1582
69,3069,1,1,Clayton,Student,0,0.1578
70,3070,0,0,Student,Student,1,0.1946
70,3070,0,1,CubSec,Student,0,0.1860
70,3070,1,0,CubSec,GH,0,0.1638
70,3070,1,1,Clayton,Clayton,1,0.1640
71,3071,0,0,Student,Student,1,0.2039
71,3071,0,1,CubSec,Student,0,0.2393
71,3071,1,0,CubSec,Student,0,0.1859
71,3071,1,1,Clayton,Clayton,1,0.1720
72,3072,0,0,Student,Student,1,0.2305
72,3072,0,1,CubSec,Student,0,0.1821
72,3072,1,0,CubSec,GH,0,0.1322
72,3072,1,1,Clayton,Clayton,1,0.1796
73,3073,0,0,Student,Student,1,0.1922
73,3073,0,1,CubSec,GH,0,0.1781
73,3073,1,0,CubSec,Student,0,0.2261
73,3073,1,1,Clayton,Clayton,1,0.1855
74,3074,0,0,Student,Student,1,0.2861
74,3074,0,1,CubSec,GH,0,0.0864
74,3074,1,0,CubSec,Student,0,0.1624
74,3074,1,1,Clayton,Clayton,1,0.1923
75,3075,0,0,Student,Student,1,0.2201
75,3075,0,1,CubSec,Student,0,0.2050
75,3075,1,0,CubSec,GH,0,0.2235
75,3075,1,1,Clayton,Clayton,1,0.1825
76,3076,0,0,Student,Student,1,0.2521
76,3076,0,1,CubSec,Student,0,0.2218
76,3076,1,0,CubSec,CubSec,1,0.1454
76,3076,1,1,Clayton,Clayton,1,0.1660
77,3077,0,0,Student,Student,1,0.2482
77,3077,0,1,CubSec,CubSec,1,0.1249
77,3077,1,0,CubSec,Student,0,0.1476
77,3077,1,1,Clayton,Clayton,1,0.1704
78,3078,0,0,Student,Student,1,0.2210
78,3078,0,1,CubSec,Student,0,0.1917
78,3078,1,0,CubSec,GH,0,0.1131
78,3078,1,1,Clayton,Clayton,1,0.1827
79,3079,0,0,Student,Student,1,0.2164
79,3079,0,1,CubSec,Student,0,0.2222
79,3079,1,0,CubSec,Student,0,0.1902
79,3079,1,1,Clayton,Clayton,1,0.1769
80,3080,0,0,Student,Student,1,0.3051
80,3080,0,1,CubSec,Student,0,0.1167
80,3080,1,0,CubSec,CubSec,1,0.1535
80,3080,1,1,Clayton,Student,0,0.1158
81,3081,0,0,Student,Student,1,0.2194
81,3081,0,1,CubSec,Student,0,0.1405
81,3081,1,0,CubSec,Student,0,0.1882
81,3081,1,1,Clayton,Clayton,1,0.1675
82,3082,0,0,Student,Student,1,0.2325
82,3082,0,1,CubSec,GH,0,0.0702
82,3082,1,0,CubSec,GH,0,0.0974
82,3082,1,1,Clayton,Clayton,1,0.1896
83,3083,0,0,Student,Student,1,0.2006
