run,seed,i,j,true_name,selected,hit,tau_hat
93,3093,1,1,Clayton,Clayton,1,0.6746
94,3094,0,0,Gauss,GH,0,0.7103
94,3094,0,1,GH,GH,1,0.2995
94,3094,1,0,GH,Clayton,0,0.2834
94,3094,1,1,Clayton,Clayton,1,0.6444
95,3095,0,0,Gauss,Clayton,0,0.4349
95,3095,0,1,GH,GH,1,0.3233
95,3095,1,0,GH,Gauss,0,0.4211
95,3095,1,1,Clayton,Clayton,1,0.6704
96,3096,0,0,Gauss,Clayton,0,0.5209
96,3096,0,1,GH,GH,1,0.2802
96,3096,1,0,GH,GH,1,0.4115
96,3096,1,1,Clayton,Clayton,1,0.6872
97,3097,0,0,Gauss,Clayton,0,0.4827
97,3097,0,1,GH,GH,1,0.3582
97,3097,1,0,GH,Gauss,0,0.3387
97,3097,1,1,Clayton,Clayton,1,0.6627
98,3098,0,0,Gauss,Clayton,0,0.5058
98,3098,0,1,GH,Gauss,0,0.2638
98,3098,1,0,GH,Gauss,0,0.2728
98,3098,1,1,Clayton,Clayton,1,0.6601
99,3099,0,0,Gauss,Clayton,0,0.4759
99,3099,0,1,GH,Gauss,0,0.3175
99,3099,1,0,GH,Gauss,0,0.3460
99,3099,1,1,Clayton,Clayton,1,0.6707
